category,is_exact_ean,Pack_Verdict,Adjusted_Profit,NetProfit,ROI,Qty_Ratio,Sup_Qty,Amz_Qty,title_match,sales,SupplierTitle,AmazonTitle,EAN,EAN_OnPage,ASIN,SupplierPrice_incVAT,SellingPrice_incVAT
UNCERTAIN,False,SPLIT (1/14) - OK,18.734345238095237,14.332916666666666,318.50925925925924,0.07142857142857142,14.0,1.0,0.19327731092436976,700.0,Bolsius Maxi Tealights - White (14 Pack),"One Fire Night Light for Kids, Toys with 15 Films & 15 White Noises, Rechargeable 1200mAh Toddler Night Light with 360° Rotation, Remote Control Unicorn Gifts for Girls, Toys for 3-12 Year Old Girls",8717847187772,nan,B09KTY7GN3,4.74,29.99
UNCERTAIN,False,BUNDLE (2x) - OK,2.21,2.51,313.75,2.0,1.0,2.0,0.031746031746031744,50.0,Decorated Waterfilled Teething Ring Assorted Designs,"Playgro Teether Bees -Soft Water-Filled Teething Rings for Babies 3 Months+ - Freezable Cooling Teething Rings to Soothe Sore Gums, BPA-Free - Durable Design with Fun Bee Shape - Multicoloured - 2Pack",5015327099694,nan,B008KKZ0XY,0.3,7.38
UNCERTAIN,False,1:1 Match,12.60333333333333,12.60333333333333,311.96369636963686,1.0,1.0,1.0,0.1917808219178082,50.0,Purple Velvet Velvet Ribbon (15mm x 20m),"Electric Heater 1500W, Energy Efficient Heaters for Home, Small Portable Heater Fan with Thermostat, 24H Timer, Tip-Over & Overheat Protection for Bedroom Office Indoor Use(black)",5056519238576,722831313356,B0FLXRR4KD,4.188000000000001,29.74
UNCERTAIN,False,1:1 Match,5.141250000000002,5.141250000000002,311.59090909090924,1.0,1.0,1.0,0.08490566037735849,100.0,Rose Lavender 42cm,"Artificial Roses, 42cm Fake Flowers for Decoration, Grass Bush with Gyp & Foliage 24 Red Roses Heads, Red Artificial Flowers for Outdoor & Indoor Events Wedding Party Home Decoration by A1-Homes",5055579189149,nan,B01N8V0EH4,1.32,12.99
UNCERTAIN,False,BUNDLE (2x) - OK,4.201666666666668,5.7616666666666685,311.4414414414415,2.0,1.0,2.0,0.26666666666666666,50.0,Unscented Pillar Candle (7.5cm),"Ivory Unscented Pillar Candles 7.5cm x 15cm (2.75"" x 6"") Rustic Smokeless Candles Long Burn Time 65 hrs Elegant Non-Drip Pillar Candles for Weddings Restaurant Home Decoration Spa Church (2 pcs)",5050565741950,nan,B0CNTQGWRF,1.56,15.89
UNCERTAIN,False,1:1 Match,3.8850000000000016,3.8850000000000016,310.8000000000001,1.0,1.0,1.0,0.2608695652173913,600.0,Plush Christmas Stocking,"VEYLIN Christmas Stockings with Letters, 20 Inch Plush Christmas Stockings Large Embroidered Stockings Christmas Stockings for Kids/Adult Stockings & Holders(J)",5053189047019,6932238403947,B0C7L6793H,0.84,9.99
MODERATE_CONFIDENCE,False,1:1 Match,3.521666666666669,3.521666666666669,308.91812865497093,1.0,1.0,1.0,0.3575418994413408,100.0,Polystyrene Ball - 6cm.  Great for Sweetie Trees!,"Creativ Company Polystyrene Balls – 25 White Foam Balls (Ø 8 cm) for Crafting, Model-Making & School Projects – 8 cm Diameter Each",5707167451519,nan,B002T21CC2,0.708,14.63
MODERATE_CONFIDENCE,False,1:1 Match,3.921666666666667,3.921666666666667,308.7926509186352,1.0,1.0,1.0,0.3225806451612903,100.0,Minature Construction Vehicles (Assorted),"Coolplay Construction Vehicles Toy Set for Kids, Little Truck Cars Toy Roller Bulldozers Forklift Excavator Asphalt Car Dump for Boys 3 Years Old",5050565350008,nan,B0BY19QZSB,0.864,11.99
UNCERTAIN,False,BUNDLE (4x) - OK,0.9143333333333326,6.278333333333332,307.76143790849665,4.0,1.0,4.0,0.09795918367346938,300.0,Natural & Black Seagrass Basket (14cm x 15cm),"Straame Seagrass Storage Baskets Set of 4 - Handwoven Wicker Organisers with Handles, Steel-Reinforced Frame, Nesting Design - 30 x 22 x 15 cm, Natural seagrass material for Shelves, Bathroom and Home",5056721849270,5060938436086,B0FTMP2WZP,1.788,19.99
UNCERTAIN,False,1:1 Match,5.659583333333334,5.659583333333334,307.5860507246377,1.0,1.0,1.0,0.26666666666666666,50.0,Ladybirds Gin Glass,"The Leonardo Collection Hand Painted Ladybird Gin Glass by Lynsey Johnstone with Gift Box, Multicoloured, JNS_475167",4007302000956,nan,B08SJ7QCLY,1.548,13.99
MODERATE_CONFIDENCE,False,SPLIT (1/25) - OK,5.677316666666668,4.582916666666668,305.5277777777778,0.04,25.0,1.0,0.30973451327433627,50.0,Pack of 25 Small Happy Mothers Day Card with Flowers,"Blank Cards with Envelopes - 48 Floral Blank Note Cards with Envelopes – 4 Assorted Cards for All Occasions! Blank Notecards Stationary Set for Happy Mothers Day Cards-4x5.5""",5056721892917,nan,B07XQQT2QJ,1.14,11.99
MODERATE_CONFIDENCE,False,1:1 Match,4.425000000000002,4.425000000000002,305.1724137931035,1.0,1.0,1.0,0.3063063063063063,50.0,Princess Backpack,Disney Backpack | Princess School Bags for Girls | Children's Backpacks for School and Nursery,5050577523940,5036278075179,B074PTYVH2,1.08,12.99
MODERATE_CONFIDENCE,False,1:1 Match,16.293333333333333,16.293333333333333,302.85006195786866,1.0,1.0,1.0,0.3023255813953488,50.0,Botanic Freshness True Joy Glass Candle,"Dr. Mercola, Complete Probiotics for Pets, 90 g",8717847187895,nan,B005IW1GOY,5.796,34.0
UNCERTAIN,False,SPLIT (1/3) - OK,12.026435897435897,9.791666666666666,302.21193415637856,0.3076923076923077,13.0,4.0,0.20869565217391303,100.0,Metallic Gold Hat Box - 14 x 13 cm,"Oairse 4PCS Velvet Gift Boxes With Lids - Round Cardboard Nesting Box Set in Assorted Sizes 14/16/18/20cm - Red Hat Box for Flowers, Presents, Bridesmaid, Wedding, Birthday, Valentine's, Christmas",5056519285365,nan,B0B71BLTLY,3.228,23.99
UNCERTAIN,False,SPLIT (1/3) - OK,12.026435897435897,9.791666666666666,302.21193415637856,0.3076923076923077,13.0,4.0,0.20087336244541484,100.0,Metallic Red Hat Box (14 x 13 cm),"Oairse 4PCS Velvet Gift Boxes With Lids - Round Cardboard Nesting Box Set in Assorted Sizes 14/16/18/20cm - Red Hat Box for Flowers, Presents, Bridesmaid, Wedding, Birthday, Valentine's, Christmas",5056519285389,nan,B0B71BLTLY,3.228,23.99
UNCERTAIN,False,1:1 Match,10.465,10.465,300.7183908045977,1.0,1.0,1.0,0.20095693779904306,100.0,Baa Baa Lamb Bamboo Plate,"Bubba Bear Baby Weaning Set | Bamboo Plates, Bowls & Spoons for Toddler Led Feeding | Suction Plate, Bowl & Spoon Sets for Babies from 6 Months | Optional Matching Kids BLW Bib (Green)",5055992768556,5060893700109,B08XXBC81T,3.516,24.99
UNCERTAIN,False,SPLIT (1/3) - OK,20.437000000000005,16.445000000000004,296.84115523465715,0.3333333333333333,3.0,1.0,0.12834224598930483,400.0,Grey Hat Box (Set of 3),SERIOUS PROTEIN – Protein Powder – 4kg – Low Carb – Supports Lean Muscle Growth – Recovery Supplement - The Bulk Protein Company - 133 Servings (Choc Peanut Butter),5055398321416,5060424707751,B07MW9YNPL,5.988,39.99
UNCERTAIN,False,BUNDLE (2x) - OK,2.5916666666666677,3.251666666666668,295.6060606060607,2.0,1.0,2.0,0.0,200.0,Christmas Reindeer Antlers Headband,"2 Pcs Christmas Reindeer Headband, Sequins Antlers Xmas Headbands, Cute Xmas Hair Hoops with Ears, Plush Ears Bell Antler for Kids Women Girls Christmas Party Headwear Hair Band Decoration Accessories",5025572457750,nan,B0FP15S5F9,0.66,8.99
UNCERTAIN,False,1:1 Match,4.504583333333334,4.504583333333334,290.6182795698925,1.0,1.0,1.0,0.27906976744186046,600.0,Dolly Mixture Candy Jar,"Original Dolly Mixtures Retro Sweets Gift Jar By Berrymans Sweet Shop - Classic Sweets, Traditional Taste.",nan,nan,B07S1KF68N,1.2,11.95
UNCERTAIN,False,1:1 Match,4.794166666666668,4.794166666666668,290.55555555555566,1.0,1.0,1.0,0.21518987341772153,100.0,Wooden Dinosaur Puzzle,"3D Dinosaur Puzzles,Dinosaur Toys,3D Wooden Puzzle,3D Puzzles,Dino Model,Wooden Puzzle for Kids and Adults,Puzzl Education Toys for Kids",5012866013747,nan,B09WXTRJY5,1.32,12.5
MODERATE_CONFIDENCE,False,1:1 Match,14.002916666666664,14.002916666666664,289.915458937198,1.0,1.0,1.0,0.3779527559055118,50.0,Medium Round Basket with Liner,"Natural Finish Round Laundry Wicker Basket Cotton Liner with Lid Bathroom Storage (Brown, Medium)",5051211241565,5060618625595,B082MPZMZT,5.136,29.99
UNCERTAIN,False,1:1 Match,6.811666666666666,6.811666666666666,289.85815602836874,1.0,1.0,1.0,0.25380710659898476,300.0,Baby Wrap (Assorted Designs) (Vat Free),"ELDOMA Black Baby Wrap Carrier - Lightweight, Breathable Baby Sling, Hands Free Baby Carrier Sling, Baby Carriers from Newborn to Toddler, (7-35 lbs / 3-15kg)",5015302105549,nan,B0DRST2NVX,2.16,17.99
UNCERTAIN,False,SPLIT (1/8) - OK,31.06791666666667,23.19291666666667,288.11076604554864,0.125,8.0,1.0,0.20512820512820512,400.0,34.5 Inch Rt Phalaenopsis Spray X 8 Flw White (12/96),"WAGNER Fence & Decking Paint Sprayer for Fences, Sheds, decking or Garden Furniture, Covers 5 m² in 9 min, 1400 ml Capacity, 460 W, 1.8 m Hose",5055977033365,nan,B01M6XZIZY,9.0,47.51
UNCERTAIN,False,BUNDLE (4x) - OK,0.023833333333334927,7.655833333333335,286.7353308364545,4.0,1.0,4.0,0.15706806282722513,50.0,Candle Ring Red Berries (17cm),"Christmas Candle Ring, Votive Candles with Red Berry and Pinecone Xmas Candle Ring Wreath with Candle Holders Christmas Table Centrepiece Decoration Set of 4 Red",5056721832883,nan,B0CGR21DGD,2.544,17.98
UNCERTAIN,False,1:1 Match,36.92666666666668,36.92666666666668,286.47530385311615,1.0,1.0,1.0,0.02531645569620253,100.0,Nat Kraft Red Berry Paper (50cmx100m),"Aigostar Smart Electric WiFi Glass Panel Heater 2000W - Rapid Whole-Room Heating with Alexa/App Control, Ultra-Quiet, Wall or Floor Use, Energy Saving ECO Mode & Programmable Timer - Helen Smart Black",5056519257386,8433325181178,B0F7RFMFS3,14.808,83.6
UNCERTAIN,False,1:1 Match,21.890000000000004,21.890000000000004,285.3976531942634,1.0,1.0,1.0,0.19555555555555557,200.0,Burgundy Glitter Wired Ribbon (63mm x 10y),Belaco Oil Filled Radiators 11 Fins Portable Electric Heater Adjustable Thermostat Control 3 Heat Settings Portable Heater Overheat Protection 2500W Energy Efficient Heavy-Duty Castor,5056519273270,5060598911466,B09MZDW551,8.544,52.86
MODERATE_CONFIDENCE,False,1:1 Match,3.9645833333333327,3.9645833333333327,281.176122931442,1.0,1.0,1.0,0.34615384615384615,300.0,Clear Cellophane Roll Gift Wrap - 80cm x 100m,Trintion Cellophane Wrap 100m x 80cm Clear Cellophane Roll Durable Cellophane Gift Wrapping Roll for Hampers Flowers Crafts Baskets for Valentine Birthday Festival,11179416806,618528850894,B08DFZWG2V,1.032,10.99
UNCERTAIN,False,BUNDLE (2x) - OK,4.103666666666667,6.011666666666668,280.9190031152648,2.0,1.0,2.0,0.22826086956521738,100.0,Wreath Storage Box 40 cm,"2 Pack Christmas Wreath Storage Bag, 24 Inch Large Waterproof Wreath Storage Container with Handle & Dual Zippers, Red Holiday-Décor-Storage Box for Xmas Season",5056721861272,nan,B0FN3KD9HN,1.908,14.99
MODERATE_CONFIDENCE,False,1:1 Match,4.345,4.345,280.3225806451612,1.0,1.0,1.0,0.375,300.0,Wooden Shape Sorter  by AtoZ Toys,Jaques of London Wooden Shape Sorter for 1 Year Old | Montessori Wooden Toys | Toddler Learning Toys | Premium Gifts Since 1795,5012866625094,5060267853691,B07NCZKFSJ,1.2,13.23
UNCERTAIN,False,BUNDLE (2x) - OK,4.087583333333333,6.019583333333333,278.68441358024694,2.0,1.0,2.0,0.208955223880597,50.0,Sweet Dreams Cloud Shelf,Set of 2 Cloud Shaped Floating Wall Shelf Decorative Bedroom Nursery Display Unit Child's Cloud Shelves Children’s Nursery Floating Shelf Child's Bedroom Themed Boy/Girl (White),5055992749050,nan,B0C7H28VTY,1.932,14.95
MODERATE_CONFIDENCE,False,BUNDLE (3x) - OK,1.8970000000000025,4.225000000000002,277.9605263157896,3.0,1.0,3.0,0.38578680203045684,100.0,Black & White Christmas Tree Gift Bag (Extra Large),KAHEIGN 3Pcs Christmas Bag Santa Sack Canvas Bag with White Drawstrings - Christmas Elk Express Delivery Bags Gift Bags Extra Large Size 70 x 50cm,5056519287017,779324762191,B08FR3SQYV,1.164,12.99
MODERATE_CONFIDENCE,False,1:1 Match,3.4262500000000005,3.4262500000000005,276.3104838709678,1.0,1.0,1.0,0.4788732394366197,400.0,Ladies Novelty Chistmas Socks (Assorted Designs),Ladies Christmas Socks | Sock Snob | Womens Colourful Novelty Design Xmas Socks | Gift for Her,5056170389211,nan,B0BCWQ4DXL,0.828,9.99
MODERATE_CONFIDENCE,False,1:1 Match,3.4262500000000005,3.4262500000000005,276.3104838709678,1.0,1.0,1.0,0.48951048951048953,400.0,Ladies Novelty Christmas Socks (Assorted Designs),Ladies Christmas Socks | Sock Snob | Womens Colourful Novelty Design Xmas Socks | Gift for Her,5056170317696,nan,B0BCWQ4DXL,0.828,9.99
UNCERTAIN,False,1:1 Match,6.180416666666669,6.180416666666669,275.91145833333337,1.0,1.0,1.0,0.21105527638190955,50.0,Natural Kraft Hamper Box  (44x36.5x16cm),"Tekhoho Kraft Gift Box 44x33x14cm, Extra Large Premium Rectangular Gift Boxes with Lid and Ribbon for Presents, Christmas Wedding Birthday Party Gift Packaging",5055977026572,nan,B0FNYPH39C,2.028,15.29
MODERATE_CONFIDENCE,False,BUNDLE (1x) - OK,5.4182,5.795,273.34905660377353,1.2,5.0,6.0,0.3504273504273504,400.0,Ladies 5 Pack Trainer Socks with Mesh Insert and Arch Support (Assorted Designs),"Bamboo Trainer Socks Womens 6 Pairs, Breathable Cushioned Ladies Ankle Socks, Anti Blister Short Athletic Sports Running Sock, Low Cut Summer Walking Sock",5055442193280,nan,B0DRVQ6ZQD,1.884,12.99
MODERATE_CONFIDENCE,False,BUNDLE (2x) - OK,6.743666666666666,10.871666666666666,272.4728487886382,2.0,1.0,2.0,0.34782608695652173,100.0,Deluxe Adult Mask & Snorkel Set  (Assorted Designs),G2RISE SN02 Snorkel Set Adults - Scuba Mask Diving Goggles Dry Snorkeling Gear with Breath Easy Airflow Tech & Anti-fog Design（2PACK),5025572981651,nan,B0D9Y8Q8NN,4.128,26.99
MODERATE_CONFIDENCE,False,1:1 Match,5.681666666666668,5.681666666666668,271.8500797448167,1.0,1.0,1.0,0.3464566929133858,50.0,Boys Printed Metal Water Bottle (350ml) (Assorted Designs),"BOGI Kids Metal Water Bottle with Straw, 350ml Kid Stainless Steel Water Bottle for School Leak Proof Insulated Water Bottle for Boys Girls Toddlers Children Keep Drinks 12h Hot & 24h Cold | Color",5035288105913,nan,B0DR8229TX,1.848,15.89
MODERATE_CONFIDENCE,False,BUNDLE (4x) - OK,0.1596666666666673,5.271666666666667,267.5972927241963,4.0,1.0,4.0,0.3076923076923077,50.0,Dusty Pink Velvet Magnolia with Glitter Leaf (Dia26cm),22cm Large Glitter Poinsettia 4 Pcs Artificial Velvet Magnolia Christmas Flowers Picks Floral Ornaments for Xmas Tree Decorations Wreaths Garland Holiday New Year Party Wedding Decor (Burgundy),5056519244263,nan,B0FFMT744L,1.704,14.99
MODERATE_CONFIDENCE,False,BUNDLE (4x) - OK,0.1596666666666673,5.271666666666667,267.5972927241963,4.0,1.0,4.0,0.31666666666666665,50.0,Red Velvet Magnolia with Glitter Edge (Dia20cm),22cm Large Glitter Poinsettia 4 Pcs Artificial Velvet Magnolia Christmas Flowers Picks Floral Ornaments for Xmas Tree Decorations Wreaths Garland Holiday New Year Party Wedding Decor (Burgundy),5056519244195,nan,B0FFMT744L,1.704,14.99
UNCERTAIN,False,1:1 Match,2.8270833333333343,2.8270833333333343,266.7059748427674,1.0,1.0,1.0,0.21705426356589147,300.0,Cotton 4 pce Pink Owl Gift Set by Nursery Time,2 Soft White Elli and Raff Baby Hooded Bath Time Towel 100% Cotton Baby Gift (Pink),5016064058661,nan,B07TFF4Y7D,0.612,8.89
HIGH_LIKELIHOOD,False,1:1 Match,5.967916666666668,5.967916666666668,266.4248511904762,1.0,1.0,1.0,0.5066666666666667,200.0,Clear Glass Icicle Hanging Decoration (16.5cm),Glass Icicle 3.5-7.8 Inch Clear Twisted Glass Icicle Christmas Ornaments Icicle Decorations Hanging (25),5056721884752,nan,B07YWTXZL3,2.028,14.99
UNCERTAIN,False,1:1 Match,3.894583333333333,3.894583333333333,263.14752252252254,1.0,1.0,1.0,0.12389380530973451,200.0,11oz Mum In A Million V Shaped Mug,"18650 Battery Charger, Universal Fast Dual Charge Battery Charger for 3.7V/3.6V Li-ion Rechargeable Batteries 18650 18500 18490 18350 17670 17500 16340(RCR123) 14500 26650 22650 with USB Cable",5015302410735,nan,B0BNPCMNGZ,1.116,10.99
UNCERTAIN,False,1:1 Match,13.124999999999996,13.124999999999996,259.90099009900985,1.0,1.0,1.0,0.14925373134328357,200.0,Glue Sticks Hot Melt,"Aigostar 100W LED Work Light, 9000LM Job Site Light, Plug in Folding FloodLight with 13ft Wire & Switch, Portable Loft Construction Workman Lights 240V Mains Powered IP65 Waterproof",5056519205042,8433325386368,B0D1V3KVPY,5.4,34.29
UNCERTAIN,False,SPLIT (1/3) - OK,23.975000000000005,18.655000000000005,259.0972222222223,0.3333333333333333,3.0,1.0,0.1990521327014218,100.0,Warner Bros Little Heroes Superman Socks - 24-36 Months - 3 Pack,"Car Boot Organiser with Cooler Bag, Extra Large Premium Expandable Compartments, Foldable Car Organiser, Trunk Organiser for Most Vehicles & Indoor",5017224988927,nan,B0C2D2TLGM,7.98,45.99
UNCERTAIN,False,1:1 Match,13.496666666666668,13.496666666666668,258.5568326947638,1.0,1.0,1.0,0.2754491017964072,500.0,Suki - Small Caspian Turtle,"Safety First Aid Group Workplace First Aid Kit (Small 1-10 Persons) Economy HSE-Compliant with Inspection Tags, Wall Bracket, Extra Plasters",5053154154704,5037331032078,B09P58TDMW,5.604,32.0
UNCERTAIN,False,1:1 Match,21.300000000000004,21.300000000000004,257.86924939467315,1.0,1.0,1.0,0.20425531914893616,200.0,Red and Black Shimmer Zebra Print Ribbon (63mm x 9m),Belaco Oil Filled Radiators 11 Fins Portable Electric Heater Adjustable Thermostat Control 3 Heat Settings Portable Heater Overheat Protection 2500W Energy Efficient Heavy-Duty Castor,5056519228676,5060598911466,B09MZDW551,9.252,52.86
UNCERTAIN,False,1:1 Match,3.9383333333333335,3.9383333333333335,255.73593073593076,1.0,1.0,1.0,0.1641025641025641,50.0,Snowies Candy Jar,"White Chocolate Jazzies - Snowies│ Gift Jar │ 515g │ Original White Chocolate Jazzies - Snowies Retro Sweets Victorian Gift Jar by Candy Hive - Timeless Treats, Authentic Flavour",nan,5061057780982,B0DNQSWZBK,1.188,12.49
UNCERTAIN,False,BUNDLE (3x) - OK,0.35866666666666447,5.011666666666664,255.6972789115645,3.75,12.0,45.0,0.267515923566879,50.0,Black Paper Party Bags  x12,"45pcs Black Kraft Paper Bags With Handles - Mixed Size Gift Bags for Business, Shopping, Retail, Party, Favor, Merchandise (Black)",nan,nan,B0CWL8BVJP,1.692,17.99
UNCERTAIN,False,1:1 Match,8.947916666666668,8.947916666666668,254.92640075973412,1.0,1.0,1.0,0.19213973799126638,50.0,Essential Cream/Pink Lily Mix Bouquet,"Splendid Pink Lilies Fresh Flower Bouquet Arrangement in Gift Bag for Birthdays, Weddings, Anniversaries, Thank-you, Sympathy, Vintage-Inspired Indoor Decoration Delivery, Cut Floral Occasions",5056721861487,nan,B08FRNSVQT,3.552,20.99
UNCERTAIN,False,1:1 Match,12.275000000000002,12.275000000000002,253.6157024793389,1.0,1.0,1.0,0.08928571428571429,200.0,Pink Deco Web Ribbon (70mm x 20m),"Belaco Heater 2000W Turbo Convector Electric Heater with Fan Heater 3-speed Setting & 24Hr Timer | Energy Saving Portable Heater| Fast Heating Room Heaters for Home, Electric radiator – Black",5056519222148,5060598912685,B0FXBBF665,5.148,33.99
UNCERTAIN,False,1:1 Match,10.401666666666666,10.401666666666666,247.65873015873007,1.0,1.0,1.0,0.20652173913043478,100.0,Wood Tumbling Tower Large,"Garden Games Giant Tumble Tower (Stack 0.6 M up to 1.5 M), Large Tumbling Timber Wooden Toppling Blocks Stacking Game for Kids Adults Family Indoor Outdoor Fun",5015302118112,796917599330,B09YXYVFVB,4.38,30.77
UNCERTAIN,False,1:1 Match,6.028333333333334,6.028333333333334,247.0628415300547,1.0,1.0,1.0,0.08450704225352113,50.0,Essential Yellow Sunflower,"Sunflower Gifts for Women, Birthday Hampers Pamper Gifts for Women, Relaxation Bath Set for Her,Get Well Soon Gift Baskets, Self Care Package for Mum,Wife,Sister,Daughter,Friends (Yellow)",5056721839189,nan,B0D99XCR4F,2.268,16.99
MODERATE_CONFIDENCE,False,BUNDLE (3x) - OK,1.396250000000001,3.316250000000001,245.64814814814815,3.0,1.0,3.0,0.39436619718309857,200.0,Christmas Kids Santa Plates (Pk6),"Christmas Xmas 3pcs Kids Childrens Micro Dinner Lunch Santa Festive Tableware Set Plate, Bowl & Cup, BPA Free",5012128606311,nan,B0BN5V28TN,0.96,9.99
UNCERTAIN,False,1:1 Match,2.299583333333333,2.299583333333333,242.06140350877197,1.0,1.0,1.0,0.13145539906103287,700.0,Elf Air Dry Clay,"50ml Air Dry Clay Glaze，Air Dry Clay Varnish for Airdry Clay，Clay Varnish for Air Drying Clay Can Used to Prevent Clay Cracking, Scratches, and Wear,It Can Also Having a Glossy Glaze Effect (Gloss)",5016064032128,nan,B0CP8WJZNY,0.48,7.99
UNCERTAIN,False,1:1 Match,6.715000000000001,6.715000000000001,239.82142857142864,1.0,1.0,1.0,0.2119815668202765,50.0,Bright Red APAC Satin Ribbon (25mm),"Desk Fan, USB Desktop Fan with LED Display & Long Battery Life, 100 Speeds, 90° Adjustable Head Tilt, 3-in-1 Powerful Table Fan for Bedroom, Kitchen, Office, Home,Camping (Dark Gray)",5055141659063,nan,B0DSFFKH1T,2.7,18.99
