SupplierTitle,AmazonTitle,EAN_clean,EAN_OnPage_clean,ASIN,SupplierPrice_incVAT,SellingPrice_incVAT,NetProfit,ROI,sales,TitleMatch,MatchCategory
White Emperor Amaryllis,White Amaryllis Flowering Gift Box | Complete Kit with Bulbs | Perfect Festive Flowers | Potting Compost & Pot | Festive Christmas Packaging,5055977378527,,B08GG4C729,6.504,14.99,1.1216666666666668,18.78838637632608,50,0.18404907975460122,LOW_CONFIDENCE
Champagne Pink Rose Petals,Newcastle Beer Mats x9,5055977309781,,B09C8VQ1NT,7.188000000000001,14.36,1.2216666666666665,18.67991845056065,50,0.3333333333333333,MODERATE_CONFIDENCE
Ladies 5 Pack Heel and Toe Heart Socks (Assorted Designs),RJM Ladies 5 Pack Cotton Rich Socks Black with Multicoloured Heels & Toes 4-7,5055442179345,5051907364400,B00HEF4FM8,3.048,6.99,0.5750000000000004,18.60841423948221,700,0.4925373134328358,MODERATE_CONFIDENCE
Fragranced Tealight Vanilla (Pack of 18),Bolsius - Fragrance Tealights - Pomegranate - Pack of 18 - Burning Time of 4 Hours - Household Candle - Interior Decoration - Natural Extracts - Includes Natural Vegan Wax - No Palm Oil,8717847137500,,B07X1R37S8,3.78,9.97,0.6883333333333337,18.603603603603613,50,0.29333333333333333,LOW_CONFIDENCE
Daisies Gin Glass,Lesser & Pavey Cosmos Gin Glass | Lovely Gift for Women & Men | Designed by Lynsey Johnstone | Luxury Wine Glass for Every Occasions,5010792497501,5010792497501,B0C9TVCNBG,7.188000000000001,15.95,1.211666666666665,18.527013251783867,50,0.174496644295302,EXACT_EAN_MATCH
Assorted Mothers Day Metal Pen,"Zonon Best Mum Pen- Gifts for Mum from Daughter Son, Christmas, Thanksgiving, Mother's Day, Birthday, Anniversary - Metal Ballpoint Pen Black Ink with Gifted Box Presents for Women, Grandma, Ladies",5063436112193,,B09NSTQLKT,3.348,7.99,0.6183333333333338,18.512974051896222,50,0.22026431718061673,LOW_CONFIDENCE
Red Polypropylene Ribbon,"INERRA Ribbon - 100 Yards - 50mm (2"") Florist Wedding Car and Craft Uses (Red)",8001565351127,5056261301986,B07FK17H42,2.88,8.99,0.5416666666666676,18.361581920903987,50,0.17647058823529413,LOW_CONFIDENCE
50cm x 10yds Natural Hessian,30 Pcs Grinding Discs 50mm Paint Stripping discs 2 Inch Sanding Discs for Drill Rust Removal Disc for Metal Steel Grinding Polishing(Purple/Blue/Black),5055977059235,,B0F6L7GKN9,8.388,15.99,1.3762500000000013,18.25265251989392,100,0.2011173184357542,LOW_CONFIDENCE
Oyster Satin Ribbon (38mm),"White Satin Ribbon, 38mm x 22M Single Face White Ribbon, Solid Color Satin Ribbon Perfect for Gift Wrapping, Crafts, Bow Making, Sewing and Wedding Decorations",5055141691308,,B0CRYRHJ3G,3.588,9.99,0.6350000000000005,17.937853107344644,50,0.1945945945945946,LOW_CONFIDENCE
Fancy Pal Peek-a-boo Unicorn,"Aurora, 32791, Fancy Pal, Peek-A-Boo Princess Kitty, 8In, Soft Toy, Pink and White, 14 cm",5034566327917,,B01N3D31E7,9.78,17.86,1.5408333333333324,17.710727969348646,50,0.41025641025641024,MODERATE_CONFIDENCE
Skylanders Party Invites,Party Invites Kids Party Invitations Pack of 36 Birthday Party Invitations Childrens Birthday Party Boys Girls Kids Invites with Folding Envelope Design and Holographic Stickers (Rainbow),13051463656,,B0BW9C7X37,1.788,6.79,0.3595833333333331,17.626633986928095,200,0.17061611374407584,LOW_CONFIDENCE
100% Cotton jersey baby scratch mittens - Blue,Soft Touch 100% Cotton Baby Anti Scratch Mittens - 4 Pack (Blue),5060251951457,,B074W8Q1Y8,1.2,4.4,0.2666666666666668,17.204301075268827,50,0.7090909090909091,HIGH_LIKELIHOOD
Set of 4 Red Felt Snowflake Coasters,Christmas Concepts® 8 Piece Red Felt Christmas Snowflake Place Mat And Coaster Set - 4 Place Mats + 4 Coasters,5017224842656,,B07XZ5BZ1R,2.676,7.99,0.4695833333333337,16.89148681055157,50,0.4520547945205479,MODERATE_CONFIDENCE
Lovely mixed design fleece blankets by Soft Touch 75x100cm,"Exclusivo Mezcla Fleece Throw Blanket for Couch, Super Soft Striped Jacquard Bed Blanket, Lightweight Fuzzy Cozy for All Seasons, 127x152 CM, Pink",,,B0D25Z974W,6.0,13.99,0.9283333333333336,16.726726726726728,400,0.3431372549019608,MODERATE_CONFIDENCE
Christmas Kids Santa Plates (Pk6),"Christmas Xmas 3pcs Kids Childrens Micro Dinner Lunch Santa Festive Tableware Set Plate, Bowl & Cup, BPA Free",5015302171636,,B0BN5V28TN,4.140000000000001,9.99,0.6662500000000005,16.65625000000001,200,0.39436619718309857,MODERATE_CONFIDENCE
Kids Christmas Plates (Pk6),"Christmas Xmas 3pcs Kids Childrens Micro Dinner Lunch Santa Festive Tableware Set Plate, Bowl & Cup, BPA Free",5015302171650,,B0BN5V28TN,4.140000000000001,9.99,0.6662500000000005,16.65625000000001,200,0.25,LOW_CONFIDENCE
Children\'s Dragon Costume (3-6 Years) (Assorted Designs),"2 Pcs Dinosaur Costume for Kids, Dinosaur Cape with Dino Mask, Dragon Wings Fancy Dress for Boys Girls 3-8 Years, Kids Dinosaur Costume for Halloween Carnival Party",5056283884030,746608364297,B0CY23C9NP,4.548,8.99,0.7116666666666676,16.397849462365613,50,0.25339366515837103,LOW_CONFIDENCE
Easter Bunny Ears and Tail (Assorted Designs),3pcs Bunny Cosplay Costumes Bunny Dress up Set Easter Bunny Ears Set Bunny Ears Headband Bow Tie Bunny Tail For Kids Adults Halloween Easter Costume Party Cosplay Costume Decoration,5013922064260,790885543623,B0BVVVSH48,1.26,5.99,0.2616666666666667,16.35416666666667,50,0.336283185840708,MODERATE_CONFIDENCE
8 Pink Princess Unicorn Party  Lootbag,"ASTARON Unicorn Party Bags for Kids Party 30 Pcs Unicorn Birthday Party Bags，Girls Birthday Baby Shower Party Supplies Plastic Goodie Bags for Kids Favors Unicorn Party Decorations, Light Pink",11179405039,,B0B3DQ646K,0.72,5.29,0.1870833333333331,16.26811594202897,100,0.25217391304347825,LOW_CONFIDENCE
Red Glitter Baubles & Foliage Pick (22cm),"FINGOOO Artificial Red Berry Stems, 14 Pcs 7.8 Inch Glitter Christmas Tree Picks for Christmas Tree Ornaments,DIY Xmas Wreath, Holiday and Home Decoration",5029316515713,736067830785,B08CDFT155,3.996,10.99,0.6283333333333327,16.194158075601358,900,0.24615384615384617,LOW_CONFIDENCE
Manhattan Display Basket (17 inch),Woodluv Grey Wicker Rectangular Storage Gift Hamper Basket With Removable Lining - Large,5025192002866,5060397392138,B072PY36GF,4.859999999999999,14.99,0.7416666666666669,16.12318840579711,500,0.26229508196721313,LOW_CONFIDENCE
Fun n Funky fleece pushchair liner by Clair de Lune - ladybird,Clair de Lune Snug Universal Pushchair Footmuff - 0-3 Years (Beige),5033775195409,5033775010580,B0CS6QM628,15.996,29.99,2.2216666666666667,16.00624399615754,100,0.29457364341085274,LOW_CONFIDENCE
Infant Girls Sequin Ballet Slippers,Ballet Shoes for Girls Glitter Ballet Dance Shoes Leather Dance Slippers Full Sole Ballet Dance Flats for Childrens Kids Toddler for Dance Performance Gymnastics,5056188217247,,B0C9CPTZ7K,3.0,9.23,0.4816666666666676,15.792349726775988,50,0.25510204081632654,LOW_CONFIDENCE
Pink Ribbed Bow Hat  (0-6 Months),"Newborn Handmade Hat, Knitted Crochet Cap for Babies (0-3 Months), Infants' Big Bow Headwrap",,636823843311,B01DC8C82Y,1.14,4.29,0.2350000000000003,15.666666666666687,50,0.336,MODERATE_CONFIDENCE
Glamis Single Peony Burgundy (62cm),Peony Artificial Silk Flowers 2 Bunches Burgundy Fake Flower Bouquet for Wedding Arrangement Home Kitchen Table Party Decor,5056349283494,,B0F5PFP34N,3.084,8.49,0.4837499999999999,15.50480769230769,50,0.20253164556962025,LOW_CONFIDENCE
Dusky Green Velvet Ribbon (15mm x 20m),"Green Velvet Ribbon 20mm x 20yards – Luxurious Soft Velvet Ribbon for Gift Wrapping, Holiday Crafts, Wedding Decorations and Festive Bows",5056519230020,,B0FXM9YRH4,4.188000000000001,9.99,0.6262500000000004,15.501237623762387,800,0.30857142857142855,MODERATE_CONFIDENCE
Cheese Picks & Cheeseboard Set,Giggi Bamboo Cheese Board Gift set | Cheese Board with 4 Piece Cheese knives | Charcuterie Board | Cheese board and knife set for Birthday Gifts Parties Perfect Cheese board set,5017224763296,5060774240342,B08NXVWGF5,7.667999999999999,16.78,1.0733333333333357,15.465898174831928,400,0.25120772946859904,LOW_CONFIDENCE
Brown / White Frosted Pine Cone Cluster (48cm),"20Pcs 2 Inch Snow Tipped Natural Pine Cones, 5 Inch Green Pine Cone Sticks for Craft Garland Xmas Tree Decorations Wreath Ornaments Home Party Holiday Decor",5060766113043,,B098WFBM8Z,2.208,7.99,0.3683333333333336,15.411436541143669,400,0.25742574257425743,LOW_CONFIDENCE
Gold Shiny Berry Bunch Pick (11cm),"POPOYU 100pcs Christmas Berry Artificial Holly Berries, Artificial Fruits Red Berry Picks Winter Berries Bunch BerryBranches for Xmas Tree Decs,Christmas Wreath Making Decorations,Glitter Gold",5056814437834,,B09LQDHJ7X,0.84,5.99,0.1916666666666668,15.333333333333348,100,0.18584070796460178,LOW_CONFIDENCE
18 inch Baby - Baby Clothes Girl Shape  Balloon,"Baby Doll Clothes for 14-18 Inch Doll 35-45 cm Baby Doll, New Doll Clothes Outfits, Sweet Outfits Hooded Jumpsuit with 1 Coat hanger, New Born Baby Dolls Girls Birthday (Unicorn)",681070197991,,B0BVMRGWJL,1.152,4.99,0.2283333333333341,15.121412803532063,200,0.21333333333333335,LOW_CONFIDENCE
18 inch Baby - Baby Clothes Girl Shape  Balloon,"Baby Doll Clothes for 14-18 Inch Doll 35-45 cm Baby Doll, New Doll Clothes Outfits, Sweet Outfits Hooded Jumpsuit with 1 Coat hanger, New Born Baby Dolls Girls Birthday (Unicorn)",681070197977,,B0BVMRGWJL,1.152,4.99,0.2283333333333341,15.121412803532063,200,0.21333333333333335,LOW_CONFIDENCE
Brown Two-Tone Pot (17cm),"tenn well 20cm Plant Pot with Liner, Cotton Indoor Planter Woven Storage Basket for Indoor Plants Flower Pot and Home Decoration (Black and Brown)",,,B0BW91VBPT,3.924,10.99,0.5583333333333329,14.616055846422327,100,0.07017543859649122,LOW_CONFIDENCE
Green Frosted Eucalyptus (50cm x 30cm),"30 Pcs Green Artificial Eucalyptus Branches,Winter Frosted Lifelike Faux Eucalyptus Stems,38cm Artificial Branches Leaves,for Balconies,Gardens,Christmas Decorations,and DIY Wedding Bouquets",5055579119580,758992426901,B0DJQF4L1F,3.648,9.89,0.5216666666666663,14.531104921077056,50,0.21929824561403508,LOW_CONFIDENCE
Night-Time Soother & Steriliser Box (2 Pack) (Assorted Designs),6PCS Dummy Case Pacifier Storage Box Pacifier Case Transparent Pacifier Case Soothers Pod Storage Box Travel and Family Use Pacifier Holder Newborn Dummies for Holding Pacifiers,5015302108540,,B0CS6KLPNW,1.764,6.58,0.2833333333333332,14.02640264026402,100,0.3,MODERATE_CONFIDENCE
Female 18th Birthday Banner (pack Of 12),"Rose Gold 18th Birthday Decoration for Girls - Happy 18th Birthday Banner, Triangle Flag Banner, Number 18 Balloons, Foil Curtains for Party Decorations (18)",5055579157759,,B0B7VQMP7R,5.688000000000001,11.99,0.741666666666666,14.020163831127904,200,0.27411167512690354,LOW_CONFIDENCE
Jumbo Spiders Web with Spiders,"200"" Halloween Spider Web + 59"" Giant Spider Decorations, Triangular Huge Spiders Web and Hairy Scary Fake Spider, for Indoor Outdoor Porch Yard, Scary Haunted House Party, and Halloween Décor",48419791324,,B0B4VD6HF7,1.272,5.99,0.2229166666666666,13.84575569358178,200,0.2072072072072072,LOW_CONFIDENCE
Barbie Mini Stationery Set (Assorted Designs),"Barbie Extra Diary Pouch Set | Stationery Set for Girls | Includes Notebook, Glitter Gel Pens, Mini Ruler & Keyring | Cute Accessories for School, Travel & Gifts |",,5015934765470,B0BBHBQTVD,2.7,7.19,0.381666666666667,13.630952380952396,50,0.3173076923076923,MODERATE_CONFIDENCE
Infants Anti-scratch Mittens - Blue,Soft Touch 100% Cotton Baby Anti Scratch Mittens - 4 Pack (Blue),,,B074W8Q1Y8,1.26,4.4,0.2166666666666667,13.541666666666677,50,0.5858585858585859,HIGH_LIKELIHOOD
8 Premium Wreath Crackers (12.5inch),"RSW 8 Premium Burgundy Joy 12.5"" Christmas Crackers Luxury Festive Party Gold",5015302170196,,B0FHBHV536,9.9,17.5,1.1858333333333335,13.475378787878793,50,0.40707964601769914,MODERATE_CONFIDENCE
Red Velvet Ribbon (63mm),"Luxury Velvet Wired Ribbon - RED Floristry Festive Christmas Wreaths Gifts Flowers 63mm (2.5"") x 10yards Roll",5055579127233,5055579127233,B01MA24APJ,5.46,12.99,0.685000000000002,13.431372549019647,50,0.3157894736842105,EXACT_EAN_MATCH
Christmas Eve Activity Set,"YLAB Christmas Activity Book Set for Kids – Colouring, Sticker & Puzzle Books with Pencils – Festive Gift for Children Age 3-10 – Travel Activity Pack in Carry Case",5053189048450,5060562526641,B0DCT3MG59,1.692,5.99,0.2616666666666667,13.350340136054426,300,0.2631578947368421,LOW_CONFIDENCE
10 Family Gingerbread Crackers (12inch),"Pack of 10 White Silver Seasons Greetings Family Christmas Crackers - 12"" Metallic Festive Xmas Holiday Dinner Table Decorations - Novelty Fun Prizes Gifts Contains Hats Jokes",5015302170301,,B0FKMSDL11,5.04,11.0,0.6316666666666675,13.298245614035109,100,0.2616822429906542,LOW_CONFIDENCE
Snowies 500g,Just Treats White Chocolate Snowies (500g Share Bag)…,,5055761543476,B01CEOAPF4,4.428,9.59,0.5616666666666676,13.246855345911971,200,0.36923076923076925,MODERATE_CONFIDENCE
Snowies 500g,Just Treats White Chocolate Snowies (500g Share Bag)…,,5055761543476,B01CEOAPF4,4.428,9.59,0.5616666666666676,13.246855345911971,200,0.36923076923076925,MODERATE_CONFIDENCE
Valentine Gift Bundle - Be My Valentine (35 Items),"Biscuit Gift Set Hamper – Bundle Bear Biscuit Hamper including 18 Snack Twin Packs – Border Biscuits, Shortbread & Individually Wrapped Cookies/Birthday Hampers for Women & Men (Gift)",,5065021953853,B0FQZHTY7Q,9.204,17.99,1.0716666666666643,13.037307380373043,100,0.22317596566523606,LOW_CONFIDENCE
Pink Sugared Almonds,Bulk Bag Sugared Almonds,5038168016965,5060324919995,B00T3JFY1Y,16.14,25.73,1.815416666666668,12.967261904761914,50,0.7727272727272727,HIGH_LIKELIHOOD
Fathers Day Cotton Apron (Assorted Designs),Print4U Awesome Chef Funny BBQ Cooking Novelty Apron,5056283873669,5054120772779,B071F1G5C2,3.516,7.5,0.4500000000000004,12.93103448275863,100,0.3157894736842105,MODERATE_CONFIDENCE
White Shredded Tissue (100g),"White Shredded Tissue Paper 100g - Soft Gift Box & Hamper Filling for Birthdays, Weddings, Easter, Christmas, Anniversaries and Luxury Presentations",5056519214747,,B0F5M4GJTT,1.668,6.49,0.2470833333333337,12.736254295532667,200,0.29545454545454547,LOW_CONFIDENCE
White Shredded Tissue (100g),"White Shredded Tissue Paper 100g - Soft Gift Box & Hamper Filling for Birthdays, Weddings, Easter, Christmas, Anniversaries and Luxury Presentations",5056519214761,,B0F5M4GJTT,1.668,6.49,0.2470833333333337,12.736254295532667,200,0.29545454545454547,LOW_CONFIDENCE
White Shredded Tissue (100g),"White Shredded Tissue Paper 100g - Soft Gift Box & Hamper Filling for Birthdays, Weddings, Easter, Christmas, Anniversaries and Luxury Presentations",5056519214693,,B0F5M4GJTT,1.668,6.49,0.2470833333333337,12.736254295532667,200,0.29545454545454547,LOW_CONFIDENCE
White Shredded Tissue (100g),"White Shredded Tissue Paper 100g - Soft Gift Box & Hamper Filling for Birthdays, Weddings, Easter, Christmas, Anniversaries and Luxury Presentations",5056519214792,,B0F5M4GJTT,1.668,6.49,0.2470833333333337,12.736254295532667,200,0.29545454545454547,LOW_CONFIDENCE
White Shredded Tissue (100g),"White Shredded Tissue Paper 100g - Soft Gift Box & Hamper Filling for Birthdays, Weddings, Easter, Christmas, Anniversaries and Luxury Presentations",5056519214723,,B0F5M4GJTT,1.668,6.49,0.2470833333333337,12.736254295532667,200,0.29545454545454547,LOW_CONFIDENCE
Paint Your Own Festive Figurines,"KreativeKraft Kids Paint Your Own Christmas Decorations Set - Arts and Crafts for Kids - Family DIY Craft Kit - Santa, Elf, Reindeer Painting Set (Set of 8)",5949043761422,,B0C6F9R6HD,8.616,15.69,0.9737499999999996,12.59702457956015,200,0.2872340425531915,LOW_CONFIDENCE
Dusky Green Velvet Ribbon (25mm x 20m),"20m Green Velvet Ribbon, 25mm Christmas Velvet Ribbon for Xmas Tree Bows Crafts Gift Wrapping Party Decoration",5056349265711,,B0FM3P3FV1,6.588,12.99,0.7512500000000013,12.43791390728479,300,0.3783783783783784,MODERATE_CONFIDENCE
Red Shine Wired Edge Ribbon (63mm),"Christmas Velvet Ribbon - Thick Red Wired 9m Edge 63mm Wide for Gift Wrapping, Crafting, Christmas Tree Decorations, Xmas Party Gifts, Wreath, Wedding Supplies",5056814411339,,B0D9JBXSXQ,3.744,9.99,0.4550000000000007,12.39782016348776,500,0.15544041450777202,LOW_CONFIDENCE
Red Botanica Berry Branch (126cm),"MACTING Christmas Red Holly Berry Stem Ornaments, 8 Pcs Large Branches/32 Pcs Twig Artificial Berry Stem, 17Inch Removable Berries Stems, Home Decorative for Christmas Tree Wreath…",5056814444832,,B09CG9BR68,10.572,19.99,1.1483333333333303,12.268518518518489,500,0.20657276995305165,LOW_CONFIDENCE
Cotton jersey baby hat in pink by Soft Touch,"Soft Touch Pack of 2 Baby Hat Baby Boys Girls Cotton Hat Newborn and 0-3 Months Grey, Sky Blue, Pink & White H3",5023797300929,,B093V3F7KT,1.116,4.2,0.1800000000000005,12.162162162162195,50,0.34838709677419355,MODERATE_CONFIDENCE
Pom-Pom Hats in 2 Assorted Designs (Grey & White),Sibba Bobble Hat for Women Winter Beanie Hats Thermal Fleece Lined Hat Ladies Knitted Wooly Hats with Faux Fur Pom Pom,5023797311048,,B09MYX8XR4,3.996,8.99,0.4716666666666673,12.156357388316168,50,0.2754491017964072,LOW_CONFIDENCE
Silver Gift Bow (22 x 32 x 7cm),"ANGIX 20 x Silver Gift Bows with Matching Ribbon Cops Set Luxury Metallic Foil Shiny Design Decorative Bow for Christmas, New Year & Party Presents",5050565635150,,B0BDVP6YGG,1.5,6.25,0.2170833333333337,12.060185185185206,50,0.25842696629213485,LOW_CONFIDENCE
Ava May Wax Melts (Frankincense and Myrrh),Wax Melts - Frankincense and Myrrh | 16 Pack | Strong Scented | Made in The UK | Plastic Free | Vegan,5056519299645,5060705160756,B09HKS2QFF,5.136,10.99,0.5783333333333329,11.97377501725327,100,0.44755244755244755,MODERATE_CONFIDENCE
Iridescent Foil Balloon Weight with Tag,"Balloon Weights 6 Pack Iridescent Foil, Suitable for Helium Balloons at Birthdays, Parties, Events, Weddings & Celebrations, Heavy & Durable 85g",5026619303313,,B01N3LX0FU,3.588,8.99,0.4179166666666665,11.805555555555552,200,0.36065573770491804,MODERATE_CONFIDENCE
Gold Wired Edge Organza Ribbon (70mm x 20m),"LATERN 20M Organza Ribbon, 6.3cm Width Snowflake Wired Sheer Glitter Ribbon Shimmer Band Metallic Ribbons Craft Tulle Ribbon for Gift Wrapping Xmas Tree DIY Wreath Christmas Bow Decoration (Gold)",5055141669086,,B09CPFDF3W,3.588,8.99,0.4179166666666665,11.805555555555552,600,0.16806722689075632,LOW_CONFIDENCE
Girls Underwear Briefs Packs (5 packs) (2-6 yrs) (Assorted Designs),New Girls Underwear | Cotton Mix Young Girls Pants | Kids Briefs | Multipack Knickers,5056188229387,5056379966428,B0CCNZWGF5,2.4,6.99,0.2950000000000006,11.568627450980417,50,0.42105263157894735,MODERATE_CONFIDENCE
Softlings Christmas Foodies (Assorted),Baker Ross AC252 Christmas Bean Pals Cuddly Toys for Children to Play with Perfect Stocking and Winter Party Bag Fillers (Pack of 4),5050565875242,5051174067165,B01LF51VDS,3.12,8.95,0.3583333333333331,11.37566137566137,300,0.29411764705882354,LOW_CONFIDENCE
Pink Plastic Sweet Hanging Decoration (10cm) (Assorted Designs),Christmas Tree Candy Ornaments Decorations Xmas Hanging Baubles Shiny Glitter Sweet Shaped 8.5CM 6PCS (Pink),5029316514839,,B0CK7SRZ2C,2.124,5.98,0.2633333333333338,11.3505747126437,400,0.4093567251461988,MODERATE_CONFIDENCE
Pink Plastic Sweet Hanging Decoration (10cm) (Assorted Designs),Christmas Tree Candy Ornaments Decorations Xmas Hanging Baubles Shiny Glitter Sweet Shaped 8.5CM 6PCS (Pink),5029316514822,,B0CK7SRZ2C,2.124,5.98,0.2633333333333338,11.3505747126437,400,0.4093567251461988,MODERATE_CONFIDENCE
Red Crinkle Wired Edge Ribbon,RUSPEPA Wired Christmas Holiday Ribbon - Red with Gold Edges Velvet Ribbon - 38 mm x 22 m Each Roll,5056814412527,,B07S8W1F1W,4.944,11.99,0.5216666666666663,11.170592433975724,100,0.265625,LOW_CONFIDENCE
Santa & Reindeer Gel Stickers,"abeec Christmas Window Clings – 4 Reusable Gel Sticker Sheets with Santa, Snowman, Tree & Reindeer – Peel & Stick Decorations for Festive Windows, Glass Doors & Kids’ Christmas Crafts",681070891189,5015934826386,B0CLGTKFRR,1.152,4.99,0.1683333333333341,11.147902869757226,100,0.2641509433962264,LOW_CONFIDENCE
