category,EAN,EAN_OnPage,ASIN,SupplierTitle,AmazonTitle,title_match,sales_numeric,NetProfit,ROI,SupplierPrice_incVAT,SellingPrice_incVAT
MODERATE_CONFIDENCE,5050565508232.0,5051174059542.0,B0148NVY6I,Christmas Soft Toys 36cm (Assorted),"Baker Ross AF816 Reindeer Christmas Jumper Plush Pals — Novelty Toys for Kids, Perfect Party, Loot or Prize Bag Filler (Pack of 3), Assorted",0.34285714285714286,400.0,0.9583333333333331,38.48728246318608,2.328,8.95
MODERATE_CONFIDENCE,,,B0D25Z974W,Lovely mixed design fleece blankets by Soft Touch 75x100cm,"Exclusivo Mezcla Fleece Throw Blanket for Couch, Super Soft Striped Jacquard Bed Blanket, Lightweight Fuzzy Cozy for All Seasons, 127x152 CM, Pink",0.3431372549019608,400.0,0.9283333333333336,16.726726726726728,6.0,13.99
UNCERTAIN,5055442154618.0,5028664123649.0,B0DNJWM5ZL,Kids 3pk Plain Sock - Black 27-30 / 9-12,The Essentials Wardrobe Boys Kids Socks Children’s 12-Pack Black Colourful Heel & Toe Socks Durable Comfortable Cotton Blend with Elastane Stretch Ribbed Stay Up Top Socks,0.1895734597156398,400.0,0.9250000000000004,54.41176470588238,1.38,6.99
UNCERTAIN,5016064114022.0,,B0FS91PL4W,Elf Hat with Elf Ears,Adult Elf Hat With Bells & Ears Red and Green Felt Elves Hat Christmas Novelty Gift Xmas Party Hats Jingle Bells Elf Fancy Dress Costume Santa's Helper Accessories for Men and Women,0.19801980198019803,400.0,0.7429166666666667,68.15749235474006,0.648,5.99
UNCERTAIN,5056170338608.0,,B0FS91PL4W,Elf Hat with Elf Ears,Adult Elf Hat With Bells & Ears Red and Green Felt Elves Hat Christmas Novelty Gift Xmas Party Hats Jingle Bells Elf Fancy Dress Costume Santa's Helper Accessories for Men and Women,0.19801980198019803,400.0,0.5729166666666667,45.46957671957673,0.852,5.99
MODERATE_CONFIDENCE,,5050747100155.0,B00OKNL4VM,Transparent Box - 190x50x50mm,5.5 Litre Storage Box W400xD255xH80mm Clear RB90121,0.4,400.0,0.5466666666666666,75.92592592592591,0.204,7.1
MODERATE_CONFIDENCE,5056283856730.0,707427637702.0,B01N2N2HQB,Inflatable Antler Ring Toss,"Uniqhia Inflatable Reindeer Antler Ring Toss Game, 2023 Christmas Games Ring Toss for Christmas Party Games, US Patented",0.3673469387755102,400.0,0.2016666666666677,5.4504504504504805,3.78,9.59
UNCERTAIN,5027148019409.0,5027654063859.0,B07XL4Q6NV,Keeleco Teddy (20cm),"Trend T7 1/2 Inch Variable Speed Workshop Router and Kitbox, Perfect for Kitchen Fitting, Worktop Joints & Timber Profiling, 2100W, 240V, Black, T7EK",0.14201183431952663,300.0,91.935,1596.0937500000002,6.252,148.95
UNCERTAIN,5055323146626.0,,B01F59T4HU,Boys 2 Piece Set 6-24m By Just Too Cute,"OneOdio Pro50 Hi-Res Over Ear Headphones Wired Closed-Back DJ Studio Headphones for Monitoring and Mixing, Soft Protein Leather Earcups, Noise Isolation, 90° Rotatable Housing, Portable",0.15178571428571427,300.0,24.805000000000003,345.955369595537,7.944,45.99
UNCERTAIN,5056170325745.0,,B0DHYTRRLV,Reversible Sequin Bow Headband,"SKYLEO LED Desk Lamp - Double Head Desk Light with Remote Control - Eye Protection, 2400 LM, 24W, 5 Color Modes, Timing & Memory, Easy to Install - Suitable for Office, Reading, Drawing - Black",0.13452914798206278,300.0,22.835416666666667,1542.9335585585586,1.116,37.73
UNCERTAIN,5056283828386.0,,B0DQWRVWJN,Hoot Pop-Up Sun Tent,"Lealinga Snorkel Set Adults 2Pack, Snorkel Mask Anti-Fog Panoramic View Diving Mask Dry Top Snorkel Kit with Travel Bag Diving Set for Snorkeling Scuba Diving Swimming Travel",0.15463917525773196,300.0,18.88791666666667,912.4597423510468,1.824,32.99
UNCERTAIN,8711711844020.0,614993984782.0,B07C3CKYWV,Ivory Bolsius 3-Wick Mammoth Pillar Candle (150/150 mm),"Flameless Candles LED Candles Battery Candle Set of 9(1 - H 22cm, 1 - H20cm, 1 - H18cm, 2-H16cm, 2-H14cm, 2-H13cm) Ivory True Wax Candle with Remote Timer",0.1722488038277512,300.0,12.09166666666667,126.74703004891688,10.788,35.99
UNCERTAIN,5056721839172.0,,B0B666CZRT,Essential Sunflower Bouquet,"Stunning Sunflower Bouquet - Fresh Flowers for Birthdays, Anniversaries, Delivered in Gift Box Vase, Autumn arrangement, Festive Occasion, Seasonal floral, Get well",0.2198952879581152,300.0,9.546666666666663,892.2118380062303,0.624,21.98
UNCERTAIN,4031052217975.0,,B00EWJG2LG,Chapel Candle 16.5cm,Logic Firm Digestive Support | Dog Diarrhea Aid | Dog Support For Upset Stomach | Dog Diarrhea Paste | Logic Firm Paste For Large Dogs | Gut Probiotics For Dogs | Tummy Settlers For Dogs | 60ml,0.13145539906103287,300.0,6.650000000000001,230.9027777777778,2.7960000000000003,18.0
UNCERTAIN,5056721895802.0,5060938436086.0,B0FTMP2WZP,Natural & Black Seagrass Basket (14cm x 15cm),"Straame Seagrass Storage Baskets Set of 4 - Handwoven Wicker Organisers with Handles, Steel-Reinforced Frame, Nesting Design - 30 x 22 x 15 cm, Natural seagrass material for Shelves, Bathroom and Home",0.09795918367346938,300.0,6.478333333333332,352.0833333333332,1.548,19.99
UNCERTAIN,5056721849270.0,5060938436086.0,B0FTMP2WZP,Natural & Black Seagrass Basket (14cm x 15cm),"Straame Seagrass Storage Baskets Set of 4 - Handwoven Wicker Organisers with Handles, Steel-Reinforced Frame, Nesting Design - 30 x 22 x 15 cm, Natural seagrass material for Shelves, Bathroom and Home",0.09795918367346938,300.0,6.278333333333332,307.76143790849665,1.788,19.99
UNCERTAIN,5055579167376.0,744306755607.0,B08Q86LD2G,Pink Trug With Folding Handle,"Lightzz Horse Gifts for Kids Girls,3D Lamp Animal LED Illusion Night Light with Remote Control 16 Colors Changing (Horse)",0.26666666666666666,300.0,6.034999999999999,143.00947867298578,4.404,18.99
UNCERTAIN,5015302106133.0,8436589960503.0,B08VRXVW21,Hugs & Kisses Babys Last Feed Card,"BONNYCO Night Light Kids with Remote and Touch Control 16 Colours. Unicorn Baby Night Light with Timer, Kids Lamp Silicone BPA Free. Cute Lamp Nightlights for Bedroom, Gifts for Girls Boys",0.23423423423423423,300.0,5.891666666666668,420.8333333333335,1.02,14.99
UNCERTAIN,5056721849393.0,5060938436086.0,B0FTMP2WZP,Natural & Black Seagrass Basket (14cm x 15cm),"Straame Seagrass Storage Baskets Set of 4 - Handwoven Wicker Organisers with Handles, Steel-Reinforced Frame, Nesting Design - 30 x 22 x 15 cm, Natural seagrass material for Shelves, Bathroom and Home",0.09795918367346938,300.0,5.278333333333332,173.62938596491222,2.9880000000000004,19.99
UNCERTAIN,5056349257402.0,5060938436086.0,B0FTMP2WZP,Natural & Black Seagrass Basket (14cm x 15cm),"Straame Seagrass Storage Baskets Set of 4 - Handwoven Wicker Organisers with Handles, Steel-Reinforced Frame, Nesting Design - 30 x 22 x 15 cm, Natural seagrass material for Shelves, Bathroom and Home",0.09795918367346938,300.0,5.278333333333332,173.62938596491222,2.9880000000000004,19.99
UNCERTAIN,5015302166298.0,,B017LX4GLW,Santa/Elf Mug (Assorted),Festive Party Set of 4 Xmas Mugs - Home & Office Tea & Coffee Cups - Ceramic Winter Tableware,0.20512820512820512,300.0,5.220416666666667,348.02777777777777,1.14,12.89
UNCERTAIN,5015302168902.0,,B017LX4GLW,Santa/Elf Mug (Assorted),Festive Party Set of 4 Xmas Mugs - Home & Office Tea & Coffee Cups - Ceramic Winter Tableware,0.20512820512820512,300.0,5.220416666666667,348.02777777777777,1.14,12.89
MODERATE_CONFIDENCE,5012866625094.0,5060267853691.0,B07NCZKFSJ,Wooden Shape Sorter  by AtoZ Toys,Jaques of London Wooden Shape Sorter for 1 Year Old | Montessori Wooden Toys | Toddler Learning Toys | Premium Gifts Since 1795,0.375,300.0,4.345,280.3225806451612,1.2,13.23
MODERATE_CONFIDENCE,5056188219746.0,,B0D25VCG9J,Sky Blue Jacquard Blanket (75cm x 90cm),"Exclusivo Mezcla Fleece Throw Blanket for Couch, Super Soft Striped Jacquard Bed Blanket, Lightweight Fuzzy Cozy for All Seasons, 127x152 CM, Navy Blue",0.3157894736842105,300.0,4.335,125.65217391304348,3.48,15.99
MODERATE_CONFIDENCE,11179416806.0,618528850894.0,B08DFZWG2V,Clear Cellophane Roll Gift Wrap - 80cm x 100m,Trintion Cellophane Wrap 100m x 80cm Clear Cellophane Roll Durable Cellophane Gift Wrapping Roll for Hampers Flowers Crafts Baskets for Valentine Birthday Festival,0.34615384615384615,300.0,3.9645833333333327,281.176122931442,1.032,10.99
UNCERTAIN,5015302107840.0,5060662624193.0,B08Q3G52PM,Sand Bottle (Assorted Designs),ADEPTNA DIY 10 PC Sand Art Glitter and Glow Kit for Kids Toddlers – Create Your Own Creative Craft DIY with Assorted Shape Bottles and Pendant Decorative Glitters Sand Activity Art,0.21904761904761905,300.0,2.9683333333333337,161.32246376811597,1.548,11.95
UNCERTAIN,5055977318387.0,,B0D7T8LTNV,Arundel Open  Rose Yellow,"Cleaning Brush - Hard Bristle Crevice Cleaning Brush - Easy Living Magic Brush - Grout Cleaning Brushes for Difficult Places to Reach, such as Window Track Bathroom Gap Kitchen Groove (3 PCS)",0.1388888888888889,300.0,2.906250000000001,165.12784090909096,1.452,9.99
UNCERTAIN,5052434222478.0,5016743105204.0,B0D7T8LTNV,Medium Mumbles Pink Teddy T-shirt to fit 8 - 10 inch Bears,"Cleaning Brush - Hard Bristle Crevice Cleaning Brush - Easy Living Magic Brush - Grout Cleaning Brushes for Difficult Places to Reach, such as Window Track Bathroom Gap Kitchen Groove (3 PCS)",0.20883534136546184,300.0,2.745000000000002,107.64705882352948,2.4,9.99
UNCERTAIN,,,B0CFV8GBY8,Peppa Pig Touch and Feel Puzzles,Peppa Pig Wooden Jigsaw Puzzle Set - Fun And Educational Baby Toy For 3 Year Olds And Up - Toddler Games And Puzzles - Peppa Pig Gift - Jigsaw Puzzles For Kids - Peppa Pig Jigsaw,0.26666666666666666,300.0,2.532916666666668,71.349765258216,3.6,11.99
MODERATE_CONFIDENCE,5050565322593.0,5060816968524.0,B0C851W3SR,Christmas Colouring Book & Paint Set,"Anila's Christmas Activity Pack with Colouring Books, Sticker book, Stationery Set, Colouring Pencils & 100 Reusable Stickers.(Perfect for children aged 3-8).",0.3402061855670103,300.0,2.238333333333334,165.8024691358025,0.96,7.99
EXACT_EAN_MATCH,5015302166083.0,5015302166083.0,B0DF4YSNPJ,Silver Gift Wrap Pack (8m),Christmas Wrapping Paper Matching Christmas Tags and Raffia Ribbon Set 8 Metres Wrapping Paper - 4 x 2M rolls (Silver and White),0.12987012987012986,300.0,2.0412500000000016,42.97368421052635,5.04,12.99
UNCERTAIN,5056170356398.0,,B0CPFMP629,Gift Bow Novelty Hair Clips (4 Pack),4Pcs Silky Satin Hair Bows Hair Clip Ribbon Ponytail Holder Accessories Slides Metal Clips Hair Bow for Women Girls (Color-M),0.2608695652173913,300.0,2.0395833333333337,168.5606060606061,0.792,7.99
UNCERTAIN,5056170356428.0,,B0CPFMP629,Gift Bow Novelty Hair Clips (4 Pack),4Pcs Silky Satin Hair Bows Hair Clip Ribbon Ponytail Holder Accessories Slides Metal Clips Hair Bow for Women Girls (Color-M),0.2608695652173913,300.0,2.009583333333333,162.06317204301078,0.828,7.99
UNCERTAIN,5060251950634.0,,B0F9YLW28K,Personalisable White Unbranded Sleepsuit with Chest Poppers (0-3m),Unisex Baby Sleepsuits 2 Pack – I Love Mummy & Daddy Cotton Footed Rompers – Newborn to 24 Months Baby Bodysuits for Boys and Girls,0.28426395939086296,300.0,1.7516666666666667,38.839615668883965,4.752,11.99
MODERATE_CONFIDENCE,,,B0F9YLW28K,Personalisable Black Unbranded Sleepsuit with Chest Poppers (0-3 Months),Unisex Baby Sleepsuits 2 Pack – I Love Mummy & Daddy Cotton Footed Rompers – Newborn to 24 Months Baby Bodysuits for Boys and Girls,0.33497536945812806,300.0,1.7516666666666667,38.839615668883965,4.752,11.99
MODERATE_CONFIDENCE,5050750063348.0,,B0F9YLW28K,3 Piece I Love My Daddy Gift Set (0-9 Months),Unisex Baby Sleepsuits 2 Pack – I Love Mummy & Daddy Cotton Footed Rompers – Newborn to 24 Months Baby Bodysuits for Boys and Girls,0.38636363636363635,300.0,1.711666666666667,37.61904761904762,4.8,11.99
UNCERTAIN,5053189091531.0,5061062493440.0,B0FR5574Z6,Kids Christmas Gift Wrap (4m) (Assorted Designs),"4 x 4M Rolls Of Christmas Wrapping Paper - Cute Kids Designs - Festive Wrap - Red Dudolph, Grey Penguin, Blue Gonk, Blue Santa - Complete With 16 Matching Luggage Style Gift Tags",0.25663716814159293,300.0,1.6616666666666668,124.937343358396,0.936,10.49
UNCERTAIN,5012213586108.0,5061062493440.0,B0FR5574Z6,Kids Christmas Gift Wrap (4m) (Assorted Designs),"4 x 4M Rolls Of Christmas Wrapping Paper - Cute Kids Designs - Festive Wrap - Red Dudolph, Grey Penguin, Blue Gonk, Blue Santa - Complete With 16 Matching Luggage Style Gift Tags",0.25663716814159293,300.0,1.611666666666667,116.7874396135266,0.996,10.49
UNCERTAIN,5056283884856.0,,B0FLNMHCWR,Assorted Girls Printed Lunch Box,Lunch Bags for Women Insulated Cooler Lunch Bag Adults Kids Packed Lunch Box Tote Bag Cute Girls Ladies Lunch Bags for Work School Picnic Travel Beach Gifts for Women Her Wife Preppy Stuff,0.22727272727272727,300.0,1.5083333333333335,71.14779874213836,1.884,9.19
UNCERTAIN,5056283884863.0,,B0FLNMHCWR,Girls Printed Lunch Box (Assorted),Lunch Bags for Women Insulated Cooler Lunch Bag Adults Kids Packed Lunch Box Tote Bag Cute Girls Ladies Lunch Bags for Work School Picnic Travel Beach Gifts for Women Her Wife Preppy Stuff,0.24324324324324326,300.0,1.5083333333333335,71.14779874213836,1.884,9.19
MODERATE_CONFIDENCE,5035320048079.0,762715486783.0,B0CCCX1X3N,Baby large sleeved Nylon bibs by Nursery Time,"3 Pack Long Sleeve Baby Bibs, Waterproof Sleeved Bib, Toddler Soft Bib for 6-30 Months",0.3511450381679389,300.0,1.3850000000000002,81.9526627218935,1.368,6.99
UNCERTAIN,5050565587879.0,,B0F1BXK7HM,Cloth Rope Tug Toys (Assorted Designs),"Speedy Panther 2 Pack Dog Rope Toys for Large Medium Dogs, Durable Chew Toys for Aggressive Chewers, Safe & Non-Toxic Tough Rope Tug Toy for Teeth Cleaning",0.27979274611398963,300.0,1.191666666666667,65.83793738489875,1.512,8.99
MODERATE_CONFIDENCE,,,B0F9YLW28K,Personalisable Grey Unbranded Sleepsuit with Chest Poppers (0-3 Months),Unisex Baby Sleepsuits 2 Pack – I Love Mummy & Daddy Cotton Footed Rompers – Newborn to 24 Months Baby Bodysuits for Boys and Girls,0.3465346534653465,300.0,1.0016666666666667,19.04309252217998,5.652,11.99
MODERATE_CONFIDENCE,5056170355988.0,,B0DNK7LC3Z,Red Velvet Christmas Bows (12 Pack),Red Velvet Bows - 12 Pack Christmas Ornaments & Decorations for Tree & Garland,0.46017699115044247,300.0,0.820000000000001,66.1290322580646,0.828,6.9
UNCERTAIN,5056283884443.0,5015934606896.0,B093X3TVHG,Girls Notebook (Assorted),"abeec Pastel Daily Planner Set – Stationery Supplies Including: 56 Sheet Weekly Planner, A5 Notebook, 10 x Assorted Sticky Notes Set and Planner Stickers",0.2247191011235955,300.0,0.7566666666666657,41.123188405797045,1.548,7.64
UNCERTAIN,5056519267675.0,,B09L6VK8WB,Essential Burgundy Ranunculus Bush,Oliwier's Bulbs 10 x Ranunculus Asiaticus Purple Beautiful Spring Summer Flowering Bulbs Persian Buttercup Cut Flowers Hardy Garden Perennial Ready To Plant Corms Size 5/6,0.2048780487804878,300.0,0.7416666666666665,39.87455197132615,1.572,5.99
UNCERTAIN,5050565875242.0,5051174067165.0,B01LF51VDS,Softlings Christmas Foodies (Assorted),Baker Ross AC252 Christmas Bean Pals Cuddly Toys for Children to Play with Perfect Stocking and Winter Party Bag Fillers (Pack of 4),0.29411764705882354,300.0,0.3583333333333331,11.37566137566137,3.12,8.95
UNCERTAIN,5050565797254.0,5051174067165.0,B01LF51VDS,Softlings Christmas Foodies 16cm (Assorted),Baker Ross AC252 Christmas Bean Pals Cuddly Toys for Children to Play with Perfect Stocking and Winter Party Bag Fillers (Pack of 4),0.2857142857142857,300.0,0.3183333333333331,10.1058201058201,3.12,8.95
UNCERTAIN,5015302105716.0,5060464353482.0,B0DQ1SZNNV,20cm Whoopee Cushion 4 Asstd,"Pack of 4 Whoopee Cushions with Straw | Fun Prank Toy for Kids & Adults | Assorted Colours | Party Bag Fillers, Stocking Fillers, Lucky Dip Prizes, and Novelty Gifts",0.24870466321243523,300.0,0.1483333333333341,9.694989106753862,1.176,4.99
UNCERTAIN,5012128617058.0,5060562526641.0,B0DCT3MG59,Christmas Eve Activity Set,"YLAB Christmas Activity Book Set for Kids – Colouring, Sticker & Puzzle Books with Pencils – Festive Gift for Children Age 3-10 – Travel Activity Pack in Carry Case",0.2631578947368421,300.0,0.0816666666666665,3.8161993769470346,1.908,5.99
UNCERTAIN,5060303700712.0,,B0CL9BGZXQ,Dazzling Christmas - Place Card,50pcs Christmas Place Cards Table Name Cards for Table Setting with Holly Pine Branches Merry Christmas for Table Decoration Winter New Year Wedding,0.2346368715083799,300.0,0.0812499999999998,3.3028455284552773,2.292,6.99
UNCERTAIN,5056519229970.0,5060598911466.0,B09MZDW551,Dusky Green Velvet Ribbon (15mm x 20m),Belaco Oil Filled Radiators 11 Fins Portable Electric Heater Adjustable Thermostat Control 3 Heat Settings Portable Heater Overheat Protection 2500W Energy Efficient Heavy-Duty Castor,0.19909502262443438,200.0,25.520000000000007,631.6831683168318,4.188000000000001,52.86
UNCERTAIN,4031052196270.0,5060598911466.0,B09MZDW551,Chapel Candle (26.5cm x 60mm),Belaco Oil Filled Radiators 11 Fins Portable Electric Heater Adjustable Thermostat Control 3 Heat Settings Portable Heater Overheat Protection 2500W Energy Efficient Heavy-Duty Castor,0.04716981132075472,200.0,24.800000000000004,521.0084033613447,5.052,52.86
UNCERTAIN,5023797405617.0,5702017824864.0,B01MSZQ37V,Grey \'Adorable\' Knee Length Socks w/Satin Bow,"LEGO Classic Creative Build-and-Play Box - Colourful Bricks Set - Build a House, Dog, Fire Engine Toy, Piano Keyboard, Clouds & Rainbow - Arts and Crafts Kit for 5+ Year Old Boys & Girls - 11044",0.15767634854771784,200.0,24.441666666666663,1709.207459207459,1.056,44.99
UNCERTAIN,5056519228478.0,5060598911466.0,B09MZDW551,Black Velvet Ribbon (100mm x 9m),Belaco Oil Filled Radiators 11 Fins Portable Electric Heater Adjustable Thermostat Control 3 Heat Settings Portable Heater Overheat Protection 2500W Energy Efficient Heavy-Duty Castor,0.17674418604651163,200.0,24.020000000000007,433.5740072202168,5.988,52.86
UNCERTAIN,5056519290697.0,5060598911466.0,B09MZDW551,Apollo Antique Gold Tapered Planter Pot (19cm),Belaco Oil Filled Radiators 11 Fins Portable Electric Heater Adjustable Thermostat Control 3 Heat Settings Portable Heater Overheat Protection 2500W Energy Efficient Heavy-Duty Castor,0.16593886462882096,200.0,23.520000000000007,389.4039735099339,6.588,52.86
UNCERTAIN,5056519228737.0,5060598911466.0,B09MZDW551,Taffeta Ribbon with Red/White/Green Candy Canes  (63mm x 9m),Belaco Oil Filled Radiators 11 Fins Portable Electric Heater Adjustable Thermostat Control 3 Heat Settings Portable Heater Overheat Protection 2500W Energy Efficient Heavy-Duty Castor,0.19753086419753085,200.0,23.450000000000006,383.7970540098201,6.672,52.86
UNCERTAIN,5056519273270.0,5060598911466.0,B09MZDW551,Burgundy Glitter Wired Ribbon (63mm x 10y),Belaco Oil Filled Radiators 11 Fins Portable Electric Heater Adjustable Thermostat Control 3 Heat Settings Portable Heater Overheat Protection 2500W Energy Efficient Heavy-Duty Castor,0.19555555555555557,200.0,21.890000000000004,285.3976531942634,8.544,52.86
UNCERTAIN,5056519228676.0,5060598911466.0,B09MZDW551,Red and Black Shimmer Zebra Print Ribbon (63mm x 9m),Belaco Oil Filled Radiators 11 Fins Portable Electric Heater Adjustable Thermostat Control 3 Heat Settings Portable Heater Overheat Protection 2500W Energy Efficient Heavy-Duty Castor,0.20425531914893616,200.0,21.300000000000004,257.86924939467315,9.252,52.86
MODERATE_CONFIDENCE,5056283878640.0,762849335636.0,B0F4KK61TJ,Badminton Set (Assorted),"EasyGo Badminton Set, with Net, 4 Racket, 4 Birdies, Portable Storage Box, for Backyards, Outdoor Games",0.33070866141732286,200.0,18.905,605.9294871794872,3.084,39.99
UNCERTAIN,5056721852409.0,721820110730.0,B0FPGF1M99,Essential Lavender Wisteria,"WESEARY Wireless 2.4GHz Gaming Headset for PS5, PS4, Mac, Switch, Mobile, Gaming Headphones with Crystal-Clear ENC Mic, Bluetooth 5.4, Ultra-Low Latency, Stereo Bluetooth Headset for PC",0.1792452830188679,200.0,15.771666666666665,1058.5011185682326,1.128,29.99
UNCERTAIN,5056519285372.0,8433325386368.0,B0D1V3KVPY,Metallic Red Hat Box (14 x 13 cm),"Aigostar 100W LED Work Light, 9000LM Job Site Light, Plug in Folding FloodLight with 13ft Wire & Switch, Portable Loft Construction Workman Lights 240V Mains Powered IP65 Waterproof",0.1308411214953271,200.0,15.51833333333333,478.9609053497942,3.228,34.99
UNCERTAIN,5056721842110.0,721820110730.0,B0FPGF1M99,Botanica Mango Calla Lily (60cm),"WESEARY Wireless 2.4GHz Gaming Headset for PS5, PS4, Mac, Switch, Mobile, Gaming Headphones with Crystal-Clear ENC Mic, Bluetooth 5.4, Ultra-Low Latency, Stereo Bluetooth Headset for PC",0.08294930875576037,200.0,15.501666666666663,880.776515151515,1.452,29.99
UNCERTAIN,5056721838977.0,721820110730.0,B0FPGF1M99,Essential Cream Peony Bouquet,"WESEARY Wireless 2.4GHz Gaming Headset for PS5, PS4, Mac, Switch, Mobile, Gaming Headphones with Crystal-Clear ENC Mic, Bluetooth 5.4, Ultra-Low Latency, Stereo Bluetooth Headset for PC",0.1588785046728972,200.0,14.751666666666663,587.7158034528552,2.352,29.99
UNCERTAIN,5056519267781.0,721820110730.0,B0FPGF1M99,Essential White Weeping Cherry Blossom,"WESEARY Wireless 2.4GHz Gaming Headset for PS5, PS4, Mac, Switch, Mobile, Gaming Headphones with Crystal-Clear ENC Mic, Bluetooth 5.4, Ultra-Low Latency, Stereo Bluetooth Headset for PC",0.17937219730941703,200.0,14.511666666666668,527.6969696969697,2.64,29.99
UNCERTAIN,5056721842059.0,721820110730.0,B0FPGF1M99,Botanica Large Pink Calla Lily (82cm),"WESEARY Wireless 2.4GHz Gaming Headset for PS5, PS4, Mac, Switch, Mobile, Gaming Headphones with Crystal-Clear ENC Mic, Bluetooth 5.4, Ultra-Low Latency, Stereo Bluetooth Headset for PC",0.10810810810810811,200.0,14.011666666666668,431.1282051282051,3.24,29.99
UNCERTAIN,5055977318264.0,,B09CV2GFW3,Arundel Open Rose Blue,"Preserved Real Rose Gift Box with I Love You Necklace, Handmade Eternal Rose Flower Gifts for Mum Mother Women Wife Girlfriend Her on Mothers Day, Birthday, Anniversary, Valentines Day, Christmas",0.11059907834101383,200.0,12.962916666666665,800.1800411522632,1.284,23.99
UNCERTAIN,5010792754635.0,,B0FNX8LJGL,Velvet Rose Hand Care Set,"The Body Shop British Rose Essentials Gift Set (Shower Gel 250ml + Body Yogurt 200ml + Hand Cream 30ml), Floral Festive Trio with Rose Extract, Softening & Hydrating Body Care, Vegan",0.18357487922705315,200.0,11.898333333333335,349.95098039215685,3.42,25.0
