EAN,EAN_OnPage,InList?,ASIN,SupplierTitle,AmazonTitle,SupplierURL,AmazonURL,bought_in_past_month,fba_seller_count,fbm_seller_count,total_offer_count,SupplierPrice_incVAT,SupplierPrice_exVAT,SellingPrice_incVAT,ReferralFee,FBAFee,PrepHouseFee,OutputVAT,InputVAT,NetProceeds,HMRC,NetProfit,ROI,Breakeven,ProfitMargin
5038673580975,,TRUE,B0DMSL8QVX,"Marksman 1/4"" Hex Masonry Drill Bit Set 5pc","KASAFE 4 Blade Serrated Eccentric 4 Flute Drill Bits Set, Concrete Masonry Drill Bits for Brick, Tile, Wood & PVC, Fine-Polished Carbide Tips with 1/4"" Hex Shank, Sizes 6/8/10/12mm",https://www.poundwholesale.co.uk/marksman-1-4-hex-masonry-drill-bit-set-5pc,https://www.amazon.co.uk/dp/B0DMSL8QVX,100,,,,1.596,1.33,7.76,1.164,2.8,0.55,1.293333333,0.266,1.172666667,1.027333333,-0.404666667,-21.5248227,6.11,-5.214776632
5053249255712,753389143706,TRUE,B0DB9JF5JB,Globe Mill Textiles Extra Strong Dusters 8 Pack 33cm X 38cm,HOUSEGADS Jumbo Yellow Duster 100% Cotton Cleaning Cloth Premium Quality Washable Reusable - Multi Purpose Kitchen Dusting Cloth Heavy Duty Polishing Cloth 35 x 45 cm (4),https://www.poundwholesale.co.uk/globe-mill-textiles-extra-strong-dusters-8-pack-33cm-x-38cm,https://www.amazon.co.uk/dp/B0DB9JF5JB,100,Available (see Keepa data),Available (see Keepa data),2,0.924,0.77,5.99,0.78,2.42,0.55,0.998333333,0.154,1.021666667,0.844333333,-0.372666667,-28.23232323,4.674,-6.221480245
5.01079E+12,5.02026E+12,FALSE,B078YWRJGC,Chocolate Fondue Twin Set With Two Dipping Forks,Global Gourmet Belgian Chocolate Fountain Fondue Large Set | 500ml Capacity Electric 3-Tier Machine with Hot Melting Pot Base | 2 Adjustable Settings and Keep Warm Function,https://www.poundwholesale.co.uk/chocolate-fondue-twin-set-with-two-dipping-forks-16cm-length-x-8cm-depth-x-10cm-height,https://www.amazon.co.uk/dp/B078YWRJGC,200,,Available (see Keepa data),6,3.192,2.66,28.99,4.35,3.35,0.55,4.831666667,0.532,13.79833333,4.299666667,8.948666667,278.7746625,11.442,30.86811544
5.01213E+12,,FALSE,B0D5MLNZP1,A4 Clipboard With Cover Assorted Colours,A4 CLIPBOARD with Cover Assorted Colours x 6,https://www.poundwholesale.co.uk/a4-clipboard-with-cover-3-pack,https://www.amazon.co.uk/dp/B0D5MLNZP1,,,Available (see Keepa data),1,0.852,0.71,13.99,2.0985,2.8,0.55,2.331666667,0.142,6.049833333,2.189666667,3.310166667,262.7116402,6.3005,23.6609483
5.03867E+12,,FALSE,B0DH4WBPD4,Marksman Synthetic Iron Scrub Brush,"Kiprim Pinless Damp Meter Moisture Meter for Wood, Walls, Masonry – Accurate Non-Destructive Testing with Audible and Visual Alarm,4 Modes, Data Hold, and Mute Function",https://www.poundwholesale.co.uk/marksman-synthetic-iron-scrub-brush,https://www.amazon.co.uk/dp/B0DH4WBPD4,,Available (see Keepa data),,4,2.028,1.69,19.99,2.6,2.94,0.55,3.331666667,0.338,9.428333333,2.993666667,5.884666667,262.7083333,8.118,29.43805236
5.05606E+12,,FALSE,B0FB8PVD6L,Anemone Bush Artificial Flower Stems 7pc Assorted Colours,"Tifuly 6 PCS Artificial Lilies,15'' Single Long Stem Artificial Flowers with 12 Heads 12 Buds,Faux Plastic Lily,Fake lillies for Home Decoration Garden Office Wedding Party Flower Arrangment(White)",https://www.poundwholesale.co.uk/anemone-bush-artificial-flower-stems-7pc-assorted-colours,https://www.amazon.co.uk/dp/B0FB8PVD6L,,Available (see Keepa data),,1,0.768,0.64,13.99,2.1,3.04,0.55,2.331666667,0.128,5.878333333,2.203666667,3.124666667,262.5770308,6.458,22.33500119
5.01392E+12,,FALSE,B0CJ58DWYR,Artbox Coloured Pom Poms 10cm 100 Pack,Caydo 100 Pieces 4CM Pom Poms 15 Colors Large Pom Poms Balls for Crafts for Kids DIY Art Creative Decoration,https://www.poundwholesale.co.uk/artbox-coloured-pom-poms-10cm-100-pack,https://www.amazon.co.uk/dp/B0CJ58DWYR,100,Available (see Keepa data),,1,0.672,0.56,12.99,1.95,3,0.55,2.165,0.112,5.315,2.053,2.712,244.3243243,6.172,20.87759815
2019032701531,700961996953,TRUE,B07K1LXR3G,1:18 Scale Friction Power F1 Racing Car,"Pup Go F1 Take Apart Toys, 2 in 1 Build Your Own Racing Car Kit with Electric Drill Tool, 24 Pieces Construction Set, Building Toys for Age 3 4 5 6 7 8 Year Old Boys, STEM Construction Toys for Kids",https://www.poundwholesale.co.uk/1-18-scale-friction-power-f1-racing-car,https://www.amazon.co.uk/dp/B07K1LXR3G,50,Available (see Keepa data),,1,1.752,1.46,16.99,2.55,3.04,0.55,2.831666667,0.292,7.108333333,2.539666667,4.018666667,199.933665,7.892,23.65312929
5.03867E+12,,FALSE,B0D4DVNVDD,Marksman Plastic Garden Thermometer Small 21.5cm X 3.7cm,NOKLEAD Thermometer Humidity Meter Inside Mini Hygrometer Monitor Room Temperature Measuring Device with Face Icon Comfort Indicator ℃/℉ Switch for Baby Room Greenhouse Office Living Room（2）,https://www.poundwholesale.co.uk/marksman-plastic-garden-thermometer-small-21-5cm-x-3-7cm,https://www.amazon.co.uk/dp/B0D4DVNVDD,,Available (see Keepa data),,1,0.72,0.6,9.99,1.3,1.62,0.55,1.665,0.12,4.805,1.545,2.71,235.6521739,4.19,27.12712713
5038673230955,,TRUE,B00EU8V0CA,3.5m Window Squeegee,"GBPro Professional Window Squeegee Stainless Wiper with Rubber Blade - 15cm/25cm/35cm/45cm - Windows, Bathroom Shower Screen Cleaner, Tiles, Glass - Window Cleaning Equipment",https://www.poundwholesale.co.uk/3-5m-window-squeegee,https://www.amazon.co.uk/dp/B00EU8V0CA,50,Available (see Keepa data),Available (see Keepa data),2,4.776,3.98,20.45,2.66,3.06,0.55,3.408333333,0.796,7.341666667,2.612333333,4.179333333,92.25901398,11.046,20.43683782
5012128537707,8011511758368,TRUE,B07JVK5JFS,A5 Zip Lock Dinosaur Folder Assorted,A5 Document Folder File Zipper Bags Plastic Wallets Folder Extra Thick 8PCS (A5 Zip Bag),https://www.poundwholesale.co.uk/a5-zip-lock-dinosaur-folder-assorted,https://www.amazon.co.uk/dp/B07JVK5JFS,50,Available (see Keepa data),,1,0.72,0.6,6.99,1.05,1.73,0.55,1.165,0.12,2.445,1.045,0.85,73.91304348,4.05,12.1602289
5000159302975,,TRUE,B0CWX2TNFL,Balloon Magic Twist N Shape 5 Long 10 Small Round Balloons Plus Pump (21.5cm X 15.5cm),"Pastel Pink 10 Balloons Number, 40 Inch Foil Number 1 & 0 Balloons for 10 Year Old Birthday Decorations, Large Self Inflating Mylar Light Pink Balloon for Girls 10th Birthday Party Anniversary Decor",https://www.poundwholesale.co.uk/balloon-magic-twist-n-shape-5-long-10-small-round-balloons-plus-pump-21-5cm-x-15-5cm,https://www.amazon.co.uk/dp/B0CWX2TNFL,50,Available (see Keepa data),,1,0.636,0.53,5.99,0.9,1.5,0.55,0.998333333,0.106,2.061666667,0.892333333,0.619333333,57.34567901,3.586,10.33945465
5.03867E+12,,FALSE,B0D7FFLDR9,Marksman Sealant Profile Tool 145mm,"Tool Depot® Caulking Tool Kit, Silicone Sealant Finishing Set, Silicone Profiling Kit, Grout Sealing Smoother, Caulk Application Tool for Sink Joint, Bathroom, Floor, Window, Kitchen, Toilet",https://www.poundwholesale.co.uk/marksman-sealant-profile-tool-145mm,https://www.amazon.co.uk/dp/B0D7FFLDR9,500,Available (see Keepa data),,1,1.02,0.85,11.99,1.56,2.1,0.55,1.998333333,0.17,5.481666667,1.828333333,3.103333333,221.6666667,5.23,25.88268001
5053249003818,5060905617548,TRUE,B0D45KGWJC,151 Assorted Diy Plastic Fixing Plugs 80 Pack,"Pack of 40 Mixed M3.5 Screws 35mm, 40mm,50mm and 75mm Long Assorted Electrical Machine Screw for Light Switch and Plug Sockets Bright Zinc Plated DIY Plated Slotted Head",https://www.poundwholesale.co.uk/151-assorted-diy-plastic-fixing-plugs-80-pack,https://www.amazon.co.uk/dp/B0D45KGWJC,50,Available (see Keepa data),,1,1.14,0.95,6.49,0.84,1.73,0.55,1.081666667,0.19,1.888333333,0.891666667,0.446666667,29.77777778,4.26,6.882383154
5055441430539,,TRUE,B0BXN86H8D,Dekton 3pc Wood File Set,"Preciva 3-in-1 Wood Rasp File Tool Set with 3x200mm Flat, Half-Round, Round, High Carbon Steel Woodworking Engineer Files Kit with Soft Grip",https://www.poundwholesale.co.uk/dekton-3pc-wood-file-set,https://www.amazon.co.uk/dp/B0BXN86H8D,50,Available (see Keepa data),,3,3.48,2.9,12.74,2.08,2.7,0.55,2.123333333,0.58,2.936666667,1.543333333,0.843333333,24.44444444,8.81,6.619570905
5.03639E+12,5.06502E+12,FALSE,B0BT36P3HT,Beermaggedon Drinking Game,"Really Good Conversations - UK Made Conversation Cards Game, Original Conversation Starters, Thought Provoking Questions for Family and Friends, Party Games",https://www.poundwholesale.co.uk/beermaggedon-drinking-game,https://www.amazon.co.uk/dp/B0BT36P3HT,50,Available (see Keepa data),,1,1.632,1.36,14.99,2.25,2.08,0.55,2.498333333,0.272,6.801666667,2.226333333,4.025333333,210.7504363,6.512,26.85345786
5.0153E+12,5.06057E+12,FALSE,B07JNDCG3K,Cookhouse Flat Grater 2 Assorted Colours,"Lantana Cheese Grater with Container – 6 Essential Kitchen Functions for Coarse, Medium, Fine, Micro-Grating/Zesting/Slicing. Hand held, Includes Fitted Measuring Tub with Lid",https://www.poundwholesale.co.uk/flat-grater-3-colours,https://www.amazon.co.uk/dp/B07JNDCG3K,,Available (see Keepa data),,1,0.744,0.62,12.99,1.95,3.26,0.55,2.165,0.124,4.995,2.041,2.404,205.4700855,6.504,18.50654349
5.00016E+12,9.78155E+12,FALSE,1548667986,4pc Pro Sport Cross Vehicles,The Fun Knowledge Encyclopedia: The Crazy Stories Behind the World's Most Interesting Facts: 1 (Trivia Bill's General Knowledge),https://www.poundwholesale.co.uk/4pc-pro-sport-cross-vehicles,https://www.amazon.co.uk/dp/1548667986,,,Available (see Keepa data),19,0.972,0.81,12.99,1.95,2.72,0.55,2.165,0.162,5.345,2.003,2.792,205.2941176,6.192,21.49345651
5010743890320,5060824385320,TRUE,B0C1NT63YW,Big K Party Size Disposable Instant BBQ,"Big K Disposable Instant BBQ Tray - Pack of 2 Party Size All In One Barbecue Instant Light Charcoal Grill Trays with Topline Card. Ideal for Garden BBQ, Camping, Outdoor Party, Picnics.",https://www.poundwholesale.co.uk/big-k-party-size-disposable-instant-bbq,https://www.amazon.co.uk/dp/B0C1NT63YW,50,,Available (see Keepa data),1,8.7,7.25,21.99,3.3,5.19,0.55,3.665,1.45,2.585,2.215,-0.18,-2.307692308,17.74,-0.818553888
5055441431321,,TRUE,B0CNVDD5BY,Dekton 2300mm Ultra Thin Metal Cutting Disc,"COOKNANO Induction Hob 2 Plates, Double Induction cooktop Independent Control 2800 W, 20 Power and Temperature Settings, 6-Hour Timer, Portable Induction Hob, Children's Lock",https://www.poundwholesale.co.uk/dekton-2300mm-metal-cutting-disc-ultra-thin,https://www.amazon.co.uk/dp/B0CNVDD5BY,,,,,1.32,1.1,119,17.85,2.8,0.55,19.83333333,0.22,77.41666667,19.61333333,57.25333333,3469.89899,22.52,48.11204482
5413247033932,5065023670017,TRUE,B0FB3RF3L8,Express Super Power Assorted Sports Cars Toys 4 Pack,"FlexiTrack – 4m Flexible Two-Lane Die-Cast Car Track Toy | Includes 2 Race Cars & Storage Bag | Mounts on Windows, Doors & Walls | STEM Toy for 3+ Year Old Kids | Tool-Free Setup | Made in the UK",https://www.poundwholesale.co.uk/express-super-power-assorted-sports-cars-toys-4-pack,https://www.amazon.co.uk/dp/B0FB3RF3L8,,Available (see Keepa data),,1,0.624,0.52,28.99,4.35,4.73,0.55,4.831666667,0.104,14.55833333,4.727666667,9.280666667,867.3520249,10.254,32.01333793
5.02618E+12,,FALSE,B0F6VGC2FJ,Chrome Mini Shopping Basket,"PATIKIL 6PCS Mini Shopping Basket, Small Plastic Basket Mini Storage Basket Grocery Tiny with Handles Organizer Filtered Water for Organizing Toys Eggs Fruits Snacks,White Pink Yellow",https://www.poundwholesale.co.uk/chrome-mini-shopping-basket,https://www.amazon.co.uk/dp/B0F6VGC2FJ,,Available (see Keepa data),Available (see Keepa data),2,1.956,1.63,17.89,2.68,3.06,0.55,2.981666667,0.326,7.538333333,2.655666667,4.332666667,198.7461774,8.246,24.21837153
5.05258E+12,5.66877E+12,FALSE,B01KLZ3WWG,Bettina Compostable Caddy Liners 10L 15 Pack,allBIO 25L Extra Thick Compostable Food Waste Kitchen & Kerbside Bin Bags - 75 Liners,https://www.poundwholesale.co.uk/bettina-compostable-caddy-liners-10l-15-pack,https://www.amazon.co.uk/dp/B01KLZ3WWG,700,Available (see Keepa data),,1,1.272,1.06,14.68,2.2,3.05,0.55,2.446666667,0.212,5.923333333,2.234666667,3.138666667,194.9482402,7.072,21.38056312
5.05506E+12,,FALSE,B09SLPR7T8,AA Bluetooth Earpiece,"New bee Bluetooth Headsets with Dual Mic V5.0 Handsfree Bluetooth Earpiece with 25 Hrs Talking Time Mic Mute Two Device Connection for iPhone, Android and Laptop",https://www.poundwholesale.co.uk/aa-bluetooth-earpiece,https://www.amazon.co.uk/dp/B09SLPR7T8,500,Available (see Keepa data),,1,2.544,2.12,19.99,3,3.04,0.55,3.331666667,0.424,8.498333333,2.907666667,5.040666667,188.7890137,9.134,25.2159413
5.05544E+12,,FALSE,B0FBS8HXCB,"Dekton 6"" Combination Pliers",General Purpose Pliers Set,https://www.poundwholesale.co.uk/dekton-6-combination-pliers,https://www.amazon.co.uk/dp/B0FBS8HXCB,,,,,2.82,2.35,20.36,3.054,2.8,0.55,3.393333333,0.47,8.762666667,2.923333333,5.289333333,182.3908046,9.224,25.97904388
5060082934117,,TRUE,B0D7VWC1XH,"""It's Party Time"" Balloons 12 Pack","Amdelne 6000k Led Batten Light, 1.3FT 40CM, 16W Plug in Ceiling Light Led, IP65 Workshop Lighting for Garage, Office, Bedroom, Living Room,Wall, Kitchen, Shed, Outdoor",https://www.poundwholesale.co.uk/its-party-time-balloons-12-pack,https://www.amazon.co.uk/dp/B0D7VWC1XH,,Available (see Keepa data),,1,0.648,0.54,25.99,3.9,3.06,0.55,4.331666667,0.108,14.15833333,4.223666667,9.384666667,860.9785933,8.158,36.10875978
5413247000583,,TRUE,B0FFGZYK6K,Mermaid Princess Beauty Set 4pc Assorted,32 Pcs Star Princess Fairy Wands Kit Include 16 Glitter Star Fairy Wizard Angel Wands16 Sequin Princess Kids Crown Headbands for Princess Cosplay Accessories Birthday Party Gifts,https://www.poundwholesale.co.uk/mermaid-princess-beauty-set-4pc-assorted,https://www.amazon.co.uk/dp/B0FFGZYK6K,,Available (see Keepa data),,1,0.972,0.81,23.99,3.6,2.1,0.55,3.998333333,0.162,13.48166667,3.836333333,9.095333333,668.7745098,7.222,37.91301931
5012128530319,5702017814681,TRUE,B007KLC6ZY,Bingo Markers Assorted Colours 4 Pack,LEGO Botanicals Happy Plants Toy - Crafts Kit for Kids incl. 2 Artificial Plants with 2 Colourful Flower Pots & Interchangeable Cartoon Faces - Nature Gifts for 9+ Year Old Girls & Teens - 10349,https://www.poundwholesale.co.uk/bingo-markers-assorted-colours-5-pack,https://www.amazon.co.uk/dp/B007KLC6ZY,,Available (see Keepa data),Available (see Keepa data),15,0.516,0.43,17.99,2.7,2.94,0.55,2.998333333,0.086,8.921666667,2.912333333,5.459333333,557.0748299,6.706,30.34648879
48256296181,,FALSE,B0F1GZQ9HZ,Astonish Kitchen Cleaner Zesty Lemon Spray 750ml,"2 x Sugar Soap for Cleaning 500ml | Wall Cleaner for Painted Walls | Kitchen Degreaser Spray | Grease Remover | Effective Surface Cleaner with Microfiber Cloth, Cleaning Sponge & Latex-Free Gloves",https://www.poundwholesale.co.uk/astonish-kitchen-cleaner-zesty-lemon-spray-750ml,https://www.amazon.co.uk/dp/B0F1GZQ9HZ,100,Available (see Keepa data),,1,0.72,0.6,10.99,1.43,3.05,0.55,1.831666667,0.12,4.078333333,1.711666667,1.816666667,157.9710145,5.75,16.53017895
5.03867E+12,,FALSE,B09PY8WQHJ,Marksman Precision Screwdriver With Magnifier Set 6pc,"JOREST 38Pcs Precision Screwdriver Set, Tool Kit with Security Torx T5 T6 T8 T9, Triwing Y00, Star P5, etc, Repair for Laptop, Switch, PS4, Xbox, MacBook, iPhone, Ring Doorbell, Watch, Glasses, etc",https://www.poundwholesale.co.uk/marksman-precision-screwdriver-with-magnifier-set-6pc,https://www.amazon.co.uk/dp/B09PY8WQHJ,,Available (see Keepa data),,4,1.188,0.99,9.99,1.3,1.73,0.55,1.665,0.198,4.305,1.467,2.288,148.5714286,4.768,22.9029029
5.05628E+12,,FALSE,B0D3YYYGSD,"Bright Night Solar Bright White Fence, Wall & Post Light",HAMLITE Solar Fence Lights Outdoor Garden: RGB Solar Wall Lights Outdoor Waterproof - Bright Solar Powered Garden Fence Lights 8 Color Modes for Outside Deck Patio Decking Gate Yard Decoration 4Pack,https://www.poundwholesale.co.uk/bright-night-solar-bright-white-fence-wall-post-light,https://www.amazon.co.uk/dp/B0D3YYYGSD,50,,,,2.46,2.05,16.99,2.5485,2.8,0.55,2.831666667,0.41,6.759833333,2.421666667,3.788166667,145.6987179,8.3585,22.29644889
5056055317704,,TRUE,B0F5WKSJ8D,Daffodil Bush Artificial Flowers Assorted Colours,HUIANER 2 Bunches Artificial Daffodils Flowers Fake Silicone Daffodil Flower Faux Narcissus Spring Flowers for Wedding Bridal Bouquet Wreath Home Garden Decor (White),https://www.poundwholesale.co.uk/daffodil-bush-artificial-flowers-assorted-colours,https://www.amazon.co.uk/dp/B0F5WKSJ8D,,Available (see Keepa data),,1,0.768,0.64,18.99,2.85,2.72,0.55,3.165,0.128,9.615,3.037,6.028,506.5546218,6.888,31.74302264
5.05258E+12,9.781E+12,FALSE,998958034,Bettina Premium Cotton Dishcloths 4 Pack,Listening with My Heart: A story of kindness and self-compassion,https://www.poundwholesale.co.uk/bettina-premium-cotton-dishcloths-4-pack,https://www.amazon.co.uk/dp/0998958034,,,Available (see Keepa data),16,0.96,0.8,9.29,1.39,1.7,0.55,1.548333333,0.16,3.851666667,1.388333333,1.913333333,141.7283951,4.6,20.59562253
5052578635509,,TRUE,B0DH4WBPD4,Bettina Magic Eraser Sponge 4 Pack,"Kiprim Pinless Damp Meter Moisture Meter for Wood, Walls, Masonry – Accurate Non-Destructive Testing with Audible and Visual Alarm,4 Modes, Data Hold, and Mute Function",https://www.poundwholesale.co.uk/4pc-magic-sponge-eraser-gently-removes-stubborn-marks,https://www.amazon.co.uk/dp/B0DH4WBPD4,,Available (see Keepa data),,4,0.912,0.76,19.99,2.6,2.94,0.55,3.331666667,0.152,10.35833333,3.179666667,6.628666667,506.0050891,7.002,33.15991329
