EAN,EAN_OnPage,ASIN,SupplierTitle,AmazonTitle,SupplierURL,AmazonURL,bought_in_past_month,fba_seller_count,fbm_seller_count,total_offer_count,SupplierPrice_incVAT,SupplierPrice_exVAT,SellingPrice_incVAT,ReferralFee,FBAFee,PrepHouseFee,OutputVAT,InputVAT,HMRC,NetProfit,ROI,Breakeven,ProfitMargin,EAN_match
5.0553E+12,7.1771E+11,B0FGHZB8FM,PLUNGER BUFFALO MINI PLUNGER,"Oversize Turbo Dryer Blower,Car Accessories,Max Instantaneous Thrust 1.60KG,4 Speeds,64MM Super Big Electric Cordless Air Blower for Leaf,Patio Cleaning,Lawn Care & Car Drying (Shining Black)",https://www.efghousewares.co.uk/plunger-buffalo-mini-plunger,https://www.amazon.co.uk/dp/B0FGHZB8FM,50,Available (see Keepa data),,1,2.196,1.83,129,19.35,3.44,0.55,21.5,5.034,-5.034,82.33,3459.243697,30.204,76.58604651,0
5.01035E+12,5.06502E+12,B0D3M53JGG,MINKY CURVE SCOURER 2PC,"Powerful 2200W Premium Garment Steamer with 3L Water Tank, Dual Steam Settings for Rapid Wrinkle Release, Suitable for All Fabrics Including Delicates, Updated Design, Fridja f1200 Clothes Steamer Pro",https://www.efghousewares.co.uk/minky-curve-scourer-2pc-114010,https://www.amazon.co.uk/dp/B0D3M53JGG,100,,,8,1.524,1.27,132.99,19.95,6.92,0.55,22.165,5.738,-5.738,82.135,4512.912088,34.428,74.11233927,0
5.05571E+12,7.1771E+11,B0FGHZB8FM,PROKLEEN CHENILLE FLOOR MOP & EXTENDABLE HANDLE,"Oversize Turbo Dryer Blower,Car Accessories,Max Instantaneous Thrust 1.60KG,4 Speeds,64MM Super Big Electric Cordless Air Blower for Leaf,Patio Cleaning,Lawn Care & Car Drying (Shining Black)",https://www.efghousewares.co.uk/prokleen-extendable-chenille-floor-duster,https://www.amazon.co.uk/dp/B0FGHZB8FM,50,Available (see Keepa data),,1,3.024,2.52,129,19.35,3.44,0.55,21.5,5.172,-5.172,81.64,2659.283388,31.032,75.94418605,0
5.05571E+12,7.1771E+11,B0FGHZB8FM,DLUX PRO KLEEN 2 IN 1 MICROFIBRE FLAT MOP WITH HEAD CHENILLE,"Oversize Turbo Dryer Blower,Car Accessories,Max Instantaneous Thrust 1.60KG,4 Speeds,64MM Super Big Electric Cordless Air Blower for Leaf,Patio Cleaning,Lawn Care & Car Drying (Shining Black)",https://www.efghousewares.co.uk/dlux-pro-kleen-2-in-1-microfibre-flat-mop-with-head-chenille-121587,https://www.amazon.co.uk/dp/B0FGHZB8FM,50,Available (see Keepa data),,1,4.296,3.58,129,19.35,3.44,0.55,21.5,5.384,-5.384,80.58,1951.089588,32.304,74.95813953,0
5.01317E+12,7.1771E+11,B0FGHZB8FM,WET FLOOR SIGNS ABBEY,"Oversize Turbo Dryer Blower,Car Accessories,Max Instantaneous Thrust 1.60KG,4 Speeds,64MM Super Big Electric Cordless Air Blower for Leaf,Patio Cleaning,Lawn Care & Car Drying (Shining Black)",https://www.efghousewares.co.uk/wet-floor-signs-abbey,https://www.amazon.co.uk/dp/B0FGHZB8FM,50,Available (see Keepa data),,1,4.44,3.7,129,19.35,3.44,0.55,21.5,5.408,-5.408,80.46,1893.176471,32.448,74.84651163,0
5.01035E+12,7.1771E+11,B0FGHZB8FM,MINKY FLAT MOP,"Oversize Turbo Dryer Blower,Car Accessories,Max Instantaneous Thrust 1.60KG,4 Speeds,64MM Super Big Electric Cordless Air Blower for Leaf,Patio Cleaning,Lawn Care & Car Drying (Shining Black)",https://www.efghousewares.co.uk/minky-flat-mop-111758,https://www.amazon.co.uk/dp/B0FGHZB8FM,50,Available (see Keepa data),,1,4.704,3.92,129,19.35,3.44,0.55,21.5,5.452,-5.452,80.24,1795.0783,32.712,74.64186047,0
5.05571E+12,,B07XWSM8XY,SOZALI KILPSEAL SQUARE CONTAINERS 2.0/1.2/0.7 LTR,"Square Terminal - Card reader for accepting Contactless, Chip & PIN, Debit Cards, and Credit Cards - Take payments, print receipts, and run your business - UK Version",https://www.efghousewares.co.uk/sozali-kilpseal-square-containers-2-0/1-2/0-7-ltr-116039,https://www.amazon.co.uk/dp/B07XWSM8XY,100,,,,4.776,3.98,117.89,14.73625,2.41,0.55,19.64833333,4.33525,-4.33525,76.56541667,1690.185798,26.0115,77.9357876,0
5.05624E+12,,B0FPXDNJ1T,SPRAY ADHESIVE HEAVY DUTY 500ML,LEGO | Marvel Iron Man Mark 3 Collectors' Edition Figure - Avengers Display Model Kit for Adults - incl. a Minifigure & Arc Reactor - Collectible Gift for Fans - 76344,https://www.efghousewares.co.uk/spray-adhesive-heavy-duty-500ml,https://www.amazon.co.uk/dp/B0FPXDNJ1T,200,,Available (see Keepa data),3,4.032,3.36,119.97,18,4.15,0.55,19.995,5.212,-5.212,73.915,1890.409207,31.272,73.93348337,0
5.0103E+12,5.06502E+12,B0D3M53JGG,ADDIS LONG HANDLE DUSTPAN & BRUSH,"Powerful 2200W Premium Garment Steamer with 3L Water Tank, Dual Steam Settings for Rapid Wrinkle Release, Suitable for All Fabrics Including Delicates, Updated Design, Fridja f1200 Clothes Steamer Pro",https://www.efghousewares.co.uk/addis-long-handle-dustpan-brush,https://www.amazon.co.uk/dp/B0D3M53JGG,100,,,8,11.412,9.51,132.99,19.95,6.92,0.55,22.165,7.386,-7.386,73.895,734.5427435,44.316,66.67719377,0
5.05517E+12,,B0849B9DXR,LONDON FRAGRANCES FOR HER ENGLISH PEAR & FREESIA 100ML EACH,Jo Malone English Pear & Freesia For Women 3.4 oz Cologne Spray,https://www.efghousewares.co.uk/london-fragrances-for-her-english-pear-freesia-100ml-each-112718,https://www.amazon.co.uk/dp/B0849B9DXR,300,Available (see Keepa data),Available (see Keepa data),11,5.8032,4.836,119.75,17.96,3.1,0.55,19.95833333,5.2892,-5.2892,73.34566667,1361.783637,31.7352,73.49878914,0
5.02618E+12,7.1771E+11,B0FGHZB8FM,APOLLO WOOD NAIL BRUSH PK24,"Oversize Turbo Dryer Blower,Car Accessories,Max Instantaneous Thrust 1.60KG,4 Speeds,64MM Super Big Electric Cordless Air Blower for Leaf,Patio Cleaning,Lawn Care & Car Drying (Shining Black)",https://www.efghousewares.co.uk/apollo-wood-nail-brush-pk24-4-2-23,https://www.amazon.co.uk/dp/B0FGHZB8FM,50,Available (see Keepa data),,1,13.236,11.03,129,19.35,3.44,0.55,21.5,6.874,-6.874,73.13,631.5198618,41.244,68.02790698,0
5.05549E+12,7.1771E+11,B0FGHZB8FM,ONYA DINNER SET 16 PIECES 4 MUGS 4 BOWLS 4 DINNER PLATES 4 SIDE PLATES SEIZE THE DAY POPPY,"Oversize Turbo Dryer Blower,Car Accessories,Max Instantaneous Thrust 1.60KG,4 Speeds,64MM Super Big Electric Cordless Air Blower for Leaf,Patio Cleaning,Lawn Care & Car Drying (Shining Black)",https://www.efghousewares.co.uk/onya-dinner-set-16-pieces-4-mugs-4-bowls-4-dinner-plates-4-side-plates-seize-the-day-poppy-118033,https://www.amazon.co.uk/dp/B0FGHZB8FM,50,Available (see Keepa data),,1,17.136,14.28,129,19.35,3.44,0.55,21.5,7.524,-7.524,69.88,471.2070128,45.144,65.00465116,0
5.05544E+12,5.70202E+12,B01N1O0F2K,DEKTON RIGHT ANGLE BRACKETS 8PCS,"LEGO 10327 Icons Dune Atreides Royal Ornithopter, Model Kit for Adults to Build, Movie-Themed Aviation Gifts for Men, Women, Him, Her, Vehicle Set with 8 Minifigures Inc. Chani & Baron Harkonnen",https://www.efghousewares.co.uk/dekton-flat-connector-8pcs-115681,https://www.amazon.co.uk/dp/B01N1O0F2K,100,,Available (see Keepa data),23,1.68,1.4,112.5,16.88,5.39,0.55,18.75,4.844,-4.844,69.53,3565.641026,29.064,74.16533333,0
5.01221E+12,,B08KYJWQPV,TOM SMITH CHRISTMAS CARDS LUXURY SLIM FOLIAGE TEXT,Nilfisk Core 130 Bar High Pressure Washer with Power Control - Mini Power Washer for Patios and Car Cleaner (1500 W),https://www.efghousewares.co.uk/tom-smith-christmas-cards-luxury-slim-foliage-text-122728,https://www.amazon.co.uk/dp/B08KYJWQPV,50,,,,2.016,1.68,104.67,13.08375,2.41,0.55,17.445,3.54475,-3.54475,69.50125,3116.647982,21.2685,79.68042419,0
5.05517E+12,9.78743E+12,7426969185,LONDON FRAGRANCES FOR HIM POMEGRANATE NOIR 100ML EACH,Jo Malone Pomegranate Noir Limited Edition Cologne 100ml,https://www.efghousewares.co.uk/london-fragrances-for-him-pomegranate-noir-100ml-each-112697,https://www.amazon.co.uk/dp/7426969185,400,Available (see Keepa data),Available (see Keepa data),7,5.8032,4.836,112.9,16.94,3.1,0.55,18.81666667,5.0852,-5.0852,68.65733333,1274.736972,30.5112,72.97502214,0
5.0253E+12,,B0FPXDNJ1T,BAUER STRAIGHTENER BRUSH 38820 BLACK 21.04,LEGO | Marvel Iron Man Mark 3 Collectors' Edition Figure - Avengers Display Model Kit for Adults - incl. a Minifigure & Arc Reactor - Collectible Gift for Fans - 76344,https://www.efghousewares.co.uk/bauer-straightener-brush-38820-black-21-04,https://www.amazon.co.uk/dp/B0FPXDNJ1T,100,,,1,11.76,9.8,119.99,18,4.15,0.55,19.99833333,6.5,-6.5,67.49166667,652.0933977,39,67.49729144,0
5.05057E+12,,B0DN6BWS36,I LOVE YOU BALLOON 40CM,"Mould King V8 Engine Building Blocks Set, 2250 PCS Combustion Engine Model Kit That Runs, Mini Engine for Adults with Battery, Engineering Construction STEM Toy for Boys Girls",https://www.efghousewares.co.uk/valentines-i-love-you-balloon-40cm,https://www.amazon.co.uk/dp/B0DN6BWS36,50,,,,0.804,0.67,99.99,12.49875,2.41,0.55,16.665,3.22575,-3.22575,67.19625,5507.889344,19.3545,80.64356436,0
8.41493E+12,,B0DN6BWS36,SQUARE CANISTER CLASSIC 1.6L SURT VRM,"Mould King V8 Engine Building Blocks Set, 2250 PCS Combustion Engine Model Kit That Runs, Mini Engine for Adults with Battery, Engineering Construction STEM Toy for Boys Girls",https://www.efghousewares.co.uk/square-canister-classic-1-6l-assorted-vrm-118600,https://www.amazon.co.uk/dp/B0DN6BWS36,50,,,,2.508,2.09,99.99,12.49875,2.41,0.55,16.665,3.50975,-3.50975,65.77625,2491.524621,21.0585,78.93939394,0
5.41489E+12,,B0002HZPUG,EASY STORAGE VACUUM BAG 70X100CM,John Deere Ride-on Tractor with Loader and Detachable Trailer,https://www.efghousewares.co.uk/easy-storage-vacuum-bag-70x100cm,https://www.amazon.co.uk/dp/B0002HZPUG,100,,Available (see Keepa data),6,1.476,1.23,114.99,16.5,11.87,0.55,19.165,6.03,-6.03,65.675,3689.606742,36.18,68.53639447,0
5.01657E+12,,B0DN6BWS36,LYNWOOD MINI ROLLER SET 5PACK,"Mould King V8 Engine Building Blocks Set, 2250 PCS Combustion Engine Model Kit That Runs, Mini Engine for Adults with Battery, Engineering Construction STEM Toy for Boys Girls",https://www.efghousewares.co.uk/lynwood-mini-roller-set-5pack,https://www.amazon.co.uk/dp/B0DN6BWS36,50,,,,2.82,2.35,99.99,12.49875,2.41,0.55,16.665,3.56175,-3.56175,65.51625,2259.181034,21.3705,78.62736274,0
5.05617E+12,,B0DWDWJTY6,ARTIST PAINT BRUSHES 10PC,"LEGO ǀ Marvel Spider-Man vs. Oscorp - Interactive Toy with a Motorbike, 8 Minifigures incl. Miles Morales & Green Goblin - Collectible Super Hero Gift for 10+ Year Old Boys & Fans - 76324",https://www.efghousewares.co.uk/artist-paint-brushes-10pc,https://www.amazon.co.uk/dp/B0DWDWJTY6,400,,,,1.2096,1.008,97.99,12.24875,2.41,0.55,16.33166667,3.24335,-3.24335,65.44158333,4200.358365,19.4601,80.14072865,0
5.02282E+12,8.89329E+11,B086ZJ8N2T,STATUS LED G9 2W LED CAPSULE BULB EACH,"17.5"" Portable DVD Player with 15.6"" Large HD Swivel Screen, 6 Hours Rechargeable Battery, Support USB/SD Card/Sync TV and Multiple Disc Formats, No Region Restrict, High Volume Speaker, Black",https://www.efghousewares.co.uk/status-led-g9-2w-led-capsule-bulb-each,https://www.amazon.co.uk/dp/B086ZJ8N2T,500,Available (see Keepa data),,2,1.14,0.95,94.02,6.58,5.42,0.55,15.67,2.7,-2.7,64.85,4323.333333,16.2,82.76962348,0
5.01668E+12,,B0DTKDYJ8J,BIRDBRAND S/WASH R/T/USE EACH 5LT,"2K Bird Feeder with Camera, Solar Powered, AI Identify 10,000+ Birds, 1.8L Capacity, IP65 Waterproof, 2.4GHz/5GHz, Bird Box Camera with Full Color Night Vision, Present for Bird Lover",https://www.efghousewares.co.uk/birdbrand-s-wash-r-t-use-each-5lt,https://www.amazon.co.uk/dp/B0DTKDYJ8J,400,,,,4.02,3.35,99.99,12.49875,2.41,0.55,16.665,3.76175,-3.76175,64.51625,1654.262821,22.5705,77.42724272,0
8.72057E+12,,B0DN6BWS36,BBQ TONGS,"Mould King V8 Engine Building Blocks Set, 2250 PCS Combustion Engine Model Kit That Runs, Mini Engine for Adults with Battery, Engineering Construction STEM Toy for Boys Girls",https://www.efghousewares.co.uk/bbq-tongs-108059,https://www.amazon.co.uk/dp/B0DN6BWS36,50,,,,5.844,4.87,99.99,12.49875,2.41,0.55,16.665,4.06575,-4.06575,62.99625,1162.292435,24.3945,75.60306031,0
5.02196E+12,,B0DN6BWS36,SABICHI HADEN KITCHEN DIGITAL SCALE RED 5KG,"Mould King V8 Engine Building Blocks Set, 2250 PCS Combustion Engine Model Kit That Runs, Mini Engine for Adults with Battery, Engineering Construction STEM Toy for Boys Girls",https://www.efghousewares.co.uk/sabichi-kitchen-digital-scale-red-5kg,https://www.amazon.co.uk/dp/B0DN6BWS36,50,,,,5.844,4.87,99.99,12.49875,2.41,0.55,16.665,4.06575,-4.06575,62.99625,1162.292435,24.3945,75.60306031,0
5.06008E+12,7.05737E+11,B0DN6BWS36,DLUX PEGS WITH SOFT RUBBER GRIP PLASTIC LARGE 12 PIECES,"Mould King V8 Engine Building Blocks Set, 2250 PCS Combustion Engine Model Kit That Runs, Mini Engine for Adults with Battery, Engineering Construction STEM Toy for Boys Girls",https://www.efghousewares.co.uk/dlux-pegs-with-soft-rubber-grip-plastic-large-12-pieces-121582,https://www.amazon.co.uk/dp/B0DN6BWS36,50,Available (see Keepa data),,1,0.768,0.64,99.99,15,4.97,0.55,16.665,4.232,-4.232,62.165,5223.94958,25.392,74.60546055,0
5.06008E+12,7.05737E+11,B0DN6BWS36,STARWASH CLOTHES LINE 30M,"Mould King V8 Engine Building Blocks Set, 2250 PCS Combustion Engine Model Kit That Runs, Mini Engine for Adults with Battery, Engineering Construction STEM Toy for Boys Girls",https://www.efghousewares.co.uk/starwash-clothes-line-30m,https://www.amazon.co.uk/dp/B0DN6BWS36,50,Available (see Keepa data),,1,1.008,0.84,99.99,15,4.97,0.55,16.665,4.272,-4.272,61.965,4457.913669,25.632,74.36543654,0
6.29402E+12,,B08CKTB6Z4,GEEPAS RECHARGEABLE PORTABLE BLENDER BLUE 330ML GSB44111UK-BL,AMZCHEF Blender Smoothie Maker - 2000W Commercial Blender with 2L BPA Free Container - 25000RPM High Speed blender with 8 Speeds Control for kitchen - 4 Presets for Ice/Juice/Smoothie/Nuts,https://www.efghousewares.co.uk/geepas-rechargeable-portable-blender-black-330ml-gsb44111uk-bk-112787,https://www.amazon.co.uk/dp/B08CKTB6Z4,100,Available (see Keepa data),,2,13.236,11.03,110.49,16.57,5.74,0.55,18.415,6.778,-6.778,58.185,502.4611399,40.668,63.19304914,0
5.02196E+12,7.05737E+11,B0DN6BWS36,SABICHI  SLIMLINE PEDAL BIN 5LT,"Mould King V8 Engine Building Blocks Set, 2250 PCS Combustion Engine Model Kit That Runs, Mini Engine for Adults with Battery, Engineering Construction STEM Toy for Boys Girls",https://www.efghousewares.co.uk/sabichi-slimline-pedal-bin-5lt,https://www.amazon.co.uk/dp/B0DN6BWS36,50,Available (see Keepa data),,1,9.792,8.16,99.99,15,4.97,0.55,16.665,5.736,-5.736,54.645,627.3823192,34.416,65.58055806,0
5.0129E+12,,B0FLXV5TG6,CHEF AID LANC PEELER PLASTIC HAND,"NiwNiw Heavy Duty Trailer Hitch Lock with Forged Steel Safety Ball Ifor Williams Knott Avonride 50mm Head (575003/575004/575005/575008),High Security Anti-Theft Caravan Tow Bar Coupling Lock",https://www.efghousewares.co.uk/chef-aid-lanc-peeler-plastic-hand,https://www.amazon.co.uk/dp/B0FLXV5TG6,50,,,,0.852,0.71,81.98,10.2475,2.41,0.55,13.66333333,2.7835,-2.7835,54.39916667,4317.39418,16.701,79.62795804,0
5.0129E+12,,B0FLXV5TG6,TALA STAINLESS STEEL TOWEL HOLDER,"NiwNiw Heavy Duty Trailer Hitch Lock with Forged Steel Safety Ball Ifor Williams Knott Avonride 50mm Head (575003/575004/575005/575008),High Security Anti-Theft Caravan Tow Bar Coupling Lock",https://www.efghousewares.co.uk/tala-stainless-steel-towel-holder-5-1-23,https://www.amazon.co.uk/dp/B0FLXV5TG6,50,,,,1.164,0.97,81.98,10.2475,2.41,0.55,13.66333333,2.8355,-2.8355,54.13916667,3561.787281,17.013,79.24737741,0
4.00846E+12,7.05737E+11,B0DN6BWS36,DR BECKMANN COFFEE MACH TABS 6S PK6,"Mould King V8 Engine Building Blocks Set, 2250 PCS Combustion Engine Model Kit That Runs, Mini Engine for Adults with Battery, Engineering Construction STEM Toy for Boys Girls",https://www.efghousewares.co.uk/dr-beckmann-coffee-mach-tabs-6s-pk6,https://www.amazon.co.uk/dp/B0DN6BWS36,50,Available (see Keepa data),,1,12.636,10.53,99.99,15,4.97,0.55,16.665,6.21,-6.21,52.275,471.7960289,37.26,62.73627363,0
3.84013E+12,5.06091E+12,B0FDLDHZTC,KITCHEN KING ALUMINIUM POT GLORIOUS SET 5PC,Stainless Steel Pots and Pans Set – 17pcs Cookware with Glass Lids – Induction Hob Pot Set – Cooking Saucepan Pots & Frying Pan Set – by Nuovva,https://www.efghousewares.co.uk/kitchen-king-aluminium-pot-glorious-set-5pc-115288,https://www.amazon.co.uk/dp/B0FDLDHZTC,100,Available (see Keepa data),,1,83.5488,69.624,189.99,28.5,7.96,0.55,31.665,21.3268,-21.3268,51.691,73.66118505,127.9608,32.64866572,0
5.0129E+12,6.59381E+11,B0FLXV5TG6,CHEF AID MINI SPOUT BRUSH,"NiwNiw Heavy Duty Trailer Hitch Lock with Forged Steel Safety Ball Ifor Williams Knott Avonride 50mm Head (575003/575004/575005/575008),High Security Anti-Theft Caravan Tow Bar Coupling Lock",https://www.efghousewares.co.uk/chef-aid-mini-spout-brush,https://www.amazon.co.uk/dp/B0FLXV5TG6,50,Available (see Keepa data),,1,1.032,0.86,81.98,10.15,5.34,0.55,13.66333333,3.38,-3.38,51.41666667,3646.572104,20.28,75.26225909,0
8.00157E+12,,B0D9W1S3Y5,APAC RIBBON 2INCH 100YDS  BURGUNDY,"UGEARS V8 Engine 3D Wooden Puzzles for Adults - Wooden Model Kits for Adults to Build DIY Craft, for Engineers, 3D Puzzle Model Engine Kit, 3D Puzzles Adult Hobby Kit, Brain Teaser",https://www.efghousewares.co.uk/apac-ribbon-2inch-100yds-burgundy,https://www.amazon.co.uk/dp/B0D9W1S3Y5,300,,,,2.952,2.46,78.99,9.87375,2.41,0.55,13.165,3.05875,-3.05875,50.53125,1678.77907,18.3525,76.76604633,0
8.00157E+12,,B0D9W1S3Y5,APAC RIBBON 2INCH 100 YARDS BABY PINK,"UGEARS V8 Engine 3D Wooden Puzzles for Adults - Wooden Model Kits for Adults to Build DIY Craft, for Engineers, 3D Puzzle Model Engine Kit, 3D Puzzles Adult Hobby Kit, Brain Teaser",https://www.efghousewares.co.uk/apac-ribbon-2inch-100-yards-baby-pink,https://www.amazon.co.uk/dp/B0D9W1S3Y5,300,,,,2.952,2.46,78.99,9.87375,2.41,0.55,13.165,3.05875,-3.05875,50.53125,1678.77907,18.3525,76.76604633,0
8.00157E+12,,B0D9W1S3Y5,APAC RIBBON 2INCH 100 YARDS PURPLE,"UGEARS V8 Engine 3D Wooden Puzzles for Adults - Wooden Model Kits for Adults to Build DIY Craft, for Engineers, 3D Puzzle Model Engine Kit, 3D Puzzles Adult Hobby Kit, Brain Teaser",https://www.efghousewares.co.uk/apac-ribbon-2inch-100-yards-purple,https://www.amazon.co.uk/dp/B0D9W1S3Y5,300,,,,2.952,2.46,78.99,9.87375,2.41,0.55,13.165,3.05875,-3.05875,50.53125,1678.77907,18.3525,76.76604633,0
5.03867E+12,,B0FM3GQ9VQ,PRIMA PET BALL LAUNCHER 50CM,"Pet Prime Automatic Ball Launcher for Large Dog, Rechargeable Cordless Interactive Ball Thrower Toy with Random Distance, Fetch Machine with 6 Durable 2.5"" E-TPU Balls & Dog Whistle",https://www.efghousewares.co.uk/prima-pet-ball-launcher-50cm,https://www.amazon.co.uk/dp/B0FM3GQ9VQ,50,Available (see Keepa data),,1,1.344,1.12,86.69,13,7.17,0.55,14.44833333,4.368,-4.368,50.40166667,3018.063872,26.208,69.76813935,0
5.0609E+12,,B0DN6BWS36,FRAMED ART - MANCHESTER UNITED OLD TRAFFORD 70CM X 30CM,"Mould King V8 Engine Building Blocks Set, 2250 PCS Combustion Engine Model Kit That Runs, Mini Engine for Adults with Battery, Engineering Construction STEM Toy for Boys Girls",https://www.efghousewares.co.uk/frame-manchester-united-f-c-old-trafford-70x30cm-110835,https://www.amazon.co.uk/dp/B0DN6BWS36,50,,,,22.848,19.04,99.99,12.49875,2.41,0.55,16.665,6.89975,-6.89975,48.82625,249.240684,41.3985,58.59735974,0
8.00157E+12,4.82018E+12,B0D9W1S3Y5,APAC RIBBON 2INCH 100 YARDS MAGENTA,"UGEARS V8 Engine 3D Wooden Puzzles for Adults - Wooden Model Kits for Adults to Build DIY Craft, for Engineers, 3D Puzzle Model Engine Kit, 3D Puzzles Adult Hobby Kit, Brain Teaser",https://www.efghousewares.co.uk/apac-ribbon-2inch-100-yards-magenta,https://www.amazon.co.uk/dp/B0D9W1S3Y5,300,Available (see Keepa data),,1,2.952,2.46,78.99,11.85,3.15,0.55,13.165,3.602,-3.602,47.815,1588.538206,21.612,72.63957463,0
6.92346E+12,,B0DK877SSC,ADORN PLACEMAT GOLD EMBOSSED 37CM ASSORTED,EVER ADVANCED Luxury Camping Chairs for Adults Heavy Duty Loadable 150kg High Back Oversized Folding Garden Chair Padded 6cm Comfy with Cup Holder Side Pocket Dining Chairs 4-Position Recliner,https://www.efghousewares.co.uk/adorn-placemat-gold-embossed-37cm-assorted-118544,https://www.amazon.co.uk/dp/B0DK877SSC,100,,,,0.804,0.67,69.99,8.74875,2.41,0.55,11.665,2.47575,-2.47575,45.94625,3766.086066,14.8545,78.77625375,0
5.05057E+12,,B0FGCSDMBW,CEMENT FLOWER POT WITH SUCCULENT CIRCLE 3 ASSORTED,"Sewing Machine for Beginners – Portable Electric with 12 Built-In Stitch Patterns, 6 Presser Feet, Foot Pedal, 2-Speed Control, Fast Sewing for Clothes, Fabrics, DIY & Home Use",https://www.efghousewares.co.uk/cement-flower-pot-with-succulent-circle-3-assorted-120175,https://www.amazon.co.uk/dp/B0FGCSDMBW,100,Available (see Keepa data),,1,0.804,0.67,74.99,11.25,5.42,0.55,12.49833333,3.578,-3.578,44.60166667,3655.874317,21.468,71.37218296,0
5.05406E+12,7.05737E+11,B0DN6BWS36,RUSSELL HOBBS COLOGNE CUTLERY SET 16 PIECE,"Mould King V8 Engine Building Blocks Set, 2250 PCS Combustion Engine Model Kit That Runs, Mini Engine for Adults with Battery, Engineering Construction STEM Toy for Boys Girls",https://www.efghousewares.co.uk/russell-hobbs-cologne-cutlery-set-16-piece-112012,https://www.amazon.co.uk/dp/B0DN6BWS36,50,Available (see Keepa data),,1,22.56,18.8,99.99,15,4.97,0.55,16.665,7.864,-7.864,44.005,227.4160207,47.184,52.81128113,0
5.03867E+12,8.70022E+12,B0CM3SM41B,PRIMA DINNER PLATE FLOWER DESIGN 26.5CM,"Gillette Intimate Trimmer i5 - Pubic Hair & Body Groomer for Men, SkinFirst Waterproof Manscaping Trimmer, Cordless Wet/Dry Body Hair Shaver for Private Parts & Sensitive Areas",https://www.efghousewares.co.uk/prima-dinner-plate-flower-design-26-5cm-sp04-112325,https://www.amazon.co.uk/dp/B0CM3SM41B,300,,,1,1.704,1.42,70.19,10.53,3.1,0.55,11.69833333,3.12,-3.12,42.89166667,2177.241963,18.72,73.32953412,0
4.89416E+12,,B0DNSWBYMZ,FESTIVE MAGIC BELLS 8PC ASSORTED,"Hazel Quinn x Eduardo Recife 2-Slice Toaster, 6 Browning Levels, Defrost/Reheat/Cancel Functions, Removable Crumb Tray for Easy Cleaning, 1.5-Inch Extra-Wide Slots, Retro Style Collaboration",https://www.efghousewares.co.uk/festive-magic-bells-8pc-assorted-93115,https://www.amazon.co.uk/dp/B0DNSWBYMZ,50,Available (see Keepa data),,1,0.672,0.56,69.99,10.5,5.15,0.55,11.665,3.352,-3.352,41.565,3744.594595,20.112,71.26446635,0
5.01392E+12,,B0DB7DGKFK,PARTY CRAZY BALLOONS ASSORTED 20,"KODAK 10.1 Inch WiFi Digital Picture Frame with 32GB Storage, Electronic Smart Digital Photo Frame 1280x800 IPS Touch Screen, Auto-Rotate, Share Moments Instantly Gifts for Women Mothers Day Christmas",https://www.efghousewares.co.uk/party-crazy-balloons-asstd-20,https://www.amazon.co.uk/dp/B0DB7DGKFK,100,,,,0.852,0.71,60.34,7.5425,2.41,0.55,10.05666667,2.2425,-2.2425,39.07083333,3100.859788,13.455,77.70135897,0
5.05517E+12,8.011E+12,B00QAIV7V2,REVITALISE ELIXIR EDT 85ML POUR FEMME EACH,"Versace Eros Pour Femme Eau De Parfum For Women, 100 ml",https://www.efghousewares.co.uk/revitalise-elixir-edt-85ml-pour-femme-each-110068,https://www.amazon.co.uk/dp/B00QAIV7V2,500,Available (see Keepa data),Available (see Keepa data),28,1.6128,1.344,63.98,9.6,3.1,0.55,10.66333333,2.9188,-2.9188,38.72266667,2044.491376,17.5128,72.62769616,0
5.05517E+12,8.011E+12,B00QAIV7V2,RED CROWN EDT100ML POUR FEMME EACH,"Versace Eros Pour Femme Eau De Parfum For Women, 100 ml",https://www.efghousewares.co.uk/red-crown-edt100ml-pour-femme-each-109987,https://www.amazon.co.uk/dp/B00QAIV7V2,500,Available (see Keepa data),Available (see Keepa data),28,1.6128,1.344,63.98,9.6,3.1,0.55,10.66333333,2.9188,-2.9188,38.72266667,2044.491376,17.5128,72.62769616,0
5.05084E+12,,B0DWDWH5MZ,SPARKLE PRINCESS DOLL 4 ASSORTED,"LEGO Star Wars 75434 K-2SO Security Droid Figure - Posable Play & Display Building Toy - Collectible Model Kit incl. an Information Plaque - Gift for Boys, Girls & Adult Andor Fans",https://www.efghousewares.co.uk/sparkle-princess-doll-4-assorted-117753,https://www.amazon.co.uk/dp/B0DWDWH5MZ,800,,,,1.032,0.86,59.99,7.49875,2.41,0.55,9.998333333,2.26375,-2.26375,38.67291667,2742.760047,13.5825,77.35872645,0
5.05325E+12,1.90781E+11,B075QDW3BF,CARPRIDE PAINT SPRAY 400ML UNDER BODY SEAL,"HP CF541A 203A Original LaserJet Toner Cartridge, Cyan, Single Pack",https://www.efghousewares.co.uk/carpride-paint-spray-400ml-under-body-seal-104067,https://www.amazon.co.uk/dp/B075QDW3BF,100,Available (see Keepa data),Available (see Keepa data),31,2.8224,2.352,64.99,9.75,3.06,0.55,10.83166667,3.1424,-3.1424,38.44633333,1324.821962,18.8544,70.9887675,0
