RowID,Verdict,Confidence,SupplierTitle,AmazonTitle,Supplier EAN,Amazon EAN,ASIN,SupplierPrice,SellingPrice,NetProfit,ROI,Sales,Pack Verdict,Adjusted Profit,Key Match Evidence,Filter Reason,IsUnrelated
653,UNRELATED,15,DIFFUSER OUD AND BERGAMOT 80ML,"BONNYCO Mochi Squishy Toys for Party Bag Fillers for Kids Unisex, Pack 80 Kids' Party Favours. Squishy Fidget Toys Pack, Pinata Filler Boys Girls. Return Gifts Birthday, Classroom Prizes Kawaii",5010792758503,nan,B0B6FD7WW4,2.82,18.99,8.14125,0,100,1:1,8.14,,Insufficient Evidence,True
654,UNRELATED,20,ADORN PATTERN MANICURE SET WITH CASE,ZIZZON Manicure Set 18 in 1 Professional Pedicure Set Nail scissors Grooming Kit with Leather Travel Case Pink,6923456822900,nan,B085MQZCLY,1.236,11.89,4.43208333333333,0,800,1:1,4.43,,Insufficient Evidence,True
655,UNRELATED,15,ESSENCE ULTRA 14  NON EACH,"Rael Organic Cotton Cover Sanitary Towels - Regular Absorbency, Ultra Thin Period Pads with Wings for Women, Unscented, Hypoallergenic, Vegan (Regular, 28 Count)",5060072080664,755464993244,B071HDJH7W,1.212,13.29,4.375,0,900,1:1,4.38,,Insufficient Evidence,True
656,UNRELATED,20,PPS 12OZ PLASTIC WHITE BOWL 14 PCS,"Pack of 100 White Plastic Bowls â€“ 12 OZ, Washable & Reusable â€“Microwaveable- Perfect for Parties, Dessert, and Picnic Tableware.Reliable,Stackable,Reuseable and Light Plastic Bowls.",5030481980749,196852249060,B0BLZH4CQ7,0.672,10.79,3.11166666666666,0,300,1:1,3.11,,Insufficient Evidence,True
657,UNRELATED,20,UPSY DAISY BABY BOTTLE,"In the Night Garden Cuddly Soft Toy CBeebies Upsy Daisy Softie 30cm for Babies Toddlers 0-3 Suitable from Birth Colourful Comforting Cuddly Toy, Pink, Ice",5055257864764,nan,B0BQWTJRDM,1.008,10.86,3.8925,0,400,1:1,3.89,,Insufficient Evidence,True
658,UNRELATED,15,SPONTEX HANDY TOUGH SCOURER,"6 Packs Case for 40mm Apple Watch SE 3rd Gen(2025)/SE 2nd Gen/SE 1st Gen/Series 6/5/4 with Tempered Glass Screen Protector,Protective Bumper and Slim Face Cover for iwatch 40 mm Accessories",5010071900975,nan,B0DHY5WLM3,1.128,10.99,4.14833333333333,0,200,1:1,4.15,,Insufficient Evidence,True
659,UNRELATED,20,PLASTIC DOUBLE PET BOWL 25.5CM 250ML 3 COL,"Double Dog Bowl,Non Slip Non-spill Stainless Steel Double Bowl with 1 Pet Food Spoop For Small Dogs and Cats (M, Green)",5052516114530,nan,B09GKB3TJ8,0.804,11.99,3.39166666666666,0,100,1:1,3.39,,Insufficient Evidence,True
660,UNRELATED,15,AIRPURE & FRESH TRIGGER SPRAY CITRUS ZING 250ML PK12,OLEVS Mens Wooden Watch Analog Quartz Stainless Steel Wirst Watches Luxury Dress Chronograph Waterproof Luminous Watches for Men Gift,5060194132869,nan,B0FXRHGXGZ,13.4279999999999,68.0,32.6266666666666,0,50,1:1,32.63,,Insufficient Evidence,True
661,UNRELATED,15,WINDOW SQUEEGE & SPRAY HANDLE,"FASTSNAIL Charging Dock for Nintendo Switch 2 Joypad (2025), Magnetic Controller Charger with 9 RGB Light Modes and LED Indicator, Charging and Storage Stand for NS2 Joypad Accessories",5060082725302,nan,B0F2MXRRN5,1.032,12.19,3.91833333333333,0,50,1:1,3.92,,Insufficient Evidence,True
662,UNRELATED,20,EXPRESSO CUP 2OZ 50PCE,"ParaCity Espresso Cups Set of 2 with Wooden Ring, High Borosilicate Espresso Shot Glass, Clear Small Expresso Shots Cup, Espresso Accessories (Large)",6923456818538,nan,B0CQYF7Q69,1.008,11.99,3.86166666666666,0,100,Split Candidate,3.86,,Insufficient Evidence,True
663,NEEDS_VERIFICATION,40,POSTER PAINT 6,"Scola Readymix Water Based Tempera Paint, 6 Assorted Bright Colours, 600ml Bottles, Safe Non-Toxic Poster Paints, Craft Projects, Suitable for 3+",5015934793282,5017741011849,B003LVYN6M,0.876,14.86,3.53333333333333,0,500,1:1,3.53,,"High Title Sim, Brand Mismatch?",False
664,FILTERED_OUT,30,ASHLEY PEVA DRESS BAG 60 X 120CM,"12 Pack Garment Bags 60 x 120cm/6pcs + 60 x 100cm/6pcs, PEVA Translucent Clothes Covers, Garment Covers, Dress Organizer Bags Used To Protect Shirts, Winter Coats, Jackets, Evening Dresses",5017403099918,nan,B0DT6NY7VW,2.088,16.99,6.31833333333333,0,100,Bundle 60x,-116.87,Multipack (x60),Negative Adjusted Profit,False
665,NEEDS_VERIFICATION,40,SPECIAL OCCASIONS RAINBOW COLOUR HAIR SPRAY 200ML,6 * 200ml Cans Rainbow Colour Hair Spray - Perfect for fun and Special Occasions -Vibrant Cans of Rainbow Colour Hair Spray,5055319512060,5056558637415,B0CV12HTJ9,1.14,12.99,4.135,0,100,1:1,4.13,,"High Title Sim, Brand Mismatch?",False
666,UNRELATED,15,GARDEN PLANTER ZINC CLR ASSORTED,Set of 3 Vintage Long Oval Galvanized Metal Garden Trough Planters Windowsill Box Herb Pots Outdoor Plant Pots,8720573115599,nan,B0BVVZQXZ7,4.90799999999999,27.98,12.7691666666666,0,50,1:1,12.77,,Insufficient Evidence,True
667,NEEDS_VERIFICATION,40,"ISTANBUL DEEP DINNER PLATE 10""","Wrova Unbreakable Plastic Plates 10 Inch Set of 8 Unbreakable Dinner Plate for Kitchen, Deep Dinner Plates - Dishwasher & Microwave Safe Plate, Reusable Lightweight Plates Sets(Vivid Mix)",8694169938117,nan,B0DK1M1LW1,1.908,16.99,5.88833333333333,0,50,1:1,5.89,,"High Title Sim, Brand Mismatch?",False
668,UNRELATED,15,DEKTON FOLD BACK KNIFE,"ENOKING Magnetic Knife Block Without Knives â€“ Double Sided Magnetic Knife Holder & Stand,Acacia Wood Knife Storage Rack for Cutlery â€“ Natural Wooden Knife Organiser,Quick-Fit Design",5055441437057,nan,B0BXL6W7PN,6.384,39.99,16.135,0,100,1:1,16.14,,Insufficient Evidence,True
669,HIGHLY_LIKELY,75,GLASS BOTTLE 120ML,"Glass Shot Bottles with Lids - 12 Pack 120ml Empty Mini Bottles for Ginger Shots with Cleaning Brush & Labels - Reusable, Clear, Airtight - Ideal for Juice, Oils, Sauces, Medicine",8721037573603,5060914443909,B0D7HTYPTL,0.672,12.99,3.045,0,200,1:1,3.04,Brand Match,Strong Brand+Title Match,False
670,UNRELATED,15,BETTINA MOP YELLOW HEAD & SILVER HANDLE,"MASTERTOP Microfibre Mop, Flat Mop with 4 Reusable Pads, Long Handled Floor Mops for Hard Laminate Floors, Wet Dry Mops for Wall Kitchen Office, Send 1 Cleaning Scraper",5052578031301,nan,B07RL5R16Q,2.82,18.69,7.92875,0,50,1:1,7.93,,Insufficient Evidence,True
671,UNRELATED,15,HOBBY MULTI PURPOSE TUB MINI NO:0-3LT,"Best House | 3 Pcs of Flexi Tub with Handles | Small Size | Mini | 7 Litres | Yellow | Garden Tubs | Plastic Storage Container for Home, Washing, Garden Waste and DIY Projects",8694064005648,nan,B0F881RDFM,1.296,11.99,4.45291666666666,0,50,1:1,4.45,,Insufficient Evidence,True
672,UNRELATED,15,SECURPLUMB SYPHON C LINK,"2025 New Drain Unblocker, Powerful Pipe Dredge Agent, Sink and Drain Cleaner, Meledmatte Toilet Cleaner, Unblocker Liquid Heavy Duty (1)",5019923199741,nan,B0G2BM313V,1.524,12.99,4.97125,0,100,1:1,4.97,,Insufficient Evidence,True
673,UNRELATED,15,CHRISTMAS CRACKERS 10X14 INCH,"Premium Baby Toys for 6-18 Months, 8 in 1 Montessori Toys Set, Educational Learning Toys for Toddlers 1-3 Years Old Trendy Babies Gifts for Boys & Girls",5015934923887,nan,B0CQP7TT72,6.984,39.99,17.375,0,50,1:1,17.38,,Insufficient Evidence,True
674,UNRELATED,20,PURE BREED KNOTTED BONES 2PC,Small 4 inch Knotted Bones x 20 Natural Rawhide Dog Treats LODC,5055566919339,5056473428068,B0C7BW6QQW,1.008,11.99,3.78166666666666,0,200,1:1,3.78,,Insufficient Evidence,True
675,UNRELATED,20,KINGFISHER PLASTIC 10 PINT GLASSES,"Set of 6 Unbreakable Polycarbonate Plastic Pint Glasses. Capacity (1 pint / 568ml / 20oz). Ideal for bbq's, camping, glamping, boats and general use.. Dishwasher safe.",5013478557995,nan,B00O2F0LT4,0.852,9.99,3.40625,0,300,1:1,3.41,,Insufficient Evidence,True
676,UNRELATED,20,SMART CHOICE 3 RAWHIDE/CHICKEN LEG TREAT,Dried Dog Treats Chicken Rawhide Chews 500g - Soft Rawhide Dog Chew - Chewy Chicken Twists Perfect as Puppy Treats - High Protein and Low Fat Sticks,1072556214773,nan,B087GF4HML,2.148,16.99,6.30833333333333,0,500,1:1,6.31,,Insufficient Evidence,True
677,UNRELATED,15,WORLD OF PETS DOG COLLAR CLASSIC SMALL,"Dog Harness Mesh Breathable Comfortable Pet Vest No Pull Adjustable Soft Padded Dog Power Strap (S, Red)",5015302203962,6902210335238,B075D4XNFV,0.804,10.99,3.28833333333333,0,300,1:1,3.29,,Insufficient Evidence,True
678,NEEDS_VERIFICATION,40,AMTECH DRIVE METRIC SOCKET SET 1/4 INCH 35PC,Teng T1436 1/4-inch Socket Set Metric Drive (36 Pieces),5032759050246,nan,B004ISRQPM,9.6,47.99,23.0329166666666,0,50,1:1,23.03,,"High Title Sim, Brand Mismatch?",False
679,UNRELATED,20,CRYSTALS WITH FRAGRANCE 30G,"Herbalshire Menthol Crystals 30g â€“ Natural Decongestant for Inhalation, Sinus & Steam Relief | Pure Eucalyptus Vapour Crystals â€“ Clears Blocked Nose, Cold Relief, Soothes Breathing",5024418538127,735810454254,B079T9RH57,0.924,9.99,3.555,0,100,1:1,3.56,,Insufficient Evidence,True
680,VERIFIED,95,PHOODS FOIL TRAY ROASTER,"Superior Sandwich Platter Trays - Pack of 10 Catering Trays for Parties - Buffet Serving Tray with Spill Proof Lids - Catering Platters for Cakes, Parties & Events, Meal Prep Large Tray",5060357991357,5060357991357,B0DT71SSPT,1.08,14.97,3.905,0,50,1:1,3.9,Exact EAN Match,-,False
681,UNRELATED,15,TYRE WAX & SHINE SPRAY 500ML,2 x Tutti Bambini Compatible Organic Crib Sheets â€“ Thickest & Softest GOTS Organic Cotton 200GSM Next To Me Crib Sheets - Fitted 51x85 / 50x80 / 52x83 for Maxi Cosi Iora Cozee Bedside Mattress,5019567607541,5061022311418,B0FGDHN75M,3.492,22.99,9.30833333333333,0,100,1:1,9.31,,Insufficient Evidence,True
682,UNRELATED,15,ROLL AWAY BRUSH,"MR.SIGA Mini Dustpan and Brush Sets, Dust Pan and Brush Bamboo Handle, Durable Bristles and Easy-Sweep Blade, Lightweight Design, Grey",5056239423962,6925828219707,B0DMF5CP15,1.14,11.99,4.03166666666666,0,300,1:1,4.03,,Insufficient Evidence,True
683,UNRELATED,20,PAN AROMA TEALIGHTS 16PC BERGAMOT MANDARIN,"St Eval | Bergamot & Nettle Scented Tealights | Uplifting, Herbal Fragrance | Made in Cornwall | Pack of 9 | Burn Up to 6 Hours Per Tealight Candle",5053249251561,5060003610809,B095X8CDZJ,1.08,10.5,3.88999999999999,0,200,1:1,3.89,,Insufficient Evidence,True
684,UNRELATED,15,CHEF AID SEWING SUSAN W851,"Magnetic Seam Guide for Sewing Machines, Sewing Machine Quilting Accessories Tools, Multifunctional Guide Tool Compatible with Singer, Brother, Overlocker Sewing Machines.",5012904008513,nan,B0CKN6TCJ2,1.332,12.99,4.445,0,500,1:1,4.45,,Insufficient Evidence,True
685,UNRELATED,15,FIRST STEPS MULTITEXTURE TEETHER,"Vicloon Teething Toys for Baby, 7PCS Baby Silicone Teething Toy Training Babys Toothbrush teether chew Toy for Self-Soothing Organic Babys Teethers Massage Set, Newborn Infant, Babies Shower Gift",5015302106843,6972815752327,B095Y1ZQK2,1.008,9.99,3.715,0,500,1:1,3.71,,Insufficient Evidence,True
686,UNRELATED,20,MASON T-HANDLE BICYCLE PUMP,"Bicycle Pump â€“ Mini Bike Pump Portable â€“ Aluminum Alloy Cycle Pump For Presta & Schrader Valve, Super Fast Tyre Inflation â€“ For Road & Mountain Bikes",5060298504500,191171582904,B089NM5MX4,1.008,9.99,3.715,0,500,1:1,3.71,,Insufficient Evidence,True
687,UNRELATED,15,EVERYDAY 16 STICK ON,Self Adhesive Lash Clusters No Glue Eyelash Clusters Wispy Pre Glued Lash Extensions Natural Cluster Eyelash Extensions Press on Individual Lashes 120pcs 8mm-16mm by zenotti,5055319515573,nan,B0FQHPQX5R,1.008,8.79,3.71499999999999,0,200,1:1,3.71,,Insufficient Evidence,True
688,UNRELATED,15,VASE GLASS CYLINDER 20X10X10CM,"Hot Water Cylinder Jacket Tank Lagging Insulation by Mangers for Immersion Heater or Boiler Systems (42"" x 18"")",5055141626904,nan,B084NWNJQ1,4.776,32.99,12.0816666666666,0,50,1:1,12.08,,Insufficient Evidence,True
689,UNRELATED,20,APOLLO ROLLING PIN EACH,"Tuuli Kitchen Professional Wooden Rolling Pin with Revolving Centre 44 x 5,5 cm",5026180048163,3830058240748,B07H4M4BRY,1.644,14.9,5.10666666666666,0,600,1:1,5.11,,Insufficient Evidence,True
690,UNRELATED,20,SECURPLUMB COMPRESSION ELBOW 10X10MM,Radiator Valve Reducer Elbow Compression 15mm x 10mm Push Fit Black x2 (Pair),5019923196337,nan,B0CM3WKZ97,1.332,11.95,4.39458333333333,0,50,1:1,4.39,,Insufficient Evidence,True
691,UNRELATED,20,SIL SHOE TREE SHAPER,Crep Protect The Ultimate Shoe Shaper Trees Black (2 Pairs),5024418580850,nan,B079TY981C,1.344,12.0,4.42,0,800,1:1,4.42,,Insufficient Evidence,True
692,NEEDS_VERIFICATION,40,BEWARE OF THE DOG SIGN,"AB Tools ""Beware of Dog"" Cast Iron Sign Plaque Door Wall House Fence Gate Post Garden",5060226061006,nan,B0767LJ4J8,0.876,9.99,3.38625,0,50,1:1,3.39,,"High Title Sim, Brand Mismatch?",False
693,UNRELATED,15,BARTOLINE BITUMEN PAINT 1 LTR,"Ideas Ice Dragon Building Setï¼ŒCompatible with Mainstream brands Adults Collectible MOC Dragon Model STEM Toy for GOT Fans Home Decor,Creative Gift for Kids Boys & Girls 8-16 (1019 PCS)",5010789487584,nan,B0FRZGPCG5,8.592,42.99,20.33125,0,300,1:1,20.33,,Insufficient Evidence,True
694,VERIFIED,95,EVERREADY T8 4FT 36W TUBE LIGHT,Eveready T8 Tube 4ft 36w White 3500k,5050028016069,5050028016069,B005XKFN0O,2.988,18.99,8.00124999999999,0,50,1:1,8.0,Exact EAN Match,-,False
695,UNRELATED,15,BROOKSTONE AIR FRESH TINS,"Sopito Aluminum Tin Cans, 24pcs 60ml/2oz Metal Round Tins Small Tin Screw Lid Containers Empty Travel Jars for Candles, Salve, Cosmetics",5055305846919,nan,B08YK6Z6QC,1.752,14.99,5.27166666666666,0,100,1:1,5.27,,Insufficient Evidence,True
696,UNRELATED,20,WORLD OF PETS TOY TEETH BALL,"Pets Dog Treat Toys - Ball with Rubber Food & Dog Tooth Cleaning Features, Pack of 2",5052516109444,nan,B07HJ3S675,0.804,10.99,3.19833333333333,0,800,1:1,3.2,,Insufficient Evidence,True
697,UNRELATED,20,SIL INCENSE HEX STICKS PK4 FLOWER,"Natural Incense Sticks Multipack Variants - 5 (90 gms) Charcoal Free Incense Stick, Made from Upcycled Flowers | Sacred InsensÃ© Sticks from all Cultures (Scented Sticks)",5024418982128,nan,B0CN2XTXX1,1.584,12.95,4.89291666666666,0,900,1:1,4.89,,Insufficient Evidence,True
698,HIGHLY_LIKELY,75,WICKED STATIONERY BACKPACK,"WICKED Backpack, Glinda And Elphaba Girls Backpack, Girls School Bag, Kids School Bag",5015934923276,5056814619636,B0FKH5GWYL,2.892,19.99,7.71833333333333,0,400,1:1,7.72,Brand Match,Strong Brand+Title Match,False
699,UNRELATED,15,PAN AROMA DINNER CANDLES PK4 8 INCH IVORY,St. Eval Bay & Rosemary Scented Tin Candle - Wax - Refreshing Fragrance - Refreshing Blend of Cool Bay Leaf and Herbal Rosemary - Made in Cornwall,5053249251981,nan,B004RPZG8U,1.344,13.5,4.33,0,500,1:1,4.33,,Insufficient Evidence,True
700,UNRELATED,15,DIWALI DESSERT PLATE 19CM,"Music Theory Key Concepts Wheel, Guitar, Piano, Accelerated Learning Tool, Understand Chords, Scales, Keys - FAST! No Music Reading Needed. New for 2025.",883314712179,733968644107,B0DTBVMRSS,1.572,11.99,4.82166666666666,0,50,1:1,4.82,,Insufficient Evidence,True
701,UNRELATED,20,PPS PLASTIC CUTLERY WHITE 100 KNIVES,"150 Pcs Heavy Duty Black Plastic Cutlery Set 3 Sets of 50 Knives, Forks, Spoons Modern, Reusable, Lightweight Perfect for Parties, Outdoor, Picnic, Birthday, Camping",5030481950049,nan,B0DPNM9J3L,0.804,10.79,3.15166666666666,0,50,1:1,3.15,,Insufficient Evidence,True
702,NEEDS_VERIFICATION,40,THL SILICONE BASED ICE CUBE TRAY WITH LID,"Silicone Ice Cube Tray with Lid - 2 Pack 6 Square Large Ice Cube Tray, BPA Free, Easy Release, Stackable Ice Cube Moulds for Whiskey, Cocktails, Baby Food, Juice, Ice Cream",8697404112716,nan,B0FNW6MKR3,1.38,11.99,4.38291666666666,0,300,1:1,4.38,,"High Title Sim, Brand Mismatch?",False
703,NEEDS_VERIFICATION,40,ROUND TRAY ASS DECOR,Hanobe Rustic Wooden Serving Tray: Round Wood Decorative Candle Holder Vintage Centerpiece Butler Trays Farmhouse Ottoman Tray for Decor Kitchen Countertop for Home Coffee Table,6609971314419,nan,B09Q558B4M,1.008,11.88,3.58,0,200,1:1,3.58,,"High Title Sim, Brand Mismatch?",False
704,UNRELATED,20,TTZ TOOSY SPICE JAR 210 ML,SenZee Plastic Jars with Lids 210ml 12 Pcs Clear Plastic Storage Jar with Screw Top Lid Small Spice Cake Jars Pots for Kitchen Cosmetics Containers,8680858302468,635393640900,B0F216YF58,0.804,10.98,3.13999999999999,0,100,1:1,3.14,,Insufficient Evidence,True
705,UNRELATED,15,MASON ALUMINIUM CARABINERS 8CM ASSORTED PACK OF 2,"BEEWAY Locking Carabiner, Premium Aluminum Alloy D-Ring Carabiners Key Chain Clip Hook for Camping, Hiking, Traveling, Fishing, Backpack",5060298502766,6041975268655,B06WPBK573,1.008,9.99,3.575,0,600,1:1,3.58,,Insufficient Evidence,True
706,UNRELATED,15,FIRST STEPS WATERFILLED TEETHER,"BEBOAN 8 Pack Teething Toys, Soft Silicone Teething Set, Freezable Ring With BPA Free Multi-Shape Teether Gifts Easy to Grip for Boy Girl 3 Months +",5015302106577,nan,B0CDG5SQWS,0.744,9.99,3.005,0,50,1:1,3.0,,Insufficient Evidence,True
707,NEEDS_VERIFICATION,40,BALLOONS JUMBO ASSORTED 25,36 inch Giant Balloons 9 PCS Assorted Colour Big Balloon Jumbo Latex Balloon Decorations for Wedding Birthday Party Baby Shower Carnival,5030481800160,nan,B0CHJ4WZDS,0.672,8.99,2.84791666666666,0,100,1:1,2.85,,"High Title Sim, Brand Mismatch?",False
708,UNRELATED,15,MASON CASH OVAL BAKING DISH size 2,"SEYMAC stock Case for iPad 9th/8th/7th Generation (10.2 Inch) 2021/2020/2019, Heavy Duty Shockproof with Screen Protector, 360Â° Rotating Stand/Hand Strap, Pencil Holder & Shoulder Strap, Black",5012133012022,nan,B082G91T8Q,3.252,21.59,8.36166666666666,0,50,1:1,8.36,,Insufficient Evidence,True
709,UNRELATED,20,ROLSON DIAGONAL CUTTING PLIER VDE INSULATED 180MM,"KNIPEX 70 06 180 Diagonal Cutter chrome plated insulated with multi-component grips, VDE-tested 180 mm Multicoloured",5029594210737,4003773033813,B0001P0CC0,6.92399999999999,35.95,16.1983333333333,0,50,1:1,16.2,,Insufficient Evidence,True
710,NEEDS_VERIFICATION,40,ADORN GLASS JAR 250ML,"Glass Mason Jars with Lids - Set of 6 250ml Air Tight Jars for Overnight Oats, Homemade Jam - Sturdy Glass Jar with Lid for Honey, Pickling, Preserving, Food Storage (250ml)",6923456812376,5060914442926,B0CRZ2RBL4,0.744,10.99,2.99833333333333,0,300,1:1,3.0,,"High Title Sim, Brand Mismatch?",False
711,HIGHLY_LIKELY,75,HEM INCENSE STICKS LEMON,"HEM Incense Sticks - 18 unique and premium flavours - Such as but not limited to Sandalwood, Lavender, White Sage, Patchouli, Coconut Mango, Good Health, Lemon Grass with SAMASIA incense holder",8901810001893,nan,B098BLNN9L,2.352,15.99,6.40625,0,50,1:1,6.41,Brand Match,Strong Brand+Title Match,False
712,UNRELATED,20,ZODIAC GEL EYE MASK AND FACE ROLLER SET,Medi Grade Cooling Face Mask set with Cooling Eye Mask for Puffy Eyes and Insulated Thermo-bag - Soothing Gel Ice Face Mask and Eye Ice Mask for Dark Circles and Puffiness - Cold Face Relaxation,5056283871153,5060551221939,B086JDVKBJ,3.024,19.98,7.83,0,800,1:1,7.83,,Insufficient Evidence,True
713,NEEDS_VERIFICATION,40,COLOUR YOUR OWN MUG BOY,"THE TWIDDLERS Decorate Your Own Mug Set, Paint with Colour Pens - 4 Mugs Arts & Crafts Pottery Kit for Kids and Adults, Personalised Birthday Day Gift for All",5050565680037,5060686321184,B08MFRQPN5,1.68,14.99,4.95166666666666,0,200,1:1,4.95,,"High Title Sim, Brand Mismatch?",False
714,UNRELATED,20,BETTINA SCOURER TOUGH SPIRAL 4 SCOURERS,"We Can Source It Ltd - Green Single-Sided Large Scourers - Heavy-Duty Scourer Pads - For Domestic and Commercial Use - For Cleaning Utensils, Baseboards, Floors - 10 Pack",5052578022248,9145384135915,B07MW5PNW9,0.744,9.75,2.965,0,50,1:1,2.96,,Insufficient Evidence,True
715,UNRELATED,15,EVERBUILD M.P DBL TAPE DISP 5MTR,"Cleaning Brush - Hard Bristle Crevice Cleaning Brush - Easy Living Magic Brush - Grout Cleaning Brushes for Difficult Places to Reach, such as Window Track Bathroom Gap Kitchen Groove (3 PCS)",5029347610623,5016743105204,B0D7T8LTNV,1.14,9.99,3.795,0,300,1:1,3.79,,Insufficient Evidence,True
716,HIGHLY_LIKELY,75,Dog Figure '8' Knot Ball Rope Toy(12/48),Dog Pet Puppy Chew Toys for Teething Boredom Dogs Rope Ball Knot Training Teeth Dogs Treats Toys for Small Middle Dog (Giraffe),5060226032587,729792886936,B0725XC6BS,0.876,10.94,3.23666666666666,0,800,1:1,3.24,Brand Match,Strong Brand+Title Match,False
717,NEEDS_VERIFICATION,40,MANICURE KIT 5PC,"HANTEKAS Manicure Set 10 in 1 Stainless Steel, Nail Clippers Scissors Pedicure Tools Kit - Portable Travel Grooming Kit for Men and Women with Leather Case (Jade Green)",5056338332707,nan,B0BRKQVZHQ,1.008,8.99,3.51166666666666,0,200,1:1,3.51,,"High Title Sim, Brand Mismatch?",False
718,NEEDS_VERIFICATION,40,MAXIFRESH GLASS AIRTIGHT FOOD STORAGE CONTAINER ROUND 635ML,"Innoteck 4-Piece Round Glass Food Storage Container Set with Snap-Lock Airtight Lids â€“ Watertight, Heat & Cold Resistant, Microwave, Oven, Freezer & Dishwasher Safe",742288760312,5060880793978,B0CPYNMT81,2.088,18.94,5.78333333333333,0,50,1:1,5.78,,"High Title Sim, Brand Mismatch?",False
719,UNRELATED,20,SMART CHOICE CERAMIC PET BOWL,"CEEFU Extra Wide Elevated Cat Bowls - Ceramic Cat Food Bowl 6.2"" Raised Cat Food Bowls Elevated Shallow Cat Food Dish, Whisker Fatigue, Lead & Cadmium Free, 5"" Good Height for Cat Feeding, Sage Green",5052516113564,nan,B0BNXKRV65,2.148,18.99,5.90499999999999,0,50,1:1,5.9,,Insufficient Evidence,True
720,UNRELATED,15,CONCORD GLASS MUG 6PCE,"SEYMAC stock Case for iPad 9th/8th/7th Generation (10.2 Inch) 2021/2020/2019, Heavy Duty Shockproof with Screen Protector, 360Â° Rotating Stand/Hand Strap, Pencil Holder & Shoulder Strap, Camo+Purple",742288771509,nan,B0CB18M2CM,3.264,21.24,8.23999999999999,0,100,1:1,8.24,,Low Text Similarity,True
721,UNRELATED,20,PPS SERVING 5 SECTION TRAY,"Serving Dishes & Platters Compartment Trays with 5 Sections, 4 Pack Serving Platters for Parties, Reusable Plastic Snack Tray Serving Trays for Snacks Fruit Candies Dessert Nibbles Nuts",5030481984402,717020272422,B0DDCH6R7L,0.744,9.98,2.94666666666666,0,100,1:1,2.95,,Insufficient Evidence,True
