category,Pack_Analysis_Verdict,Adjusted_Profit,Adjusted_ROI,Qty_Ratio,Sup_Qty,Amz_Qty,sales_numeric,SupplierTitle,AmazonTitle,EAN,ASIN,NetProfit,ROI,SupplierPrice_incVAT,SellingPrice_incVAT
UNCERTAIN,MATCH (1:1),118.95999999999998,6981.220657276994,1.0,1.0,1.0,0,Pink Velvet Magnolia with Glitter Leaf (Dia26cm),WOLVERINE 10-Sheet Super Micro Cut High Security Level P-5 Heavy Duty Paper/CD/Card Ultra Quiet Shredder for Home Office by 60 Mins Running Time and 22-Litre Pullout Waste Bin SD9112(White),5056519244270,B07SWB992S,118.95999999999998,6038.578680203044,1.704,199.92
UNCERTAIN,MATCH (1:1),118.23999999999998,4604.3613707165105,1.0,1.0,1.0,0,Essential Dark Pink Weeping Cherry Blossom,WOLVERINE 10-Sheet Super Micro Cut High Security Level P-5 Heavy Duty Paper/CD/Card Ultra Quiet Shredder for Home Office by 60 Mins Running Time and 22-Litre Pullout Waste Bin SD9112(White),5056519267767,B07SWB992S,118.23999999999998,4395.539033457248,2.568,199.92
UNCERTAIN,MATCH (1:1),118.15166666666669,6933.783255086074,1.0,1.0,1.0,0,Pink Velvet Magnolia with Glitter Edge (Dia20cm),WOLVERINE 18-Sheet 60 Mins Running Time Cross Cut High Security Level P-4 Heavy Duty Paper/CD/Card Ultra Quiet Shredder for Home Office with 22-Litre Pullout Waste Bin SD9113(Black),5056519244171,B085HN95YZ,118.15166666666669,5997.546531302877,1.704,194.39
UNCERTAIN,PROFITABLE SPLIT (1/2.0),117.89999999999998,2954.887218045112,0.5,2.0,1.0,0,Halloween Bleeding Tapered Candles (2 Pack),WOLVERINE 10-Sheet Super Micro Cut High Security Level P-5 Heavy Duty Paper/CD/Card Ultra Quiet Shredder for Home Office by 60 Mins Running Time and 22-Litre Pullout Waste Bin SD9112(Black),5056519250271,B07SXDPVZZ,113.90999999999998,1582.083333333333,7.98,199.92
UNCERTAIN,MATCH (1:1),117.73166666666668,5332.050120772947,1.0,1.0,1.0,0,Pink Wild Daisy Spray (84cm),WOLVERINE 18-Sheet 60 Mins Running Time Cross Cut High Security Level P-4 Heavy Duty Paper/CD/Card Ultra Quiet Shredder for Home Office with 22-Litre Pullout Waste Bin SD9113(Black),5056519298891,B085HN95YZ,117.73166666666668,4926.011157601116,2.208,194.39
UNCERTAIN,MATCH (1:1),117.0,2884.6153846153848,1.0,1.0,1.0,0,Purple Pansy Bush (42cm),WOLVERINE 10-Sheet Super Micro Cut High Security Level P-5 Heavy Duty Paper/CD/Card Ultra Quiet Shredder for Home Office by 60 Mins Running Time and 22-Litre Pullout Waste Bin SD9112(White),5056519298747,B07SWB992S,117.0,2977.099236641221,4.056,199.92
UNCERTAIN,MATCH (1:1),116.58166666666668,3249.2103307320704,1.0,1.0,1.0,0,Monet Daffodil Yellow 58cm,WOLVERINE 18-Sheet 60 Mins Running Time Cross Cut High Security Level P-4 Heavy Duty Paper/CD/Card Ultra Quiet Shredder for Home Office with 22-Litre Pullout Waste Bin SD9113(Black),5056519221172,B085HN95YZ,116.58166666666668,3293.267419962336,3.588,194.39
UNCERTAIN,MATCH (1:1),116.19166666666668,2864.6860618014466,1.0,1.0,1.0,0,Orange Pansy Bush (42cm),WOLVERINE 18-Sheet 60 Mins Running Time Cross Cut High Security Level P-4 Heavy Duty Paper/CD/Card Ultra Quiet Shredder for Home Office with 22-Litre Pullout Waste Bin SD9113(Black),5056519298716,B085HN95YZ,116.19166666666668,2956.5309584393563,4.056,194.39
UNCERTAIN,MATCH (1:1),115.68999999999998,2055.6147832267234,1.0,1.0,1.0,0,Orange Pembroke Carnation Bunch,WOLVERINE 10-Sheet Super Micro Cut High Security Level P-5 Heavy Duty Paper/CD/Card Ultra Quiet Shredder for Home Office by 60 Mins Running Time and 22-Litre Pullout Waste Bin SD9112(White),5056519269921,B07SWB992S,115.68999999999998,2207.824427480916,5.628,199.92
UNCERTAIN,MATCH (1:1),115.57,1930.0267201068802,1.0,1.0,1.0,0,Velvet Rose & Oud Wax Melts - Ava May,WOLVERINE 10-Sheet Super Micro Cut High Security Level P-5 Heavy Duty Paper/CD/Card Ultra Quiet Shredder for Home Office by 60 Mins Running Time and 22-Litre Pullout Waste Bin SD9112(Black),5056519266180,B07SXDPVZZ,115.57,2086.101083032491,5.988,199.92
UNCERTAIN,MATCH (1:1),115.50500000000004,6547.902494331068,1.0,1.0,1.0,0,Balmoral Old Garden Rose Orange (45cm),"LVB Rustic Bookcase and BookShelf, Metal Wood 6 Tier Book Shelf, Industrial Vertical Display Etagere Book Case 6 Shelf, Vintage Large Book Shelves for Bedroom Living Room, Brown, 180 CM",5056349260815,B0BX969W8R,115.50500000000004,5718.069306930694,1.764,189.99
UNCERTAIN,MATCH (1:1),115.28166666666668,2239.348614348615,1.0,1.0,1.0,0,Fuchsia Deco Web Ribbon (70mm x 20m),WOLVERINE 18-Sheet 60 Mins Running Time Cross Cut High Security Level P-4 Heavy Duty Paper/CD/Card Ultra Quiet Shredder for Home Office with 22-Litre Pullout Waste Bin SD9113(Black),5056519222070,B085HN95YZ,115.28166666666668,2381.8526170798896,5.148,194.39
UNCERTAIN,MATCH (1:1),115.28166666666668,2239.348614348615,1.0,1.0,1.0,0,Yellow Deco Web Ribbon (70mm x 20m),WOLVERINE 18-Sheet 60 Mins Running Time Cross Cut High Security Level P-4 Heavy Duty Paper/CD/Card Ultra Quiet Shredder for Home Office with 22-Litre Pullout Waste Bin SD9113(Black),5056519222087,B085HN95YZ,115.28166666666668,2381.8526170798896,5.148,194.39
UNCERTAIN,MATCH (1:1),112.60166666666667,1346.2657420691853,1.0,1.0,1.0,0,Tombstone Garden Stake,WOLVERINE 18-Sheet 60 Mins Running Time Cross Cut High Security Level P-4 Heavy Duty Paper/CD/Card Ultra Quiet Shredder for Home Office with 22-Litre Pullout Waste Bin SD9113(Black),5055050273992,B085HN95YZ,112.60166666666667,1497.3625886524826,8.364,194.39
UNCERTAIN,MATCH (1:1),109.58166666666668,914.0946502057615,1.0,1.0,1.0,0,Lime Tinted Cello (50mx80cm),WOLVERINE 18-Sheet 60 Mins Running Time Cross Cut High Security Level P-4 Heavy Duty Paper/CD/Card Ultra Quiet Shredder for Home Office with 22-Litre Pullout Waste Bin SD9113(Black),5055398308417,B085HN95YZ,109.58166666666668,1039.674256799494,11.988,194.39
UNCERTAIN,MATCH (1:1),109.57,830.8310585380648,1.0,1.0,1.0,0,Lilac Frosted Film (80cm X 50m),WOLVERINE 10-Sheet Super Micro Cut High Security Level P-5 Heavy Duty Paper/CD/Card Ultra Quiet Shredder for Home Office by 60 Mins Running Time and 22-Litre Pullout Waste Bin SD9112(Black),5056519272419,B07SXDPVZZ,109.57,949.48006932409,13.188,199.92
UNCERTAIN,MATCH (1:1),107.06,660.8641975308642,1.0,1.0,1.0,0,Natural Pink Frosted Film (80cm x 80m),WOLVERINE 10-Sheet Super Micro Cut High Security Level P-5 Heavy Duty Paper/CD/Card Ultra Quiet Shredder for Home Office by 60 Mins Running Time and 22-Litre Pullout Waste Bin SD9112(Black),5056519268818,B07SXDPVZZ,107.06,761.9928825622775,16.2,199.92
UNCERTAIN,MATCH (1:1),106.57,634.7986657136049,1.0,1.0,1.0,0,Lavender Design Film (80cm x 100m),WOLVERINE 10-Sheet Super Micro Cut High Security Level P-5 Heavy Duty Paper/CD/Card Ultra Quiet Shredder for Home Office by 60 Mins Running Time and 22-Litre Pullout Waste Bin SD9112(Black),5056519272976,B07SXDPVZZ,106.57,732.9436038514442,16.788,199.92
UNCERTAIN,MATCH (1:1),106.39,633.726471289016,1.0,1.0,1.0,0,Gold Frosted Film (80cm X 60m),WOLVERINE 10-Sheet Super Micro Cut High Security Level P-5 Heavy Duty Paper/CD/Card Ultra Quiet Shredder for Home Office by 60 Mins Running Time and 22-Litre Pullout Waste Bin SD9112(White),5055977060149,B07SWB992S,106.39,731.7056396148554,16.788,199.92
UNCERTAIN,MATCH (1:1),105.58166666666668,628.9115241045191,1.0,1.0,1.0,0,Yellow Hessian Film (80cm x 100m),WOLVERINE 18-Sheet 60 Mins Running Time Cross Cut High Security Level P-4 Heavy Duty Paper/CD/Card Ultra Quiet Shredder for Home Office with 22-Litre Pullout Waste Bin SD9113(Black),5056519272952,B085HN95YZ,105.58166666666668,726.1462631820266,16.788,194.39
UNCERTAIN,MATCH (1:1),105.58166666666668,628.9115241045191,1.0,1.0,1.0,0,Ella Design Film (80cm x 100m),WOLVERINE 18-Sheet 60 Mins Running Time Cross Cut High Security Level P-4 Heavy Duty Paper/CD/Card Ultra Quiet Shredder for Home Office with 22-Litre Pullout Waste Bin SD9113(Black),5056519272969,B085HN95YZ,105.58166666666668,726.1462631820266,16.788,194.39
UNCERTAIN,MATCH (1:1),93.40333333333332,1624.97100440733,1.0,1.0,1.0,0,Gold PF Glitter Spray (300ml),"Vogel's TV wall mount, Black, 26 - 55"", 180°",8712919014277,B06XWBSWC7,93.40333333333332,1749.126092384519,5.748,147.64
UNCERTAIN,MATCH (1:1),92.91,4118.351063829788,1.0,1.0,1.0,0,Silver Charger Plate (33cm),OLEVS Men Automatic Watch Skeleton 5 Hands Mechanical Classic Luxury Multi Calendar Stainless Steel Waterproof Wrist Watch for Men,5015302167479,B0B5D4LCY8,92.91,3823.4567901234577,2.256,138.0
UNCERTAIN,MATCH (1:1),92.9,4096.1199294532635,1.0,1.0,1.0,0,Light Brown Merry Christmas Ribbon (30mm X 2m),OLEVS Men Skeleton Watch Automatic Designer Luxury Mechanical Wrist Watches Brown Leather Dress Casual Moon Phase Luminous Waterproof,5050565713995,B0F9FBNDVN,92.9,3807.377049180328,2.268,138.0
UNCERTAIN,MATCH (1:1),91.935,1470.4894433781192,1.0,1.0,1.0,0,Keeleco Teddy (20cm),"Trend T7 1/2 Inch Variable Speed Workshop Router and Kitbox, Perfect for Kitchen Fitting, Worktop Joints & Timber Profiling, 2100W, 240V, Black, T7EK",5027148019409,B07XL4Q6NV,91.935,1596.0937500000002,6.252,148.95
UNCERTAIN,MATCH (1:1),90.11,13653.030303030304,1.0,1.0,1.0,0,Assorted Jingle Bell Cat Teaser,OLEVS Men Skeleton Watch Automatic Designer Luxury Mechanical Wrist Watches Brown Leather Dress Casual Moon Phase Luminous Waterproof,5022896873952,B0F9FBNDVN,90.11,8191.818181818181,0.66,138.0
UNCERTAIN,MATCH (1:1),89.78999999999999,8600.574712643678,1.0,1.0,1.0,0,Christmas Soft Toy (Assorted),OLEVS Watch for Men UK Stainless Steel Designer Diamonds Dress Men's Wrist Watches for Men Waterproof with Date and Day Analog Quartz Watches,5050565660886,B0BVHW42YM,89.78999999999999,6323.239436619719,1.044,138.0
UNCERTAIN,MATCH (1:1),88.64125000000003,1078.3607055961077,1.0,1.0,1.0,0,Giant Red Poinsettia Head (50cm),"ELFORDSON Gaming Chair with 8-Point Massage LED Light, Computer Office Chair with Footrest 82cm High Back 150° Recliner, PU Leather, Black",5056721815787,B0C495N593,88.64125000000003,1197.8547297297305,8.219999999999999,138.99
UNCERTAIN,MATCH (1:1),88.1,2867.8385416666665,1.0,1.0,1.0,0,Eucalyptus Bush Green (52cm),OLEVS Men's Watch Designer Square Luxury Automatic Self Winding Skeleton Brown Breathable Leather Strap Dress Multi-Calendar Waterproof Moon Phase Stylish Suitable Gift,5056721869025,B0CC4NQLYM,88.1,2832.7974276527325,3.072,138.0
UNCERTAIN,MATCH (1:1),87.8,2558.275058275058,1.0,1.0,1.0,0,Brown Eco Recycled Bear Rattle Toy,OLEVS Men Skeleton Watch Automatic Designer Luxury Mechanical Wrist Watches Brown Leather Dress Casual Moon Phase Luminous Waterproof,5023797611797,B0BVHXRCL4,87.8,2574.780058651026,3.432,138.0
UNCERTAIN,MATCH (1:1),84.99000000000001,1182.3873121869783,1.0,1.0,1.0,0,Cosmos Vase,OLEVS Men Automatic Watch Skeleton 5 Hands Mechanical Classic Luxury Multi Calendar Stainless Steel Waterproof Wrist Watch for Men,5010792739601,B0B9G1MZV3,84.99000000000001,1299.5412844036698,7.188000000000001,138.0
UNCERTAIN,MATCH (1:1),82.67,862.2236128493953,1.0,1.0,1.0,0,Soft Touch Pink fleece Dressing Gown (2 - 6 Years),OLEVS Men Skeleton Watch Automatic Designer Luxury Mechanical Wrist Watches Brown Leather Dress Casual Moon Phase Luminous Waterproof,5023797300349,B0F9FBNDVN,82.67,968.032786885246,9.588,138.0
UNCERTAIN,MATCH (1:1),80.31500000000003,2451.6178266178276,1.0,1.0,1.0,0,Hortus Vienna Matt Pink Ceramic Pot (15cm),"ELFORDSON LED Gaming Chair with 8-Point Massage, Home Office Chairs with Head Pillow Lumbar Support, Video Game Chairs with Armrests Footrest, PU Leather, Black",5056721865577,B0F82ZJCVQ,80.31500000000003,2448.6280487804884,3.276,138.99
UNCERTAIN,MATCH (1:1),75.01500000000001,625.750750750751,1.0,1.0,1.0,0,Dusky Purple Velvet Ribbon (38mm x 20m),"WAGNER Universal Sprayer W 590 FLEXiO - Electric Paint Sprayer for Wall & Ceiling/Wood & Metal paint - interior and exterior usage, covers 15m² - 6 min, 1300 ml/ 800 ml capacity, 630 W",5056519230150,B01BUDJ6TG,75.01500000000001,711.7172675521823,11.988,129.99
MODERATE_CONFIDENCE,MATCH (1:1),72.55666666666667,2519.328703703704,1.0,1.0,1.0,0,Meadow Flower Vase with Diamond Embossed Pattern & IridescentÂ Finish (13.5cm),"Royal Doulton Highgate Crystal Glass Flower Vase, Diamond Pattern, 25 cm Tall",5056721840758,B0DSJC64JJ,72.55666666666667,2459.5480225988704,2.88,110.0
UNCERTAIN,MATCH (1:1),70.75833333333333,3369.4444444444443,1.0,1.0,1.0,0,Botanica Areca Palm Frond (74cm),"Artificial Palm Tree Artificial Silk Plant Fake Tree with White Tall Planter Faux Tropical Areca Floor Plant in Pot (1, White, 180 CM)",5056721842127,B0DHGWVGZK,70.75833333333333,3076.449275362319,2.1,115.99
UNCERTAIN,PROFITABLE SPLIT (1/1.2),63.786333333333324,995.417186849771,0.8571428571428571,7.0,6.0,0,Golf Set (7 Piece),"5/6 Pieces Junior Golf clubs, Golf Set (5-8)(9-12)(12-14) Includes Stand Bag, 1# Drive, 5# Hybrid, 6/7#, 9/P# Irons and Putter Right Hand",5038104653957,B0D7CWXS3V,62.71833333333333,925.0491642084562,7.476000000000001,109.99
UNCERTAIN,MATCH (1:1),60.62500000000001,4281.426553672317,1.0,1.0,1.0,0,Abc Train Set Med  by AtoZ Toys,"Train Set for Kids Remote Control Train Toys w/Steam Locomotive, Cargo Cars & Luxury Tracks, Electric Trains w/Realistic Smoke,Sounds & Lights, Christmas Birthday Gift for Boys Girls 3 4 5 6 7+…",5012866625032,B0CY4NVLWZ,60.62500000000001,3504.3352601156075,1.416,99.99
UNCERTAIN,MATCH (1:1),58.9825,1942.770092226614,1.0,1.0,1.0,0,Silver Willow Christmas Tree Skirt (70cm x 28cm),"HP CB435A 35A Original LaserJet Toner Cartridge, Black, Single Pack",5055995980047,B000Z822ZS,58.9825,1915.0162337662337,3.036,91.02
HIGH_CONFIDENCE,MATCH (1:1),58.165000000000006,538.5648148148149,1.0,1.0,1.0,0,Tri-Coastal Design Fire Station House Shaped Box,Tidlo Wooden Fire Station,5017224568297,B0749SV1TB,58.165000000000006,609.0575916230366,10.8,99.0
UNCERTAIN,MATCH (1:1),56.84166666666668,9868.34490740741,1.0,1.0,1.0,0,Postbox XL Bag,"DWD® Parcel Drop Box Large Stylish Grey with White Hatch Door Outdoor Weatherproof Secure Mail Premium Parcel Lockable Postbox H 82 x L 44 x W22 cm Save your time waiting in, Never miss parcels again",5056022178352,B0B1XRS2GG,56.84166666666668,5518.608414239483,0.576,99.95
UNCERTAIN,MATCH (1:1),56.785,749.9339672477549,1.0,1.0,1.0,0,Keeleco Reindeer (25cm),"DEERC 1:14 Brushless RC Car for Adults, 43MPH 4WD Off-Road RC Truck with 7-Color LED Lights, Metal Oil Shocks, 2×7.4V High-Capacity Batteries, All-Metal Drivetrain, 3 Light Modes, 3S LiPo Compatible",5027148039032,B0DP8JHS49,56.785,827.7696793002915,7.571999999999999,101.07
UNCERTAIN,MATCH (1:1),54.80208333333334,374.33117030965394,1.0,1.0,1.0,0,Botanica Blue Peach Branch (154cm),Round Peach Tree Fake Silk Flower Tree Simulation Plant Artificial Cherry Blossom Tree Wishing Tree for Office Bedroom Living Party DIY Wedding Decor(1.5 * 1.5m/4.9x4.9ft),5056814443606,B0D5MSX6PH,54.80208333333334,429.8202614379086,14.64,98.77
UNCERTAIN,MATCH (1:1),54.80208333333334,374.33117030965394,1.0,1.0,1.0,0,Botanica Light Blue Peach Branch (154cm),Round Peach Tree Fake Silk Flower Tree Simulation Plant Artificial Cherry Blossom Tree Wishing Tree for Office Bedroom Living Party DIY Wedding Decor(1.5 * 1.5m/4.9x4.9ft),5056814443583,B0D5MSX6PH,54.80208333333334,429.8202614379086,14.64,98.77
UNCERTAIN,MATCH (1:1),54.80208333333334,374.33117030965394,1.0,1.0,1.0,0,Botanica Blue Peach Branch (154cm),Round Peach Tree Fake Silk Flower Tree Simulation Plant Artificial Cherry Blossom Tree Wishing Tree for Office Bedroom Living Party DIY Wedding Decor(1.5 * 1.5m/4.9x4.9ft),5056814443590,B0D5MSX6PH,54.80208333333334,429.8202614379086,14.64,98.77
MODERATE_CONFIDENCE,PROFITABLE BUNDLE (2.0x),54.09366666666667,475.5069151429911,2.0,1.0,2.0,0,Fantasia Lavender Hydrangea Trail (162cm),"Floral Home 20"" Vibrant Lavender Hydrangea Bush with 7 Silk Sprays | UV Resistant | Artiicial Flower Bush | for Indoor & Outdoor Use | for Home, Office, Patio & Garden Decor (2 Pack)",5055977396897,B0C2JG3S16,59.78166666666667,1130.0882167611849,5.688000000000001,104.87
UNCERTAIN,MATCH (1:1),51.69458333333333,4026.057892004153,1.0,1.0,1.0,0,Arundel Open  Rose Yellow,"Red Copper Kitchen Faucet, Kitchen Faucet with Pull Out Sprayer and Deck Plate",5055977318370,B0BM75ZT9X,51.69458333333333,3191.02366255144,1.284,78.67
UNCERTAIN,MATCH (1:1),51.181666666666665,1096.4367323621823,1.0,1.0,1.0,0,Earth Palm Pal,"LEGO Star Wars 75389 The Dark Falcon - Play and Display Building Toy with Spring-Loaded Shooters, Cannons & 6 Minifigures incl. C-3PO - Gift for 10+ Year Old Boys & Adult Fans",5034566337916,B0CWH3FX31,51.181666666666665,1152.7402402402402,4.668,89.99
UNCERTAIN,MATCH (1:1),50.785,1343.5185185185185,1.0,1.0,1.0,0,Leaf Spray Copper (82cm),"Schneider Electric Lisse Screwless Deco 2G 13A Sw SO SP w/ 2USB BSB, USB, Satin Brass, 2 Gangs",4015170000718,B07C6KD84V,50.785,1372.5675675675675,3.78,81.39
MODERATE_CONFIDENCE,MATCH (1:1),49.82125,1078.3820346320344,1.0,1.0,1.0,0,Light Willow Rectangle Tray Basket with Handles,Basket tray with 2 handles in light willow with lemon pattern.,5056721862057,B08LZSRTSF,49.82125,1132.3011363636365,4.62,79.95
UNCERTAIN,PROFITABLE SPLIT (1/6.0),49.73833333333335,6232.873851294906,0.16666666666666666,6.0,1.0,0,Age 8 Unisex Birthday Latex Balloons (6 Pks Of 8 Balloons),"Aigostar Smart WiFi Glass Panel Heater, Alexa Heating Control - 1500W Ultra-Thin Space Heater, Wall Mount or Floor Use, Quiet Touch Control with Timer & Eco Mode for Bedroom/Office - Holly Smart",5055579165129,B0F8Q44Z4T,45.74833333333335,1007.6725403817918,4.788,83.59
UNCERTAIN,MATCH (1:1),49.425,4845.588235294117,1.0,1.0,1.0,0,Assorted Puppy with Love Heart Plush (26cm),"UGEARS V8 Engine 3D Wooden Puzzles for Adults - Wooden Model Kits for Adults to Build DIY Craft, for Engineers, 3D Puzzle Model Engine Kit, 3D Puzzles Adult Hobby Kit, Brain Teaser",5050565665836,B0D9W1S3Y5,49.425,3530.357142857143,1.02,78.99
UNCERTAIN,MATCH (1:1),48.94833333333335,5163.3263009845305,1.0,1.0,1.0,0,Frosted Pine Cone & Greenery Pick (22cm),"Aigostar Smart WiFi Glass Panel Heater, Alexa Heating Control - 1500W Ultra-Thin Space Heater, Wall Mount or Floor Use, Quiet Touch Control with Timer & Eco Mode for Bedroom/Office - Holly Smart",5056814426777,B0F8Q44Z4T,48.94833333333335,3652.860696517414,0.948,83.59
MODERATE_CONFIDENCE,MATCH (1:1),48.88125,850.4044885177453,1.0,1.0,1.0,0,Light Willow Rectangle Tray Basket with Handles,Basket tray with 2 handles in light willow with lemon pattern.,5055141686861,B08LZSRTSF,48.88125,915.379213483146,5.748,79.95
HIGH_CONFIDENCE,MATCH (1:1),48.25000000000001,309.0571355367666,1.0,1.0,1.0,0,Tri-Coastal Design Fire Station House Shaped Box,Tidlo Wooden Fire Station,5056131117532,B0749SV1TB,48.25000000000001,355.8259587020649,15.612,99.0
UNCERTAIN,MATCH (1:1),46.47833333333334,15492.777777777781,1.0,1.0,1.0,0,Metallic Gold Galaxy Bow On Header,"UGEARS Sky Watcher Tourbillon Table Clock - 3D Wooden Puzzles For Adults, Wooden Model Kits for Adults to Build - Astronomical Mechanical DIY 3D Puzzle Clock, 3D Puzzles Adult",5055579129145,B09LGTWHKF,46.47833333333334,5809.791666666667,0.3,74.11
UNCERTAIN,MATCH (1:1),45.78791666666667,873.1486778540554,1.0,1.0,1.0,0,Terrarium Filler Kit - Woodland Natural Theme,"DIY Terrarium Kit with Ficus Bonsai, Fittonia & Fern, 25cm Complete Glass Container Set with LED Cork Lid, High Quality Closed Terrarium, Ecosystem, Garden in Bottle, Office Home Decoration",93432743607,B0DJT6CDGZ,45.78791666666667,930.6487127371272,5.244,74.99
UNCERTAIN,MATCH (1:1),44.725000000000016,1194.577991452992,1.0,1.0,1.0,0,Black Velvet Ribbon (25mm x 9m),NRG Modern Radiator Black 600x590mm Double Oval Panel Heater Interior Designer Horizontal Bathroom Radiators,5056519228522,B0BMPZ8HS7,44.725000000000016,1218.66485013624,3.744,94.95
UNCERTAIN,MATCH (1:1),44.08333333333334,1883.9031339031344,1.0,1.0,1.0,0,34 Inch Number Balloon - 6 - Silver,"HP Q2612A 12A Original LaserJet Toner Cartridge, Black, Single Pack",681070198417,B0000C120T,44.08333333333334,1763.3333333333337,2.34,73.0
MODERATE_CONFIDENCE,MATCH (1:1),43.23333333333333,1062.7663061291378,1.0,1.0,1.0,0,100% Cotton Hooded Robe in Sage Green,Luxury 100% Organic Cotton Long Towelling Bath Robe | Luxurious 550gsm Dressing Gown Deep Pockets | Fairtrade Certified,5023797319167,B0FP5D5KNG,43.23333333333333,1097.2927241962773,4.0680000000000005,70.0
UNCERTAIN,MATCH (1:1),43.07833333333333,359.3454565676788,1.0,1.0,1.0,0,Essential Green Eucalyptus Garland,"TOPDON AL500B OBD2 Code Reader, OBD2 Scanner with Full OBD2 Functions and Battery Tester with 12V Battery Tests, 12V 24V Cranking and Charging Tests, Free Software Update",5056721869100,B0BTHND5LN,43.07833333333333,408.71283997469953,11.988,79.99
UNCERTAIN,MATCH (1:1),42.26833333333333,667.1138468013467,1.0,1.0,1.0,0,Natural and Black Striped Fabric Ribbon (63mm x 9m),"VonHaus Oil Filled Radiator 11 Fin – Oil Heater Portable Electric Free Standing 2500W for Home, Office, Any Room – 24 hour Timer, Adjustable Thermostat, 3 Heat Settings, 4x Wheels, 1.5m Power Cable",5056519228782,B07FNKLKJB,42.26833333333333,725.0142938822183,6.336,79.99
UNCERTAIN,MATCH (1:1),41.16,5532.258064516129,1.0,1.0,1.0,0,Traditional Santa Gift Bag (Medium),"Bonvoisin Postal Scale Digital 300kg/660lb Parcel Shipping Scale with Separate Large LCD Display, 4 AA Batteries & UK Power Adapter Included, kg/oz/lb Switchable, with Counting Function 36cmx30cm",5056519200542,B0BW8KMJ2X,41.16,3517.9487179487182,0.744,69.0
MODERATE_CONFIDENCE,MATCH (1:1),40.83625000000001,2502.2212009803925,1.0,1.0,1.0,0,Grey Wash Round Woodchip Basket with Handle (16cm Dia),"Large Wicker Storage Basket, Grey Wash, Rope Handles, Round Log Basket, Blanket Basket",5055977374369,B0D4MJ6GGB,40.83625000000001,2138.023560209424,1.632,63.75
UNCERTAIN,MATCH (1:1),40.21500000000001,439.2201834862386,1.0,1.0,1.0,0,Large Grey Plush Bow (H68cm),NRG Modern Radiator Black 600x590mm Double Oval Panel Heater Interior Designer Horizontal Bathroom Radiators,5056349278131,B0BMPZ8HS7,40.21500000000001,491.62591687041584,9.156,94.95
MODERATE_CONFIDENCE,MATCH (1:1),39.306250000000006,1133.3982122260672,1.0,1.0,1.0,0,Grey Wash Round Woodchip Basket with Handle (16cm Dia),"Large Wicker Storage Basket, Grey Wash, Rope Handles, Round Log Basket, Blanket Basket",5056721855400,B0D4MJ6GGB,39.306250000000006,1142.623546511628,3.468,63.75
UNCERTAIN,MATCH (1:1),36.92666666666668,249.36971006663074,1.0,1.0,1.0,0,Nat Kraft Red Berry Paper (50cmx100m),"Aigostar Smart Electric WiFi Glass Panel Heater 2000W - Rapid Whole-Room Heating with Alexa/App Control, Ultra-Quiet, Wall or Floor Use, Energy Saving ECO Mode & Programmable Timer - Helen Smart Black",5056519257386,B0F7RFMFS3,36.92666666666668,286.47530385311615,14.808,83.6
UNCERTAIN,PROFITABLE BUNDLE (3.0x),36.43750000000001,331.8533697632059,3.0,1.0,3.0,0,Queen Chrysanthemum Cream,"Marina Decoration Home Decor Ultra Soft Luxury Fluffy Goose Down Alternative Bedding Printed 3 Piece Comforter Set, Blue Chrysanthemum Floral Cream Base Pattern Queen/Full Size",5055977317854,B0CQ8VN156,43.75750000000001,1215.4861111111113,3.66,70.26
UNCERTAIN,MATCH (1:1),36.11833333333333,263.3299309808496,1.0,1.0,1.0,0,Velvet Rose & Oud Wax Melts - Ava May,"VonHaus Oil Filled Radiator 11 Fin – Oil Heater Portable Electric Free Standing 2500W for Home, Office, Any Room – 24 hour Timer, Adjustable Thermostat, 3 Heat Settings, 4x Wheels, 1.5m Power Cable",5056519266128,B07FNKLKJB,36.11833333333333,301.488592097941,13.716,79.99
UNCERTAIN,MATCH (1:1),35.42833333333333,689.8039979231567,1.0,1.0,1.0,0,Rose Gold Shimmer Thread Ribbon (63mm x 10yds),"Heavy Duty Rolling Garment Rack 3 Tiers Adjustable Wire Shelving Clothes Rack with Rods and Side Hooks,Storage Closet Clothing Rack with Wheels Black 40 x 75 x 189.3 cm",5056349263267,B0DBDLSCQW,35.42833333333333,733.5058661145616,5.136,67.99
