SupplierTitle,AmazonTitle,ASIN,EAN_fixed,match_method,Tier,confidence_level,bought_in_past_month,amazon_sales_badge,NetProfit,ROI,SupplierPrice_exVAT,SellingPrice_incVAT,Bucket,Unit_Qty_Flag,Unit_Qty_Note,SupplierURL,AmazonURL,fba_seller_count,total_offer_count
CITRONELLA CANDLE IN GLASS POT,"ANGIX 4 x Citronella Candles in Glass Jar Holders Ideal for Mosquito, Fly Insect & Bugs Repellent Long-Lasting Outdoor Protection Candle Sets",B0CYT8VJSB,8719200000000,title,T2_TITLE_MATCH,medium,50,50,2.567916667,184.7422062,0.84,8.99,A,MISMATCH_CHECK,"Amazon pack of 4, supplier single unit",https://www.efghousewares.co.uk/citronella-candle-in-glass-pot-67450,https://www.amazon.co.uk/dp/B0CYT8VJSB,,1
WORK OF ART PAINT BRUSH HOLDER,"Paint Brush Holder, Wooden 67 Hole Citadel Paint Rack, Wall-Mounted Paint Rack, for Brushes, Sketch Pens, Colored Pens, Makeup Brushe",B0DPJRBRH3,5013920000000,report_reconstruction,T2_TITLE_MATCH,high,100,100,1.282333333,89.92519869,0.876,6.49,A,MATCH,,https://www.efghousewares.co.uk/work-of-art-paint-brush-holder-116813,https://www.amazon.co.uk/dp/B0DPJRBRH3,Available (see Keepa data),1
BOUNCY BALLS 8,"15pcs Bouncy Balls - Dual Color, Large, Goodie Bag Fillers for Kids' Party Bags",B0DFGR1J8V,5055570000000,title,T2_TITLE_MATCH,medium,100,100,1.28125,101.6865079,0.71,6.99,A,MATCH,,https://www.efghousewares.co.uk/bouncy-balls-8,https://www.amazon.co.uk/dp/B0DFGR1J8V,,
LADIES GLOVES 3M BLACK,GM Apparel Ladies 3M Thinsulate Gloves | Thermal Knitted Gloves | Extra Warm & Lightweight Outdoor Winter Ski for Women,B0FTSJQ8P3,5060610000000,report_reconstruction,T2_TITLE_MATCH,high,100,100,1.278333333,38.6203424,2.76,7.99,A,MATCH,,https://www.efghousewares.co.uk/ladies-gloves-3m-black-123567,https://www.amazon.co.uk/dp/B0FTSJQ8P3,Available (see Keepa data),1
POWERPLUS TABLE LAMP BLUE,"EDISHINE Bedside Table Lamp, Blue Velvet Lampshade, 15 Inch Small Table Lamp for Living Room, Modern Nightstand Lamps for Bedroom, Black Metal Base, 4W E27 2700K LED Bulb Included",B0FDWNMWP2,5055200000000,title,T2_TITLE_MATCH,medium,50,50,2.524583333,35.55751174,6.55,16.99,A,MATCH,,https://www.efghousewares.co.uk/powerplus-table-lamp-blue-112041,https://www.amazon.co.uk/dp/B0FDWNMWP2,,
SMART CHOICE RECALL DOG LEAD,Training Lead for Dogs 3m 5m 10m 15m 20m 25m 30m Strong Nylon Rope Extra Long Line Dog Lead Leash with Padded Handle for Large Medium Small Puppy Recall Pet Walking Obedience Outdoor Play,B09M92L7KS,5052520000000,title,T2_TITLE_MATCH,medium,500,500,0.251666667,9.218559219,2.18,6.89,A,MATCH,,https://www.efghousewares.co.uk/smart-choice-recall-dog-lead,https://www.amazon.co.uk/dp/B09M92L7KS,Available (see Keepa data),3
WHITE MUG,Cricut Blank Mugs White 355ml (12oz) 2 x Infusible Ink Sublimation Mugs for use Mug Press Infusible Ink 2007821,B08TT7N52X,5056180000000,report_reconstruction,T2_TITLE_MATCH,high,200,200,0.629083333,40.37762088,1.008,6.49,A,MISMATCH_CHECK,"Amazon pack of 2, supplier single unit",https://www.efghousewares.co.uk/white-mug-106995,https://www.amazon.co.uk/dp/B08TT7N52X,,
LARGE BINDER CLIPS 2,Extra Large Binder Clips 2 inch Jumbo Binder Clips 24 Pack Big Metal Paper Clamps Black (2 Inch),B0825QN9MR,5021830000000,report_reconstruction,T2_TITLE_MATCH,high,50,,2.475,128.238342,1.38,9.99,A,MATCH,,https://www.efghousewares.co.uk/large-binder-clips-2,https://www.amazon.co.uk/dp/B0825QN9MR,Available (see Keepa data),2
FRAGRANT CLOUD EDT 100ML POUR FEMME EACH,Fragrant Cloud Rose Ladies Women Perfume Eau De Parfum Spray New Gift 100ml,6040418214,5055170000000,report_reconstruction,T2_TITLE_MATCH,high,100,100,1.236,65.25871172,1.344,7.5,A,MATCH,,https://www.efghousewares.co.uk/fragrant-cloud-edt-100ml-pour-femme-each-109995,https://www.amazon.co.uk/dp/6040418214,Available (see Keepa data),4
LADIES KNITTED HAT WITH FAUX FUR POM-POM,Sibba Bobble Hat for Women Winter Beanie Hats Thermal Fleece Lined Hat Ladies Knitted Wooly Hats with Faux Fur Pom Pom,B0BHSR7XK1,5060610000000,title,T2_TITLE_MATCH,medium,50,50,2.471666667,131.4716312,1.33,8.99,A,MATCH,,https://www.efghousewares.co.uk/ladies-knitted-hat-with-faux-fur-pom-pom-123655,https://www.amazon.co.uk/dp/B0BHSR7XK1,Available (see Keepa data),1
BRIGHT & HOMELY PLUNGER WOODEN HANDLE LARGE,"Large Black Toilet Plunger 150mm 6 Inch Cup with 430mm 17 Inch Handle, Drain Sink Plunger Toilet Pump Unblocker, Strong Suction of Black Rubber Cup with Wooden Handle Drain Cleaner Clear All Blocked",B0BSXTGCY3,5050800000000,title,T2_TITLE_MATCH,medium,50,50,2.445,194.047619,0.71,9.99,A,MATCH,,https://www.efghousewares.co.uk/bright-homely-plunger-wooden-handle-large-121526,https://www.amazon.co.uk/dp/B0BSXTGCY3,Available (see Keepa data),2
DOOR MAT COIR HOME SWEET HOME 40 X 60CM,"Coir Outdoor Door Mat | 60 X 40cm Coconut Coir Welcome Mat | Entrance Doormat with Non-Slip Rubber Backing for Trapping Dirt, Mud, & Moisture (Home Sweet Home, Pack of 1)",B0FJ65M42D,5017400000000,title,T2_TITLE_MATCH,medium,50,50,2.43875,74.12613982,2.74,11.49,A,MATCH,,https://www.efghousewares.co.uk/door-mat-coir-home-sweet-home-40-x-60cm-122835,https://www.amazon.co.uk/dp/B0FJ65M42D,,
COLANDER STAINLESS STEEL 22CM,"Stainless Steel Colander 22cm, Herogo Metal Kitchen Colanders with Handle, Micro-Perforated Strainer for Clean and Drain Vegetable/Fruit/Pasta/Rice, 3 Quart, Easy use & Dishwasher Safe",B09SHKQTSZ,8720570000000,title,T2_TITLE_MATCH,medium,100,100,1.218333333,38.67724868,2.6,10.99,A,MATCH,,https://www.efghousewares.co.uk/colander-stainless-steel-22cm-118487,https://www.amazon.co.uk/dp/B09SHKQTSZ,Available (see Keepa data),2
MILK CARTON STYLE BOTTLE WITH  HOLOGRAPHIC PRINT.STICKER,"2PCS 500ml /17Oz Plastic Clear Milk Carton - Square Milk Carton Water Bottle, Empty Reusable Milk Container, Portable Juice Bottles for Storing Homemade Beverages, Milk, Water",B0D3YD2MYH,5050570000000,report_reconstruction,T2_TITLE_MATCH,high,50,50,2.435,144.0828402,1.14,9.99,A,MATCH,,https://www.efghousewares.co.uk/milk-carton-style-bottle-with-holographic-print-sticker-120150,https://www.amazon.co.uk/dp/B0D3YD2MYH,Available (see Keepa data),1
SIL PAINT BRUSHES PK2,"2Pcs Silicone Paint Brushes,1 Inch & 2 Inch Flat Silicone Paint Brushes,Silicone Colour Shaper Brush Set,Solid Flat Flexible Paintbrush Set Color Shaper Painting Tool for Acrylic Paints Watercolor",B0CNL7ZRDB,5024420000000,report_reconstruction,T2_TITLE_MATCH,high,100,100,1.211,63.93875396,1.344,6.99,A,MATCH,,https://www.efghousewares.co.uk/sil-paint-brushes-pk2-112631,https://www.amazon.co.uk/dp/B0CNL7ZRDB,Available (see Keepa data),1
DEKTON STAINLESS STEEL WIRE BRUSH,"Hand Block Wire Brush – Iron Grip Stiff Metal Brush, Heavy Duty Wire for Rust Removal, Brickworks, and Paint Removal",B09JKLNFTF,5055440000000,title,T2_TITLE_MATCH,medium,100,100,1.208333333,70.66276803,1.16,7.99,A,MATCH,,https://www.efghousewares.co.uk/dekton-stainless-steel-wire-brush-118203,https://www.amazon.co.uk/dp/B09JKLNFTF,Available (see Keepa data),2
JL VACUUM PACK STORAGE BAG 80X110CM,"BoxLegend Vacuum Storage Bags Vacuum Bags - 10 Large 80x60cm Double Zip Seal Reusable Airtight Bags Vacuum Pack Storage Bags for Duvets, Bedding, Pillow, Clothes, Quilt, Sweater, Comforter, Suitcase",B0D2Z4R4FD,6929990000000,report_reconstruction,T2_TITLE_MATCH,high,50,50,2.411666667,108.1464873,1.68,11.39,A,MATCH,,https://www.efghousewares.co.uk/jl-vacuum-pack-storage-bag-80x110cm,https://www.amazon.co.uk/dp/B0D2Z4R4FD,Available (see Keepa data),1
TABLETOP GAME WITH LED,"Light Up LED Mini Table Football - Compact Portable Arcade-Style Gaming, Battery-Operated with Sliding Scoreboards, Fast-Paced Action Table Game Set for All Ages Family Fun",B0F7R918QZ,5015930000000,title,T2_TITLE_MATCH,medium,50,50,2.411666667,81.47522523,2.41,14.99,A,MATCH,,https://www.efghousewares.co.uk/tabletop-game-with-led-124339,https://www.amazon.co.uk/dp/B0F7R918QZ,,1
ICE CUBE TRAY,"Ice Cube Trays, 2 packs Ice Cube Moulds with No-Spill Removable Lid, Easy-Release Silicone and Flexible Ice Trays for Freezer, Whiskey, Cocktail and Drink (2pack Blue&Green)",B09GKT841Y,5056170000000,report_reconstruction,T2_TITLE_MATCH,high,1000,,0.120333333,7.723577236,1.008,4.99,A,MATCH,,https://www.efghousewares.co.uk/ice-cube-tray,https://www.amazon.co.uk/dp/B09GKT841Y,Available (see Keepa data),1
APOLLO STAINLESS STEEL TEA BAG SQUEEZER,"2 Pack Stainless Steel Tea Bag Squeezer Tongs - Non-Slip Grip Teabag Clips for Ice/Sugar Cubes, Durable Tea Accessories with Easy Clean, Rust-Proof Design for Tea Lovers",B0D2RP1NCS,5026780000000,title,T2_TITLE_MATCH,medium,300,300,0.395,32.37704918,0.67,4.59,A,MATCH,,https://www.efghousewares.co.uk/apollo-s-s-tea-bag-squeezer-11-8,https://www.amazon.co.uk/dp/B0D2RP1NCS,Available (see Keepa data),1
RYSONS CLEANING STATIC DUSTER 3PCE,"ASelected Fluffy Duster Refills 30 Pcs Duster Removal Refill Kit With 1Handle Hand Duster Refills Duster Dust Magnet Refills for Cleaning Furniture, Office, Blinds, Car",B0D94BYRK6,5056240000000,report_reconstruction,T2_TITLE_MATCH,high,50,50,2.368333333,430.6060606,0,7.99,A,MATCH,,https://www.efghousewares.co.uk/rysons-cleaning-static-duster-3pce,https://www.amazon.co.uk/dp/B0D94BYRK6,,2
CHEF AID STAINLESS STEEL TEA BAG SQUEEZER,"Tea Bag Squeezer, Stainless Steel Holder, Tongs, Spoon, Strainer Clip for Gripping Ice Cubes (15cm)",B09XRBP7JY,5012900000000,title,T2_TITLE_MATCH,medium,200,200,0.588333333,45.25641026,0.75,4.99,A,MATCH,,https://www.efghousewares.co.uk/chef-aid-s-s-tbag-squeezer,https://www.amazon.co.uk/dp/B09XRBP7JY,Available (see Keepa data),1
FLORAL AIRFRESHENER SINGLE MEMBRANE JASMINE,"SCENTORINI Scented Sachets Jasmine Fragrance - Hanging Floral Wardrobe Freshener Drawer Deodorizer Bags - 14pcs Natural Long Lasting Sachet for Closet, Car, Linen, Gift Use",B0FJ8BY1LV,5061030000000,report_reconstruction,T2_TITLE_MATCH,high,50,,2.351666667,162.183908,0.9,8.09,A,MATCH,,https://www.efghousewares.co.uk/floral-airfreshener-single-membrane-jasmine-118775,https://www.amazon.co.uk/dp/B0FJ8BY1LV,Available (see Keepa data),1
BRIGHT & HOMELY PLUNGER WOODEN HANDLE MEDIUM,Sink & Drain Plunger Sink Unblocker with Strong Traditional Wooden Handle - Plunger Toilet Unblocker with Strong Suction Performance - Toilet Sink Plungers for Unblocking Kitchen Sink Bath Bathroom,B0F333D3DV,5050800000000,title,T2_TITLE_MATCH,medium,500,500,0.235,20.08547009,0.62,5.79,A,MATCH,,https://www.efghousewares.co.uk/bright-homely-plunger-wooden-handle-medium-121525,https://www.amazon.co.uk/dp/B0F333D3DV,Available (see Keepa data),3
BG GOLD 2 GANG SWITCH,"BG Electrical Double Wall Light Switch, 2 Way, Raised and Slim Profile, Round Edges, Nexus Metal, Antique Brass, 20A, 16AX, NAB42",B07HXJCBCZ,5050770000000,EAN,T1_EAN_EXACT,high,500,500,0.234583333,4.56387808,4.59,10.99,A,MATCH,,https://www.efghousewares.co.uk/bg-gold-2-gang-switch-116449,https://www.amazon.co.uk/dp/B07HXJCBCZ,,
PREMIER FLICKABRIGHT TEALIGHT CANDLE 7.3X3.5CM,Premier Decorations Red LED Flickabrights Wax Candle Battery Operated Christmas Decoration Xmas Festive Décor 18cm x 9cm,B0CN8RKX3Y,,title,T2_TITLE_MATCH,medium,50,50,2.345,116.6666667,1.46,10.95,A,MATCH,,https://www.efghousewares.co.uk/premier-flickabright-tealight-candle-7-3x3-5cm-123158,https://www.amazon.co.uk/dp/B0CN8RKX3Y,Available (see Keepa data),1
BLUE CANYON DIATOMITE BATHROOM MAT GREY WAVES 40X60CM,"Diatomite Stone Bath Mat Super Absorbent Quick Dry Easy to Clean Non Slip Versatile Mat for Bathroom, Kitchen, and More - 40x60 cm (Diatomite, Grey)",B0CFJK45SB,5056300000000,title,T2_TITLE_MATCH,medium,100,100,1.166666667,15.5141844,6.97,19.94,A,MATCH,,https://www.efghousewares.co.uk/blue-canyon-diatomite-bathroom-mat-grey-waves-40x60cm-121239,https://www.amazon.co.uk/dp/B0CFJK45SB,Available (see Keepa data),1
CASA & CASA LEMON SQUEEZER CLEAR/BLUE,Lemon Lime Orange Juice Squeezer Manual Citrus Press - Aluminum Alloy Mexican Elbow – Easy to Use - by Mobi Lock,B07BZQSJ2S,5056300000000,title,T2_TITLE_MATCH,medium,100,100,1.165416667,67.36512524,1.18,7.49,A,MATCH,,https://www.efghousewares.co.uk/casa-casa-lemon-squeezer-clear/blue-120711,https://www.amazon.co.uk/dp/B07BZQSJ2S,,
BABY PIPKIN MINI FOOD STORAGE POTS 8PCE,"Mini Plastic Food Storage Pots with Lids – 8 Pack Weaning Containers – Airtight, Leakproof, Microwave & Freezer Safe – Reusable Snack, Sauce & Meal Prep Containers – travel Stackable & BPA-Free",B0FHLKKDKJ,5055710000000,title,T2_TITLE_MATCH,medium,300,300,0.388333333,29.6437659,0.76,5.77,A,MATCH,,https://www.efghousewares.co.uk/baby-pipkin-8-mini-food-storage-pots-1-8,https://www.amazon.co.uk/dp/B0FHLKKDKJ,Available (see Keepa data),1
HOODED PONCHO KIDS,Brentfords Kids Poncho Towel Short Sleeve Quick Dry Absorbent Beach Swim Childrens Travel Wrap Hooded Holiday Spa Pool Kid Dry Changing Robe - Navy,B0BZ5RQRMB,5056680000000,report_reconstruction,T2_TITLE_MATCH,high,100,100,1.163666667,74.68977321,1.008,8.99,A,MATCH,,https://www.efghousewares.co.uk/hooded-poncho-kids-117089,https://www.amazon.co.uk/dp/B0BZ5RQRMB,,2
BOWL FLAT GLASS EMBOSSED DROPS 7CM GREEN,"Artesà Glass 18 cm Serving Bowl, Green",B0BF5DTF98,8720570000000,title,T2_TITLE_MATCH,medium,50,50,2.326666667,104.3348281,1.68,11.06,A,MATCH,,https://www.efghousewares.co.uk/bowl-flat-glass-embossed-drops-7cm-green-102872,https://www.amazon.co.uk/dp/B0BF5DTF98,,1
MARBLE BEAR,Craft Hub Marble Bear Creative Marble Pouring Kit Design/Paint Your Own Bear Childrens Kids Art & Craft (Pastel Edition),B0FR4ZXGQF,5015930000000,title,T2_TITLE_MATCH,medium,100,100,1.162916667,23.63651762,4.37,11.99,A,MATCH,,https://www.efghousewares.co.uk/marble-bear-121751,https://www.amazon.co.uk/dp/B0FR4ZXGQF,,2
MARBLE BEAR 23CM,Craft Hub Marble Bear Creative Marble Pouring Kit Design/Paint Your Own Bear Childrens Kids Art & Craft (Pastel Edition),B0FR4ZXGQF,5015930000000,title,T2_TITLE_MATCH,medium,100,100,1.162916667,23.63651762,4.37,11.99,A,MATCH,,https://www.efghousewares.co.uk/marble-bear-23cm-123365,https://www.amazon.co.uk/dp/B0FR4ZXGQF,,2
RHINO LABEL LOW TAC MASKING TAPE 25MMX25M,ProDec Advance 24mm (1 inch) x 50m Low Tack Precision Edge Multi Surface Painters Masking Tape for Razor Sharp Lines with No Paint Bleed For Indoor Painting and Decorating Compatible with All Paints,B073X6QQRP,5027790000000,EAN,T1_EAN_EXACT,high,300,300,0.385,28.10218978,0.82,4.95,A,MATCH,,https://www.efghousewares.co.uk/rhino-label-low-tac-masking-tape-25mmx25m,https://www.amazon.co.uk/dp/B073X6QQRP,Available (see Keepa data),12
BIKE LOCK WIRE COATED WITH KEYS,"Cable Lock with 4-Digit Combination Lock, Cable Combination Padlocks with 130cm Retractable Cables, for Bike Luggage Helmet Ski Locks",B0F32565LY,5056240000000,report_reconstruction,T2_TITLE_MATCH,high,100,100,1.151666667,82.85371703,0.84,5.99,A,MATCH,,https://www.efghousewares.co.uk/bike-lock-wire-coated-with-keys-105749,https://www.amazon.co.uk/dp/B0F32565LY,Available (see Keepa data),1
PRISTINE GLEAM DENTURE BATH,"SOL 2pk Denture Bath Box, False Teeth Pot Container with Lid for Braces, Retainers, Gum Shields Dental Storage, Portable Cleaning Case, Compact Design, Ideal for Home or Travel Use, Durable and Secure",B0C9JP1CYW,5056180000000,report_reconstruction,T2_TITLE_MATCH,high,100,100,1.15125,82.82374101,0.84,6.99,A,MISMATCH_CHECK,"Amazon pack of 2, supplier single unit",https://www.efghousewares.co.uk/pristine-gleam-denture-bath-110806,https://www.amazon.co.uk/dp/B0C9JP1CYW,,
SEWING MACHINE OIL 30ML,"Pure Silicone Oil 30ml – For Acrylic Paint Pouring, Treadmills, Sewing Machines, 3D Printers, Fishing Reels & More – Non-Toxic, Odourless, Long-Lasting Lubricant",B0FLVVC8L2,5056240000000,report_reconstruction,T2_TITLE_MATCH,high,100,100,1.15125,82.82374101,0.84,6.99,A,MATCH,,https://www.efghousewares.co.uk/sewing-machine-oil-30ml-105753,https://www.amazon.co.uk/dp/B0FLVVC8L2,,
GIFTMAKER PENGUIN SANTA SACK,Giftmaker Collection Large Christmas Santa Sack Gift Stocking For Xmas Presents Special Delivery Bag,B09HCS9QM2,5012130000000,title,T2_TITLE_MATCH,medium,100,100,1.15125,82.82374101,0.84,6.99,A,MATCH,,https://www.efghousewares.co.uk/giftmaker-penguin-santa-sack-91931,https://www.amazon.co.uk/dp/B09HCS9QM2,,
HAPPY BIRTHDAY LOOT BAGS PK6,"PintreeLand Party Bags 40 PCS, Goodies Loot Bags Bulk for Kids Baby Girls & Boys Birthday Return Gift (B style 40Pack)",B0B253C48Z,5060080000000,title,T2_TITLE_MATCH,medium,200,200,0.572916667,45.46957672,0.71,5.99,A,MATCH,,https://www.efghousewares.co.uk/happy-birthday-loot-bags-7pk,https://www.amazon.co.uk/dp/B0B253C48Z,,
CASA & CASA CLASSICO STAINLESS STEEL KNIFE & GADGET HOLDER,"Joeji's Kitchen Universal Knife Block Without Knives with Extra Slots for Scissors & Sharpening Rod, Rustproof Stainless Steel Kitchen Knife Holder",B09NWDCBFH,5056300000000,title,T2_TITLE_MATCH,medium,50,50,2.29,33.57771261,6.27,16.98,A,MATCH,,https://www.efghousewares.co.uk/casa-casa-classico-stainless-steel-knife-gadget-holder-121289,https://www.amazon.co.uk/dp/B09NWDCBFH,Available (see Keepa data),4
MANUAL FOOR CHOPPER 200ML,"Geedel Manual Food Chopper, Hand Pull String Vegetable Chopper Onion Chopper Dicer for Kitchen, Easy Cleaning Veg Salad Chopper for Vegetables, Fruits (200 ML)",B0CLRZN4X6,6923460000000,title,T2_TITLE_MATCH,medium,50,50,2.285,124.1847826,1.29,9.99,A,MATCH,,https://www.efghousewares.co.uk/manual-foor-chopper-200ml-115915,https://www.amazon.co.uk/dp/B0CLRZN4X6,Available (see Keepa data),1
HAPPY BIRTHDAY TRI CUT BUNTING,"Happy Birthday Bunting Banner, 6.6 Ft Hessian Cloth Vintage Burlap Swallowtail Flag for Birthday Decorations",B0C3HJ3WLX,5060080000000,title,T2_TITLE_MATCH,medium,200,200,0.565833333,44.90740741,0.71,5.98,A,MATCH,,https://www.efghousewares.co.uk/happy-birthday-tri-cut-bunting,https://www.amazon.co.uk/dp/B0C3HJ3WLX,,
PPS SINGLE WALL CUP WHITE 12OZ 50 PIECES,"FOOGO Green 100pcs 12oz Disposable Strong Single-Wall White Paper Coffee Cups, FSC® Certified, Fully Compostable, Takeaway, Paper Cups for Hot Drinks, Parties, Eco-Friendly",B0DK1J5PDB,5030480000000,title,T2_TITLE_MATCH,medium,50,50,2.261666667,96.24113475,1.8,11.99,A,MATCH,,https://www.efghousewares.co.uk/pps-single-wall-cup-white-12oz-50-pieces-123583,https://www.amazon.co.uk/dp/B0DK1J5PDB,Available (see Keepa data),1
BRIGHT & HOMELY FOIL ROASTING TRAY 320MM X 265MM X 60MM 3 PIECES,"Aluminium Foil Trays - 5 Pack Disposable Foil Containers (32cm x 20cm x 3cm) - Large Roasting Tin for Baking, Roasting, Cooking, Broiling, BBQ and Food Storage - Foil Baking Trays for Oven",B0B15K2FBG,5050800000000,title,T2_TITLE_MATCH,medium,200,200,0.565,36.21794872,1.01,6.99,A,MATCH,,https://www.efghousewares.co.uk/bright-homely-foil-roasting-tray-320mm-x-265mm-x-60mm-3-pieces-124153,https://www.amazon.co.uk/dp/B0B15K2FBG,Available (see Keepa data),1
KIDS CREATE COLOURED AND GLITTER POM POMS,Tyqour 200pcs 0.6 Inch Pom Pom Balls Glitter Fuzzy Pompom Puff Balls Multicolor Bulk Pom Poms Sparkle Balls Pompoms for Crafts DIY Art Creative Crafts Decorations,B0DHV9KK5W,5012130000000,report_reconstruction,T2_TITLE_MATCH,high,300,300,0.374333333,24.40243372,0.984,4.99,A,MATCH,,https://www.efghousewares.co.uk/kids-create-coloured-and-glitter-pom-poms,https://www.amazon.co.uk/dp/B0DHV9KK5W,Available (see Keepa data),1
BRIGHT & HOMELY WOODEN PEGS 24 PACK,"Mini Wooden Pegs - 100pcs Mini Pegs for Decorative Photo Wall - 25mm Wooden Natural small Peg for Holding Photo Paper, Clothes,Crafts Display",B0FCHF2PWF,5050800000000,title,T2_TITLE_MATCH,medium,1000,,0.111666667,10.63492063,0.5,3.89,A,MATCH,,https://www.efghousewares.co.uk/bright-homely-wooden-pegs-24-pack-114325,https://www.amazon.co.uk/dp/B0FCHF2PWF,Available (see Keepa data),1
FESTIVE MAGIC HOOKS MINI GUTTER 24PK,"24 Pack Giant Gutter Hooks for Outdoor Lights, Extra Strong Large Christmas Light Clips Gutter Hangers Weatherproof for Hanging Outdoor String Icicle Curtain Fairy Lights (White)",B0FNRJLFV8,9333530000000,title,T2_TITLE_MATCH,medium,200,200,0.552916667,43.19661458,0.73,5.99,A,MATCH,,https://www.efghousewares.co.uk/festive-magic-hooks-mini-gutter-24pk-103808,https://www.amazon.co.uk/dp/B0FNRJLFV8,,
SIL SERVICE BELL GOLD,Echi gold plated loud service/hand/alarm bell (metal),B01NCULTSJ,5024420000000,report_reconstruction,T2_TITLE_MATCH,high,200,200,0.551583333,20.44415617,2.148,7.99,A,MATCH,,https://www.efghousewares.co.uk/sil-service-bell-gold-114800,https://www.amazon.co.uk/dp/B01NCULTSJ,,
STERLING SECURITY BOLT KEYS 2 PACK,"2 Pack Mortice Door Bolts with Star Keys,Stainless Steel Anti-Theft Door Security Rack Bolts,Enhanced Home and Workplace Protection,Ideal for Doors and Windows,Includes Matching Screws,Easy to Install",B0DGKYGT43,5016570000000,title,T2_TITLE_MATCH,medium,50,50,2.184583333,93.35826211,1.79,9.79,A,MATCH,,https://www.efghousewares.co.uk/sterling-security-bolt-key,https://www.amazon.co.uk/dp/B0DGKYGT43,,
EVERYCHEF BAKEWARE OVEN TRAY,"Prestige Inspire Bakeware Oven Tray - Black,39 cm",B009QZZVDG,5055570000000,report_reconstruction,T2_TITLE_MATCH,high,100,100,1.091666667,64.59566075,1.14,8.99,A,MATCH,,https://www.efghousewares.co.uk/everychef-bakeware-oven-tray,https://www.amazon.co.uk/dp/B009QZZVDG,,12
CASA & CASA WIRE COATED DISH RACK SMALL GREY,"Dish Drainer Rack, Small Dish Drainer, Expandable Dish Rack With Removable Cutlery Holder, Anti Rust Small Drying Rack for Sink, Compact Draining Board Rack For Kitchen Counter, Grey",B09TW1VSDK,5056300000000,title,T2_TITLE_MATCH,medium,100,100,1.090416667,14.87608004,6.78,15.29,A,MATCH,,https://www.efghousewares.co.uk/casa-casa-wire-coated-dish-rack-small-grey-120701,https://www.amazon.co.uk/dp/B09TW1VSDK,,
EVERLIGHTS ELECTRONIC BENDY BBQ LIGHTER,"Flexible Refillable Candle Lighter – Long Bendy Nozzle Butane Gas Lighter for Candles, BBQ, Grill, Fireplace & Kitchen – Adjustable Windproof Flame, Safety Lock, Ergonomic Handle, Reusable (GREY)",B0FW4CK9Q8,5055260000000,report_reconstruction,T2_TITLE_MATCH,high,50,50,2.163666667,138.8746256,1.008,8.99,A,MATCH,,https://www.efghousewares.co.uk/everlights-electronic-bendy-bbq-lighter,https://www.amazon.co.uk/dp/B0FW4CK9Q8,Available (see Keepa data),1
ASHLEY MULTI JAR AND BOTTLE OPENER UP,"BrightBlue Multi Bottle Opener, Multi-Function Jar Grip Opener, 5-in-1 and 6-in-1, Twist Off Lid Kitchen Tool Suitable for Seniors or Arthritic Hands (2Pcs)",B07QPS59QT,5017400000000,report_reconstruction,T2_TITLE_MATCH,high,50,50,2.163666667,138.8746256,1.008,8.99,A,MATCH,,https://www.efghousewares.co.uk/ashley-multi-jar-and-bottle-opener-up-29-7,https://www.amazon.co.uk/dp/B07QPS59QT,,1
GLASS TEALIGHT HOLDER 3 ASSORTED  HC6703070,"Tea Light Candle Holders, 12 pack Glass Tealight Holders (Ø5.3 X H3.5cm) Clear Tea Light Holder for Wedding Candle, Party, Home Table Decoration",B0DXVG711N,8721040000000,title,T2_TITLE_MATCH,medium,50,50,2.16,171.4285714,0.71,8.88,A,MATCH,,https://www.efghousewares.co.uk/glass-tealight-holder-3-assorted-hc6703070-111095,https://www.amazon.co.uk/dp/B0DXVG711N,Available (see Keepa data),1
COOKE & MILLER Pastel Plastic Swing Top Bin,"HOMESHOPA Plastic Swing Top Waste Bin, 5Litre Rubbish Recycling Waste Paper Trash Can, Square Small Flip Top Lid Dustbin, Home Kitchen Household Bathroom Office Garbage Bin (Pink)",B0CYQC11V2,5056280000000,report_reconstruction,T2_TITLE_MATCH,high,600,600,0.17925,7.588907705,1.812,6.99,A,MATCH,,https://www.efghousewares.co.uk/cooke-miller-pastel-plastic-swing-top-bin-113854,https://www.amazon.co.uk/dp/B0CYQC11V2,,
SIL GLOWING CRAFT STICKERS,"521pcs Glow in The Dark Stars, Realistic Luminous Star Wall Stickers, Glowing Stars for Ceiling and Walls, DIY Luminous Adhesive Stickers for Baby Girls Boys Kids Bedroom Nursery Decoration",B09FSDNDT9,5024420000000,report_reconstruction,T2_TITLE_MATCH,high,200,200,0.531666667,38.24940048,0.84,4.49,A,MATCH,,https://www.efghousewares.co.uk/sil-glowing-craft-stickers-117653,https://www.amazon.co.uk/dp/B09FSDNDT9,Available (see Keepa data),2
WINDOW STYLE WALL MIRROR  70X36,Window Style Mirror - Living Room Decor Hallway Home Panel Wall Glass 70cm Garden Modern | For Bathroom And Hallway Decoration | Stylish Mirror (White),B088KQSG1Q,5024420000000,title,T2_TITLE_MATCH,medium,100,100,1.060416667,11.92819648,8.34,17.45,A,MATCH,,https://www.efghousewares.co.uk/window-style-wall-mirror-70x36-116891,https://www.amazon.co.uk/dp/B088KQSG1Q,,
