SupplierTitle,AmazonTitle,ASIN,EAN_fixed,match_method,Tier,confidence_level,bought_in_past_month,amazon_sales_badge,NetProfit,ROI,SupplierPrice_exVAT,SellingPrice_incVAT,Bucket,Unit_Qty_Flag,Unit_Qty_Note,SupplierURL,AmazonURL,fba_seller_count,total_offer_count
SECURIT SHELF BRACKET GREY 6X5 INCH,TERF® London Shelf Bracket Grey 150mm X 125mm (6 X 5 inch) Wall Mounted Shelving Support Corner Brackets Book Shelf Bracket Floating Shelve Bracket and Multi Purpose Use - Pack of 10,B09KVDXQJG,5019920000000,title,T2_TITLE_MATCH,medium,,,3.531666667,415.4901961,0.3,10.49,B,MISMATCH_CHECK,"Amazon pack of 10, supplier single unit",https://www.efghousewares.co.uk/securit-shelf-bracket-grey-6x5-inch,https://www.amazon.co.uk/dp/B09KVDXQJG,Available (see Keepa data),1
MASALA DUBBA PLASTIC SMALL,"Plastic Masala Box, Spice Box, Masala Dabba, Authentic Indian Masala Dabba perfect for your spice storage with 7 containers and a FREE serving spoon (Red)",B09LDHMWC7,8904030000000,title,T2_TITLE_MATCH,medium,,,3.521666667,218.73706,1.06,11.99,B,MATCH,,https://www.efghousewares.co.uk/masala-dubba-plastic-small-123987,https://www.amazon.co.uk/dp/B09LDHMWC7,Available (see Keepa data),1
BARRETTINE DANISH OIL 250ML,Danish Oil for Wood 250ml Naturally Polymerised Linseed Oil VOC Free & Environmentally Friendly Cutting Board Oil Butcher Block Oil | Works as a Stand Oil for Oil Painting | Food Safe Wood Sealer,B0BMM43C4N,5015860000000,title,T2_TITLE_MATCH,medium,,,3.517916667,75.00888415,4.14,14.99,B,MATCH,,https://www.efghousewares.co.uk/barrettine-danish-oil-250ml,https://www.amazon.co.uk/dp/B0BMM43C4N,,
PRIMA  PRESSURE COOKER  7L,"Hawkins Stainless Steel Induction Compatible Pressure Cooker, 6 Litre, Silver (HSS60)",B002MPQH9Y,5038670000000,report_reconstruction,T2_TITLE_MATCH,high,,,3.511666667,10.21724372,33.82,62.99,B,MATCH,,https://www.efghousewares.co.uk/prima-pressure-cooker-7l-112241,https://www.amazon.co.uk/dp/B002MPQH9Y,Available (see Keepa data),8
Squeaky Doughnut Dog Toy,"Pet London Iced Donut Set Plush Dog Toy, 2-Pack Assorted 4"" Doughnut Fast Food Toy, Donut Soft Squeaky Fun Interesting Soft Puppy Dog Toy, Food Drink Chew Dog Interactive Toy",B07WHRH7LJ,5056280000000,title,T2_TITLE_MATCH,medium,,,3.501666667,202.4084778,1.18,11.99,B,MISMATCH_CHECK,"Amazon pack of 2, supplier single unit",https://www.efghousewares.co.uk/squeaky-doughnut-dog-toy-106601,https://www.amazon.co.uk/dp/B07WHRH7LJ,Available (see Keepa data),1
BOOM BOOM BAT SET,M.Y Boom Boom Bat Set With Foam Handles,B085TPHV1S,5033850000000,EAN,T1_EAN_EXACT,high,,,3.49625,64.50645756,4.87,15.99,B,MATCH,,https://www.efghousewares.co.uk/boom-boom-bat-set,https://www.amazon.co.uk/dp/B085TPHV1S,,
FRIENDS HEART TRINKET 7X7CM,Best Friend with Butterflies Motif Silver Finish Heart Shaped Trinket Box Gift for Friend,B007GYGQHY,50244200000000,title,T2_TITLE_MATCH,medium,,,3.493333333,149.2877493,1.79,12.94,B,MATCH,,https://www.efghousewares.co.uk/friends-heart-trinket-7x7cm-116675,https://www.amazon.co.uk/dp/B007GYGQHY,Available (see Keepa data),3
WINCHESTER 46CM TROUGH TERRACOTTA,"Bel Trough Plant Pot Plastic Winchester Bel Garden Flower Patioectangle Planter UK (4PC, Terracotta), 46cm & 60cm",B0BXDMMFS4,5014350000000,title,T2_TITLE_MATCH,medium,,,3.480416667,156.7755255,1.67,11.45,B,MATCH,,https://www.efghousewares.co.uk/winchester-46cm-trough-terracotta,https://www.amazon.co.uk/dp/B0BXDMMFS4,,
GLASS STORAGE JAR 2000ML,"Muddy Hands Pack of 2 Airtight Glass Storage Jars 2000ml – Large Clear Food Containers with Lids & Clamp Seal – Ideal for Pasta, Rice, Cereal, Coffee, Tea & Kitchen Pantry Organisation",B0FQJ5JND2,8719200000000,title,T2_TITLE_MATCH,medium,,,3.479583333,86.55679934,3.47,13.99,B,MISMATCH_CHECK,"Amazon pack of 2, supplier single unit",https://www.efghousewares.co.uk/glass-storage-jar-2000ml-107988,https://www.amazon.co.uk/dp/B0FQJ5JND2,,1
LARGE SCARECROW GARDEN DECORATION 32 INCHES,"busybee 4 NEW 32"" LARGE SCARECROW GARDEN DECORATION WITH HANG TAG",B0734Z2G74,5025570000000,EAN,T1_EAN_EXACT,high,,,3.478333333,126.02657,2.21,16.99,B,MATCH,,https://www.efghousewares.co.uk/large-scarecrow-garden-decoration-32-inches-120219,https://www.amazon.co.uk/dp/B0734Z2G74,,1
FOREVER AND ALWAYS CANDLE WHITE COTTON AND LINEN 30HOURS,Lesser & Pavey Scented Candles for Gifts | Perfect Candles Gifts for All Occasions| Lovely Forever & Always Fragrance Candles – Madelaine by Hearts Design,B0BYF9M7V6,5010790000000,EAN,T1_EAN_EXACT,high,,,3.476666667,117.454955,2.41,14,B,MATCH,,https://www.efghousewares.co.uk/forever-and-always-candle-white-cotton-and-linen-30hours-120512,https://www.amazon.co.uk/dp/B0BYF9M7V6,,1
ROYALFORD SILICONE EGG WHISK GREY,Royalford Grey Silicone Egg Whisk 26cm,B0FVB4Y46L,6294020000000,EAN,T1_EAN_EXACT,high,,,3.47,200.5780347,1.18,12,B,MATCH,,https://www.efghousewares.co.uk/royalford-silicone-egg-whisk-grey-112831,https://www.amazon.co.uk/dp/B0FVB4Y46L,Available (see Keepa data),1
PREMIER LCD DIGITAL CLOCK WHITE 13.5X7.3X4.7C,"Lafocuse 10"" LCD Large Display Digital Clock, Wall Mounted and Desktop, Battery Operated Electronic Clocks with Date, Day, Temperature, Snooze Function for Elderly, Living Room Bedroom Office, White",B0DS2FC58M,5018710000000,title,T2_TITLE_MATCH,medium,,,3.461666667,57.12321232,5.51,17.99,B,MATCH,,https://www.efghousewares.co.uk/premier-lcd-digital-clock-white-13-5x7-3x4-7c,https://www.amazon.co.uk/dp/B0DS2FC58M,Available (see Keepa data),1
VPL SUNPET FOOD JAR 1500ML,"Sunpet J1500 Large Red Top Plastic Food Storage Canister Size 1500 ml, Pack of 6",B00ET0IBLM,8901430000000,EAN,T1_EAN_EXACT,high,,,3.459583333,262.0896465,0.77,10.15,B,MISMATCH_CHECK,"Amazon pack of 6, supplier single unit",https://www.efghousewares.co.uk/vpl-sunpet-food-jar-1500ml,https://www.amazon.co.uk/dp/B00ET0IBLM,,
DUZZIT TILE & GROUT SCRUBBER,"Duzzit UKASNHKTN7834 Pack of 4 Tile and Grout Super Scrubber, Cotton",B0107QQZAA,5053250000000,report_reconstruction,T2_TITLE_MATCH,high,,,3.446666667,229.7777778,0.95,11.48,B,MISMATCH_CHECK,"Amazon pack of 4, supplier single unit",https://www.efghousewares.co.uk/duzzit-tile-grout-scrubber,https://www.amazon.co.uk/dp/B0107QQZAA,,1
SOCK LADIES 2 COSY SOCKS ASST,"Hocerlu 5 Pairs Fluffy Socks Womens - Soft Cosy Fuzzy Ladies Winter Warm Sleeping Bed Socks for Gifts, UK 4-8",B0B5ZLMM5L,5020130000000,report_reconstruction,T2_TITLE_MATCH,high,,,3.444916667,130.5881981,2.088,11.99,B,MATCH,,https://www.efghousewares.co.uk/sock-ladies-2-cosy-socks-asst,https://www.amazon.co.uk/dp/B0B5ZLMM5L,,
DRAPER HOOK & LOOP BACKING PAD,"Draper 45976 Grinding Disc Backing Pad, 180mm",B00123129W,5010560000000,title,T2_TITLE_MATCH,medium,,,3.443333333,108.2809224,2.63,12.4,B,MATCH,,https://www.efghousewares.co.uk/draper-hook-loop-backing-pad,https://www.amazon.co.uk/dp/B00123129W,,13
WORLD OF PETS SQUEAKY VINYL ANIMAL BATON DOG TOY,CHIWAVA 4PCS 2.4'' Squeak Latex Puppy Toy Funny Animal Sets Pet Interactive Play for Small Dog Assorted Color,B01MQFTC1R,5052520000000,title,T2_TITLE_MATCH,medium,,,3.439166667,281.8989071,0.67,9.98,B,MATCH,,https://www.efghousewares.co.uk/world-of-pets-squeaky-vinyl-animal-baton-dog-toy-116329,https://www.amazon.co.uk/dp/B01MQFTC1R,,
WALL CLOCK PP GLASS 300x44MM,BESPORTBLE 5 Inch Round Convex Glass Clock Cover Dome Replacement for Wall Clocks 16.5cm Diameter Glass Front Panel,B0G488BXGF,8721040000000,title,T2_TITLE_MATCH,medium,,,3.426666667,70.50754458,4.31,16.52,B,MATCH,,https://www.efghousewares.co.uk/wall-clock-pp-glass-300x44mm-124273,https://www.amazon.co.uk/dp/B0G488BXGF,,1
ELEGANCE DINNER PLATE GOLD LINE 25CM,"MATANA 20 Premium White Plastic Dinner Plates with Gold Rim, 25cm / 9.8 Inch - Elegant & Reusable Party Plates for Weddings, Birthdays, Picnic, BBQ, Parties",B07TJJ1FR9,742289000000,title,T2_TITLE_MATCH,medium,,,3.415,147.8354978,1.76,12.99,B,MATCH,,https://www.efghousewares.co.uk/elegance-dinner-plate-gold-line-25cm-123990,https://www.amazon.co.uk/dp/B07TJJ1FR9,Available (see Keepa data),1
DOORMAT PVC COIR WELCOME CURSIVE RAINBOW 40CM X 60CM,Natural Coir Mat Printed Patterned Dirt Trapper Indoor/Outdoor Door Mat Welcome Mat Non-Slip PVC Backed Doormat 60cm x 40cm (Rainbow Unicorn),B09R7RTMKQ,987456000000,title,T2_TITLE_MATCH,medium,,,3.412916667,101.8781095,2.8,12.95,B,MATCH,,https://www.efghousewares.co.uk/doormat-pvc-home-sweet-home-40x60cm,https://www.amazon.co.uk/dp/B09R7RTMKQ,,
REED DIFFUSERS PINK POM NOIR ROSE OUD PEONY BLUSH SET OF 3,Peony and Blush Reed Diffuser | Highly Scented | Cruelty & Vegan Free (Refill 100ml),B0C2ZPBCJM,5010790000000,title,T2_TITLE_MATCH,medium,,,3.411666667,77.36205593,3.86,14.99,B,MATCH,,https://www.efghousewares.co.uk/reed-diffusers-pink-pom-noir-rose-oud-peony-blush-set-of-3-123953,https://www.amazon.co.uk/dp/B0C2ZPBCJM,Available (see Keepa data),1
LUSTRO STAINLESS STEEL COOKWARE SET BLACK 3PCS,"Acense 5-Piece Stainless Steel Induction Cookware Set – Black Handle (Milk Pan, Saucepans & Frying Pan) – Durable, Easy-Clean, Dishwasher Safe",B0FMFVVZJD,5055490000000,title,T2_TITLE_MATCH,medium,,,3.401666667,20.5290686,16.02,38.21,B,MATCH,,https://www.efghousewares.co.uk/lustro-stainless-steel-cookware-set-black-3pcs-119783,https://www.amazon.co.uk/dp/B0FMFVVZJD,,3
DEKTON WHITE CABLE TIES 40PCS 4.8MMX300MM,"Glarks White Cable Tie Set - 360pcs Base & Zip Ties, 120pcs 3-6MM Saddle Type Mount Wire Holders, 6 Inch Self-Locking Cable Ties with Pan Head Screws",B09PV542GX,5055440000000,title,T2_TITLE_MATCH,medium,,,3.398333333,255.5137845,0.78,10.99,B,MATCH,,https://www.efghousewares.co.uk/dekton-white-cable-ties-40pcs-4-8mmx300mm-106735,https://www.amazon.co.uk/dp/B09PV542GX,Available (see Keepa data),1
LOVE PHOTO FRAME 6 X 4 INCH,"Love Story Wildflower Photo Frame 4"" x 6"" – Happily Ever After | Freestanding Floral Picture Frame with Romantic Quote | Gift for Engagement, Wedding, or Anniversary",B0F43SG2SM,5050570000000,title,T2_TITLE_MATCH,medium,,,3.38625,264.5507813,0.73,9.99,B,MATCH,,https://www.efghousewares.co.uk/valentines-love-photo-frame-117769,https://www.amazon.co.uk/dp/B0F43SG2SM,,
LOTUS FLOWER EDT 100ML POUR FEMME EACH,Lotus Flower Womens Eau de Toilette e100ml Pour Femme Christmas Xmas Gift Set for Her,B07K8PN9H4,5055170000000,report_reconstruction,T2_TITLE_MATCH,high,,,3.384916667,125.4602174,2.148,11.99,B,MATCH,,https://www.efghousewares.co.uk/lotus-flower-edt-100ml-pour-femme-each-110196,https://www.amazon.co.uk/dp/B07K8PN9H4,,1
DELICATE EDT 100ML POUR FEMME EACH,New Fresh & Floral Scent Favourites Floral Burst Pour Femme EDT 100ml Long-Lasting EDT A Lovely Gift for Friends and Family -A16,B0DY4Z474M,5055170000000,report_reconstruction,T2_TITLE_MATCH,high,,,3.384916667,125.4602174,2.148,11.99,B,MATCH,,https://www.efghousewares.co.uk/delicate-edt-100ml-pour-femme-each-110193,https://www.amazon.co.uk/dp/B0DY4Z474M,,1
MURE EDT 100ML POUR FEMME EACH,New Fresh & Floral Scent Favourites Floral Burst Pour Femme EDT 100ml Long-Lasting EDT A Lovely Gift for Friends and Family -A16,B0DY4Z474M,5055170000000,report_reconstruction,T2_TITLE_MATCH,high,,,3.384916667,125.4602174,2.148,11.99,B,MATCH,,https://www.efghousewares.co.uk/mure-edt-100ml-pour-femme-each-110036,https://www.amazon.co.uk/dp/B0DY4Z474M,,1
PAN AROMA AIR FRESHENER SOLID GEL PURE COTTON 190G,"Zahoor Al Madaen Air Freshener, 300ml, Pack of 3 Made in UAE",B0DR66PB7J,5053250000000,report_reconstruction,T2_TITLE_MATCH,high,,,3.381666667,233.2183908,0.9,11.99,B,MISMATCH_CHECK,"Amazon pack of 3, supplier single unit",https://www.efghousewares.co.uk/pan-aroma-gel-air-freshener-pure-cotton-190gm-111218,https://www.amazon.co.uk/dp/B0DR66PB7J,,1
A-Z MUSICAL PHONE,"A to Z My 1st Mobile Phone Baby Toy with Light and Sound, Educational Phone with Colourful Buttons, 0+ Months",B0F8R37XLH,5012870000000,EAN,T1_EAN_EXACT,high,,,3.376666667,80.58870326,3.64,20.72,B,MATCH,,https://www.efghousewares.co.uk/a-z-musical-phone-120235,https://www.amazon.co.uk/dp/B0F8R37XLH,,1
SHOPPING DESIGN COFFEE DESIGN 40x40x15CM,D Design Invent Print! Canvas Tote Shopping Bag Funny Reusable Beach Travel Shoulder Bag for Ladies Women Grocery Bag for Life 46cm x 40cm x 15cm,B09WYJGNPR,5037240000000,report_reconstruction,T2_TITLE_MATCH,high,,,3.373666667,216.538297,1.008,9.95,B,MATCH,,https://www.efghousewares.co.uk/shopping-design-coffee-design-40x40x15cm-120081,https://www.amazon.co.uk/dp/B09WYJGNPR,,1
DIFFUSER OUD AND BERGAMOT 1L,Lesser & Pavey Desire Aroma Oud & Bergamot 1000ml Reed Diffuser For Home Fragrance | Air Freshener Aromatherapy Diffuser For Stress Relief | Diffusers For Home Gift For Women & Men,B0DJPNYF92,5010790000000,EAN,T1_EAN_EXACT,high,,,3.36625,23.95907473,13.5,27.99,B,MATCH,,https://www.efghousewares.co.uk/diffuser-oud-and-bergamot-1l-119294,https://www.amazon.co.uk/dp/B0DJPNYF92,,
HAND SHAPE CATCH GAME 7INCH,"Catching Sticks Games,Falling Sticks Catching Game,Drop It Catch It Win It Reaction Game,3 Dropping Speeds Quick Reactions Toy,Hand-Eye Coordination Training Gift For Kids Adults Christmas (Blue)",B0FMD3DXPC,5050570000000,title,T2_TITLE_MATCH,medium,,,3.36375,120.5645161,2.24,12.09,B,MATCH,,https://www.efghousewares.co.uk/hand-shape-catch-game-7inch,https://www.amazon.co.uk/dp/B0FMD3DXPC,,
CHEF AID BOTTLE STOPPERS,"Chef Craft Bottle Stoppers, 2-Pack",B007AVN2JI,5012900000000,title,T2_TITLE_MATCH,medium,,,3.346666667,160.8974359,1.53,13.22,B,MISMATCH_CHECK,"Amazon pack of 2, supplier single unit",https://www.efghousewares.co.uk/chef-aid-bottle-stoppers,https://www.amazon.co.uk/dp/B007AVN2JI,,1
GIFT WRAP ELEGANCE 3M,"Christmas Wrapping Paper Rolls for Xmas Gift Wrap,3 roll 43cm*3m Luxury Metallic Present Paper for Secret Santa Claus Ornament Party New Year Festive Holiday, Back Printed with Grid Lines",B0FWRVZG2M,5060080000000,title,T2_TITLE_MATCH,medium,,,3.34625,253.5037879,0.77,9.99,B,MATCH,,https://www.efghousewares.co.uk/gift-wrap-elegance-3m-pk60-93690,https://www.amazon.co.uk/dp/B0FWRVZG2M,,
EXTRASTAR OUTDOOR DOWN WALL LIGHT BLACK,"EXTRASTAR Black Outdoor Wall Lights PIR Motion Sensor, GU10 Base Double Up Down Exterior Wall Sconce, IP44 Stainless Steel Wall Light for Garden, Patio,Porch, Garage（Bulb not Included）",B0BLBWX1BW,,title,T2_TITLE_MATCH,medium,,,3.32625,59.50357782,5.04,15.99,B,MATCH,,https://www.efghousewares.co.uk/extrastar-outdoor-down-wall-light-black-117866,https://www.amazon.co.uk/dp/B0BLBWX1BW,,
OSUM RIBBED THROW BLUSH PINK 150x200CM,Luxury Hug and Snug Cuddles Fluffy Faux Fur Sherpa Teddy Fleece Reversible Throw Sofa Bed Super Soft Warm and Cosy Blanket Throw Blush Pink 150cm x 200cm Approximate,B08V7913SF,5051350000000,title,T2_TITLE_MATCH,medium,,,3.325,39.11764706,7.95,21.99,B,MATCH,,https://www.efghousewares.co.uk/osum-ribbed-throw-blush-pink-150x200cm-123816,https://www.amazon.co.uk/dp/B08V7913SF,Available (see Keepa data),2
SPIDER ROPE TUG DOG TOY 3 COLOURS,Mammoth Flossy Chews Color 3 Knot Rope Tug – Premium Cotton-Poly Tug Toy for Dogs – Interactive Dog Rope Toy – Tug Dog Chew Toy for Large -X-Large Dogs - X-Large 36”,B001GIIZQQ,5052520000000,title,T2_TITLE_MATCH,medium,,,3.323333333,153.1490015,1.62,12.64,B,MATCH,,https://www.efghousewares.co.uk/spider-rope-tug-dog-toy-3-colours-116363,https://www.amazon.co.uk/dp/B001GIIZQQ,,6
WINCHESTER 45CM WALL PLANTER BLACK,"60cm Long Rectangular Plastic Trough Planter, Black | 18L Raised Trough/Windowsill Herb Planter | Weather-Resistant, Outdoor Balcony Flower Pot | Plant Pot for Garden",B08DHVPK9N,5014350000000,title,T2_TITLE_MATCH,medium,,,3.314583333,160.9021036,1.51,10.99,B,MATCH,,https://www.efghousewares.co.uk/winchester-45cm-wall-planter-black,https://www.amazon.co.uk/dp/B08DHVPK9N,,
BANG ROCKET,Rocket Bang - the Fantastic Firework Themed Family Card Game,B09RWWS3J7,5012870000000,title,T2_TITLE_MATCH,medium,,,3.312916667,119.5998797,2.22,11.99,B,MATCH,,https://www.efghousewares.co.uk/bang-rocket-116601,https://www.amazon.co.uk/dp/B09RWWS3J7,,
ROYALFORD CLEAVER KNIFE STAINLESS STEEL 6 INCH,"8 inch Chef Knife,Ultra Sharp Kitchen Knife High Carbon Stainless Steel Chopping, Carving Knife Brown Pakkawood Handle with Gift Box",B0F59XJFQ6,6294020000000,title,T2_TITLE_MATCH,medium,,,3.311666667,79.60737179,3.61,14.99,B,MATCH,,https://www.efghousewares.co.uk/royalford-cleaver-knife-stainless-steel-6-inch-119811,https://www.amazon.co.uk/dp/B0F59XJFQ6,Available (see Keepa data),1
STRAWBERRY PRINT CRUET SET,Strawberry Salt & Pepper Shakers | Summer Fruit Shaped Salt and Pepper Pots | Novelty Ceramic Cruet Set with Tray,B0F7Y45PPT,5024420000000,title,T2_TITLE_MATCH,medium,,,3.309583333,78.98766905,3.64,13.99,B,MATCH,,https://www.efghousewares.co.uk/strawberry-print-cruet-set-122138,https://www.amazon.co.uk/dp/B0F7Y45PPT,,1
PORCELAIN WHITE MUG 9.5CM,"Smilatte 16 OZ (450ml) Porcelain Coffee Mug, Classic Blank Ceramic Cup with Large Handle for Tea Latte Cappuccino, White",B0CGDGG2J3,6923460000000,title,T2_TITLE_MATCH,medium,,,3.307916667,248.7155388,0.78,9.95,B,MATCH,,https://www.efghousewares.co.uk/porceline-white-mug-9-5cm-113334,https://www.amazon.co.uk/dp/B0CGDGG2J3,,
PLASPLUGS P/BOARD SUPER TOGGLE PK5,Plasplug Stc305 Super Toggle Cavity Anchors (5),B0001P0I92,5010050000000,EAN,T1_EAN_EXACT,high,,,3.296666667,179.1666667,1.29,9.38,B,MATCH,,https://www.efghousewares.co.uk/plasplugs-p-board-super-toggle-pk5,https://www.amazon.co.uk/dp/B0001P0I92,,2
EASY WASHING POWDER ALOE VERA 13 WASH PK6,"Easy Aloe Vera Non-Bio Washing Powder, Gentle on Skin, Powerful on Stains, Aloe Fresh Fragrance, Detergent for Sensitive Skin, Family Safe Formula, XL Value Pack (75 Washes)",B0FWRZX7JG,5000190000000,title,T2_TITLE_MATCH,medium,,,3.282916667,46.56619385,6.5,17.99,B,MATCH,,https://www.efghousewares.co.uk/easy-washing-powder-13-wash-aloe-vera-pk6,https://www.amazon.co.uk/dp/B0FWRZX7JG,,1
GLOW STICKS PK15,"JOYIN 100 pcs Glow Sticks Bulk 8""(20cm), Glowsticks – Party Accessories for Bracelets and Necklaces, Accessories, Easter, Christmas, Halloween Party Supplies Pack",B0BKTS39DL,5056170000000,title,T2_TITLE_MATCH,medium,,,3.27625,235.7014388,0.84,9.99,B,MATCH,,https://www.efghousewares.co.uk/glow-sticks-pk15-113879,https://www.amazon.co.uk/dp/B0BKTS39DL,,
SIL CRAFT STICKERS LETTERS EMBOSSED FOIL,"Peacoblue Gold Foil Sticker Seal Embossed Letters K 2 Inch 100Pcs, Self Adhesive Golden Around Embossing Decals for Invitation Certificate Envelope Seal Gift Card Decoration",B0F845J3WY,5024420000000,report_reconstruction,T2_TITLE_MATCH,high,,,3.27625,235.7014388,0.84,9.99,B,MATCH,,https://www.efghousewares.co.uk/sil-craft-stickers-letters-embossed-foil-6-7,https://www.amazon.co.uk/dp/B0F845J3WY,,
Jellopy Gummy Bears 160g,"Sweetzone Happy Bears Halal Gummy Bears Bulk Sweets, 805g 350pcs Tub, Assorted Flavour Retro Sweets and Wine Gums, Sweet Bags and Sweet Box Chewy Candy, Bulk Retro Candy Tub, For All Occasions",B0CKQ8ZS9F,8681860000000,report_reconstruction,T2_TITLE_MATCH,high,,,3.27625,235.7014388,0.84,9.99,B,MATCH,,https://www.efghousewares.co.uk/jellopy-gummy-bears-160g-106958,https://www.amazon.co.uk/dp/B0CKQ8ZS9F,,
GENDER REVEAL PARTY GAMES GIRL SCRATCH OFF PACK 10,Set of 6 - It's a Girl Gender Reveal Scratch Cards - Fun Baby Gender Reveal Games for Party - Surprise Boy or Girl Tickets - Exciting Baby Shower Games - Includes Six Cards,B0BNF5W4T5,11179760916,title,T2_TITLE_MATCH,medium,,,3.268333333,235.1318945,0.84,8.95,B,MISMATCH_CHECK,"Amazon pack of 6, supplier single unit",https://www.efghousewares.co.uk/gender-reveal-party-games-girl-scratch-off-pack-10-121401,https://www.amazon.co.uk/dp/B0BNF5W4T5,,1
SECURPLUMB HOSE CLIPS(OO) 13-20MM,10 x JCS HI-Grip Hose Clips Size 20 ZINC Plated 13-20mm Jubilee Type OO CLAMP,B00F44PA7A,5019920000000,title,T2_TITLE_MATCH,medium,,,3.265833333,347.429078,0.39,9.34,B,MISMATCH_CHECK,"Amazon pack of 10, supplier single unit",https://www.efghousewares.co.uk/securplumb-hose-clips-oo-13-20mm,https://www.amazon.co.uk/dp/B00F44PA7A,,
SATYA INCENSE STICKS TULSI PK12,ManiBhadra Satya Tulsi Incense Sticks,B06XRHM9VD,8904250000000,EAN,T1_EAN_EXACT,high,,,3.252083333,57.55899705,5.1,15.97,B,MATCH,,https://www.efghousewares.co.uk/satya-incense-sticks-tulsi-pk12-111673,https://www.amazon.co.uk/dp/B06XRHM9VD,,
GIFTMAKER CHRISTMAS DEC 3PK HONEYCOMB ANGEL,"Talking Tables Paper Honeycomb Christmas Tree Decorations - Pack of 3 Hanging Xmas Baubles in White, Green and Yellow, Small, Goldcreamwhite",B0BH57SG3R,5012130000000,title,T2_TITLE_MATCH,medium,,,3.25,166.6666667,1.4,12,B,MISMATCH_CHECK,"Amazon pack of 3, supplier single unit",https://www.efghousewares.co.uk/giftmaker-christmas-dec-3pk-honeycomb-angel-115375,https://www.amazon.co.uk/dp/B0BH57SG3R,,2
GIFTMAKER CHRISTMAS DEC PK3 HONEYCOMB SANTA,"Talking Tables Paper Honeycomb Christmas Tree Decorations - Pack of 3 Hanging Xmas Baubles in White, Green and Yellow, Small, Goldcreamwhite",B0BH57SG3R,5012130000000,title,T2_TITLE_MATCH,medium,,,3.25,166.6666667,1.4,12,B,MISMATCH_CHECK,"Amazon pack of 3, supplier single unit",https://www.efghousewares.co.uk/giftmaker-christmas-dec-pk3-honeycomb-santa-115374,https://www.amazon.co.uk/dp/B0BH57SG3R,,2
MILESTONES SILVERPLATED TRINKET BOX WITH CRYSTAL 18,Milestones Silver & Diamante Trinket Box with Number Top - 18th Birthday,B088KPDZGT,5017220000000,EAN,T1_EAN_EXACT,high,,,3.246666667,52.79132791,5.6,18.14,B,MATCH,,https://www.efghousewares.co.uk/milestones-silverplated-trinket-box-with-crystal-18-114740,https://www.amazon.co.uk/dp/B088KPDZGT,Available (see Keepa data),1
UNIQUE BALLOON LEMON YELLOW 10,"Yellow Orange Balloons, 106 pcs Matte Lemon Yellow Balloon Garland Arch Kit 5 10 12 18 inch Latex Balloons with Ribbon for Girls Boys Honey Bee Birthday Party Sunflower Wedding Picnic Decorations",B0CCVWVVLM,11179800254,title,T2_TITLE_MATCH,medium,,,3.23625,226.3111888,0.88,9.99,B,MATCH,,https://www.efghousewares.co.uk/unique-balloon-lemon-yellow-10,https://www.amazon.co.uk/dp/B0CCVWVVLM,,
KITCH SQUARE CONTAINERS 250ML & 400ML 2PCE SET,KITCH SQUARE CONTAINERS 250ML & 400ML 2PCE SET,B0CV2X9NSF,5055710000000,title,T2_TITLE_MATCH,medium,,,3.23625,226.3111888,0.88,9.99,B,MATCH,,https://www.efghousewares.co.uk/kitch-2-square-containers-250ml-400ml,https://www.amazon.co.uk/dp/B0CV2X9NSF,,
LARGE GIFT BAG,"FMDPZUP Large Gift Bags,4 Pack Christmas Tote Bags with Black Gold Garland Handle Non-woven Fabric Present Bag,41 * 30 * 18cm Xmas Reusable Shopping Bag",B0FH4Y5Q22,5056170000000,title,T2_TITLE_MATCH,medium,,,3.23375,265.0614754,0.67,9.69,B,MATCH,,https://www.efghousewares.co.uk/valentines-day-large-gift-bag-118737,https://www.amazon.co.uk/dp/B0FH4Y5Q22,,
