Supplier_Title,Amazon_Title,Match_Type,Tier,EAN_Status,Sales,Net_Profit,ROI,Bucket,Inclusion_Reason,Rationale,Confidence,Validation_Required,Priority,Similarity
ROADSTER BIKE LOCK CABLE 10MMX650MM,Roadster 2 Key Bicycle Cable Lock Security Bike Cycle Gate 10mm x 650mm,EAN,T1,Confirmed,Unknown,1.9503333333333337,125.18185708172874,B,Confirmed Match Margin,High margin EAN match; zero sales may be missing data or timing.,HIGH,No,LOW,0.6
OXFORD CYCLE INNER TUBE 700X35-38C,"700 x 35/38C Inner Tube, Schrader",EAN,T1,Confirmed,Unknown,1.9450000000000018,79.71311475409844,B,Confirmed Match Margin,High margin EAN match; zero sales may be missing data or timing.,HIGH,No,LOW,0.48
STATUS LED PYGMY/FRID SES CLRCLAM SHELL 1pk,Status 2w = 21w = 200 lumens Pygmy/Fridge - E14 - Pearl - 1 pk - in a Trapped Box - in White CDU,EAN,T1,Confirmed,Unknown,1.9250000000000014,71.82835820895528,B,Confirmed Match Margin,High margin EAN match; zero sales may be missing data or timing.,HIGH,No,LOW,0.35
DOOR MAT PVC COIR  WELCOME ASSORTED  60 X 40CM,Optimal Products Doormats Non Slip Natural Coir Welcome Indoor Home Outdoor Garden Mat (Welcome Two),EAN,T1,Confirmed,Unknown,1.9245833333333333,46.600080710250204,B,Confirmed Match Margin,High margin EAN match; zero sales may be missing data or timing.,HIGH,No,LOW,0.41
MR & MRS CANDLE WHITE COTTON & LINEN 30HRS,Lesser & Pavey Scented Candles for Gifts | Perfect Candles Gifts for All Occasions| Lovely Mr & Mrs Fragrance Candles – Madelaine by Hearts Design,EAN,T1,Confirmed,Unknown,1.91,31.674958540630175,B,Confirmed Match Margin,High margin EAN match; zero sales may be missing data or timing.,HIGH,No,LOW,0.23
PRETTY COSMETIC PADS 80S PK12,Pretty Pack Of 80 Pure Cotton Wool Pads (BOX 12),EAN,T1,Confirmed,Unknown,1.8996666666666655,22.084011470200714,B,Confirmed Match Margin,High margin EAN match; zero sales may be missing data or timing.,HIGH,No,LOW,0.49
ROLSON HEAVY DUTY TENT PEG EXTRACTOR,76033 Heavy Duty Tent Peg Extractor,EAN,T1,Confirmed,Unknown,1.8983333333333332,148.30729166666666,B,Confirmed Match Margin,High margin EAN match; zero sales may be missing data or timing.,HIGH,No,LOW,0.85
MR SCARECROW GARDEN DECORATION 4 FOOT,PMS 4' GIANT SCARECROW GARDEN DECORATION.H/TAG BARCODE,EAN,T1,Confirmed,Unknown,1.8916666666666677,45.91423948220067,B,Confirmed Match Margin,High margin EAN match; zero sales may be missing data or timing.,HIGH,No,LOW,0.68
JUST STATIONERY BUBBLE ENVELOPES 4 SIZE D,Just-Stationery Size D 180 x 265 mm Bubble Envelope (Pack of 4),EAN,T1,Confirmed,Unknown,1.8826666666666674,127.7250113071009,B,Confirmed Match Margin,High margin EAN match; zero sales may be missing data or timing.,HIGH,No,LOW,0.62
COUNTRY CLUB MICROFIBRE FLOOR CLOTH 50X50CM,Microbrite Floor Cloth One Cloth,EAN,T1,Confirmed,Unknown,1.8750000000000002,129.31034482758622,B,Confirmed Match Margin,High margin EAN match; zero sales may be missing data or timing.,HIGH,No,LOW,0.59
PRIMA REGULAR COCKTAIL SHAKER 16OZ,PRIMA 16OZ Stainless Steel Regular Cocktail Shaker 16OZ 500ml,EAN,T1,Confirmed,Unknown,1.8724999999999998,68.58974358974356,B,Confirmed Match Margin,High margin EAN match; zero sales may be missing data or timing.,HIGH,No,LOW,0.72
151 PAINT SPRAY 400ML CLEAR LACQUER,3 x Clear Lacquer Spray Paint,EAN,T1,Confirmed,Unknown,1.8492500000000007,63.72329427980705,B,Confirmed Match Margin,High margin EAN match; zero sales may be missing data or timing.,HIGH,No,LOW,0.47
LAV TEA GLASS 150CC 6PCS,"LAV Transparent Turkish Teacup Set of 6, Glass, 150cc",EAN,T1,Confirmed,Unknown,1.8450000000000017,47.30769230769235,B,Confirmed Match Margin,High margin EAN match; zero sales may be missing data or timing.,HIGH,No,LOW,0.49
PAN AROMA CANDLE 2PK VAN/COCOWILD BERRY,6 x Scented Candles,EAN,T1,Confirmed,Unknown,1.832083333333333,112.39775051124742,B,Confirmed Match Margin,High margin EAN match; zero sales may be missing data or timing.,HIGH,No,LOW,0.28
VPL DOUBLE COLOUR 16 LTR  BUCKET & LID,Bucket With Lid 16 Lt Dc Vpl,EAN,T1,Confirmed,Unknown,1.8308333333333338,52.61015325670498,B,Confirmed Match Margin,High margin EAN match; zero sales may be missing data or timing.,HIGH,No,LOW,0.33
PRETTY COTTON BALLS WHITE 100S PK12,12 x Pretty Cotton Wool Balls Pack Of 100,EAN,T1,Confirmed,Unknown,1.803583333333331,18.133755613647,B,Confirmed Match Margin,High margin EAN match; zero sales may be missing data or timing.,HIGH,No,LOW,0.63
YALE 3 LEVER MORTICE SASHLOCK 3,Yale Locks PM320CH30 3 Lever Mortice Sash Lock 80mm 3-inch - Polished Chrome Finish,EAN,T1,Confirmed,Unknown,1.781666666666667,17.214170692431562,B,Confirmed Match Margin,High margin EAN match; zero sales may be missing data or timing.,HIGH,No,LOW,0.54
MAKING LETTERS,Set Of 2 - Making Letters & Making Numbers Books.,EAN,T1,Confirmed,Unknown,1.7770000000000008,63.05890702625979,B,Confirmed Match Margin,High margin EAN match; zero sales may be missing data or timing.,HIGH,No,LOW,0.44
MOON DIG KIT,World Of Science Moon Dig Kit,EAN,T1,Confirmed,Unknown,1.7712500000000018,35.28386454183271,B,Confirmed Match Margin,High margin EAN match; zero sales may be missing data or timing.,HIGH,No,LOW,0.59
DIE CAST PULL BACK AEROPLANES,KandyToys 4 Pack Die Cast Pull Back Airplanes - Kids Model Aeroplanes in Box,EAN,T1,Confirmed,Unknown,1.7516666666666663,43.57379767827528,B,Confirmed Match Margin,High margin EAN match; zero sales may be missing data or timing.,HIGH,No,LOW,0.55
PRIMA FRYING PAN 20CM,PRIMA 20cm Non Stick Fry Pan Frying,EAN,T1,Confirmed,Unknown,1.7450000000000008,35.9053497942387,B,Confirmed Match Margin,High margin EAN match; zero sales may be missing data or timing.,HIGH,No,LOW,0.43
BLUE CANYON STORAGE BASKET PLASTIC WOODEN HANDLE GREY LARGE,"Storage Basket Wooden (Grey, Large)",EAN,T1,Confirmed,Unknown,1.7408333333333335,64.00122549019609,B,Confirmed Match Margin,High margin EAN match; zero sales may be missing data or timing.,HIGH,No,LOW,0.68
ACCTIM CLIFFBURN CLOCK TAUPE,Acctim Cliffburn Mantel Clock Quartz Glass Lens Taupe,EAN,T1,Confirmed,Unknown,1.736666666666667,12.467097391720507,B,Confirmed Match Margin,High margin EAN match; zero sales may be missing data or timing.,HIGH,No,LOW,0.69
KEY STAGE STICKER WORK BOOKS,Pre School Activity Workbooks with Reward Stickers,EAN,T1,Confirmed,Unknown,1.7296666666666674,94.9323088181486,B,Confirmed Match Margin,High margin EAN match; zero sales may be missing data or timing.,HIGH,No,LOW,0.38
TWO TONE PLASTIC TUMBERS,"PMS TWO TONE PLASTIC TUMBLER 2 ASSORTED COLOURS, 834150",EAN,T1,Confirmed,Unknown,1.7184999999999995,126.92023633677987,B,Confirmed Match Margin,High margin EAN match; zero sales may be missing data or timing.,HIGH,No,LOW,0.61
BLACKSPUR BUNGEE CORD 8 ARM,Blackspur - 8-Arm Bungee Cord - 80cm - Green,EAN,T1,Confirmed,Unknown,1.7137500000000008,76.84977578475339,B,Confirmed Match Margin,High margin EAN match; zero sales may be missing data or timing.,HIGH,No,LOW,0.7
ACCTIM RILEY WALL CLOCK BLACK,Acctim 22573 Riley 30cm Retro Black Wall Clock,EAN,T1,Confirmed,Unknown,1.7066666666666677,12.251734864800197,B,Confirmed Match Margin,High margin EAN match; zero sales may be missing data or timing.,HIGH,No,LOW,0.61
VPL DOUBLE COLOUR 12IN TUB,Black Tie Dye Design 30cm Circular Round Plastic Reusable Washing Up Bowl Basin Kitchen,EAN,T1,Confirmed,Unknown,1.7062500000000005,119.31818181818184,B,Confirmed Match Margin,High margin EAN match; zero sales may be missing data or timing.,HIGH,No,LOW,0.27
REDWOOD TELESCOPIC HIKING POLE,Blue 64-135cm Aluminium Telescopic Hiking Pole - Lightweight Collapsible Adjustable Walking Trekking Camping Stick for Men & Women - By Redwood,EAN,T1,Confirmed,Unknown,1.7049166666666677,38.94282016141315,B,Confirmed Match Margin,High margin EAN match; zero sales may be missing data or timing.,HIGH,No,LOW,0.28
STICKAHOOK REMOVEABLE SWIVEL HOOK 3KG ***,"PMS Removable White Swivel Hook-6.3cm x 7.3cm (XL), 1 Piece, 6.3 cm x 7.3 cm",EAN,T1,Confirmed,Unknown,1.7019999999999997,109.24261874197687,B,Confirmed Match Margin,High margin EAN match; zero sales may be missing data or timing.,HIGH,No,LOW,0.44
KINGFISHER GOLD SOFT HOSE  CONNECTOR,Kingfisher Pro Gold Half Inch Hose Connector,EAN,T1,Confirmed,Unknown,1.6933333333333331,90.07092198581559,B,Confirmed Match Margin,High margin EAN match; zero sales may be missing data or timing.,HIGH,No,LOW,0.8
WHAM STUDIO BASKET WHITE 8.01,Wham 8.01 12.5cm Rectangular Studio Storage Basket (White),EAN,T1,Confirmed,Unknown,1.6920833333333334,134.29232804232805,B,Confirmed Match Margin,High margin EAN match; zero sales may be missing data or timing.,HIGH,No,LOW,0.55
PROFESSIONAL AIR DUSTER,SKYTE® 3 X 200ML AIR CAN Duster Spray Can Cleaner Clean & Protects Laptop Keyboard Electronics,EAN,T1,Confirmed,Unknown,1.6915833333333337,108.574026529739,B,Confirmed Match Margin,High margin EAN match; zero sales may be missing data or timing.,HIGH,No,LOW,0.22
ASHLEY SCRUBBING BRUSH,Ashley Scrubbing Brush with Handle - 14cm - White - 1x Outdoor Bathroom Shower Floor Tile Carpet Cleaning Stiff Bristle Hand Scrubber,EAN,T1,Confirmed,Unknown,1.6915833333333337,108.574026529739,B,Confirmed Match Margin,High margin EAN match; zero sales may be missing data or timing.,HIGH,No,LOW,0.28
ASHLEY WOODEN SPOONS 3PC,3pc Wooden Cooking Spoons Set - 3 Sizes - Large Medium Small Kitchen Serving Mixing Baking Stirring Utensils - by Ashley,EAN,T1,Confirmed,Unknown,1.6915833333333337,108.574026529739,B,Confirmed Match Margin,High margin EAN match; zero sales may be missing data or timing.,HIGH,No,LOW,0.24
ASHLEY WOODEN SPATULA 3PC,Ashley - 3pc Wooden Kitchen Spatula Set - 3 Sizes,EAN,T1,Confirmed,Unknown,1.6915833333333337,108.574026529739,B,Confirmed Match Margin,High margin EAN match; zero sales may be missing data or timing.,HIGH,No,LOW,0.62
ASHLEY SIICONE AIR FRYER LINER 19CM SQUARE,1x Square Silicone Reusable Air Fryer Liner - 19cm - Grey - Greaseproof Baking Parchment Airfryer Tower Tray Inserts Accessories Sheets - By Ashley,EAN,T1,Confirmed,Unknown,1.6915833333333337,108.574026529739,B,Confirmed Match Margin,High margin EAN match; zero sales may be missing data or timing.,HIGH,No,LOW,0.38
ASHLEY TIN OPENER METAL,1x Metal Can Opener - Manual Butterfly Kitchen Tin Bottle Jar Lid Remover Tool - by Ashley,EAN,T1,Confirmed,Unknown,1.6844999999999997,108.11938382541717,B,Confirmed Match Margin,High margin EAN match; zero sales may be missing data or timing.,HIGH,No,LOW,0.27
ULTRATAPE PAPER MAILING TAPE 24MM50M,"Ultratape Paper Mailing Tape, Easy Tear & Plastic Free | 24mm x 50, Brown, 50m",EAN,T1,Confirmed,Unknown,1.6666666666666672,110.37527593818987,B,Confirmed Match Margin,High margin EAN match; zero sales may be missing data or timing.,HIGH,No,LOW,0.63
HEM INCENSE STICKS JASMINE,"HEM Precious Jasmine Incense Sticks – 120 Count (6 Boxes of 20) | Uplifting Sweet Floral Fragrance for Meditation, Prayer, Relaxation & Spiritual Cleansing 9 Inch Long",EAN,T1,Confirmed,Unknown,1.6650000000000007,66.3346613545817,B,Confirmed Match Margin,High margin EAN match; zero sales may be missing data or timing.,HIGH,No,LOW,0.24
HEM INCENSE STICKS OODH SANDALWOOD,"New: Hem Oodh Sandalwood Hexa Incense Stick, 6packs X 20 Sticks= 120 Sticks",EAN,T1,Confirmed,Unknown,1.6650000000000007,66.3346613545817,B,Confirmed Match Margin,High margin EAN match; zero sales may be missing data or timing.,HIGH,No,LOW,0.35
DIGITAL PAL STEREO JACK CABLE,Stereo Jack Cable 1.5m,EAN,T1,Confirmed,Unknown,1.6632499999999995,106.75545571245182,B,Confirmed Match Margin,High margin EAN match; zero sales may be missing data or timing.,HIGH,No,LOW,0.67
WHAM STUDIO BASKET GREY 11.01,Wham 11.01 20cm Rectangular Home Studio Storage Basket (Grey),EAN,T1,Confirmed,Unknown,1.6624999999999999,117.9078014184397,B,Confirmed Match Margin,High margin EAN match; zero sales may be missing data or timing.,HIGH,No,LOW,0.51
GRUNDIG SOLAR TEALIGHT 5CM,GRUNDIG Solar Tealight Set of 2 Diameter 5x2 cm,EAN,T1,Confirmed,Unknown,1.6616666666666686,65.16339869281053,B,Confirmed Match Margin,High margin EAN match; zero sales may be missing data or timing.,HIGH,No,LOW,0.71
BOLD PRO PODS LAVENDER & CAMOMILE 50 WASH PK2,"Bold All-in-1 PODS Washing Liquid Laundry Detergent Capsules, 100 Washes (50 x 2), Stain Remover For Clothes, Lavender and Camomile Scent",EAN,T1,Confirmed,Unknown,1.6433333333333315,8.15954981794107,B,Confirmed Match Margin,High margin EAN match; zero sales may be missing data or timing.,HIGH,No,LOW,0.34
ENERGIZER LED GLS 12.5W D/L E27 BULB EACH,Energizer LED - GLS Daylight Bulb E27 Edison Screw - 12.5w (Eq 100w),EAN,T1,Confirmed,Unknown,1.6416666666666673,81.67495854063021,B,Confirmed Match Margin,High margin EAN match; zero sales may be missing data or timing.,HIGH,No,LOW,0.46
TRICIRCLE COMBINATION PADLOCKS 40ML,40mm Steel Combination Padlock - 3 Number,EAN,T1,Confirmed,Unknown,1.6366666666666674,56.63206459054213,B,Confirmed Match Margin,High margin EAN match; zero sales may be missing data or timing.,HIGH,No,LOW,0.63
SCREWDRIVES 2PC,DID Gripped Stubby Phillips & Slotted Screwdriver Set 2PC,EAN,T1,Confirmed,Unknown,1.6320000000000003,104.74967907573813,B,Confirmed Match Margin,High margin EAN match; zero sales may be missing data or timing.,HIGH,No,LOW,0.42
DEKTON PRECISION SCREWDRIVER 11PC SET,Dekton 11pc Precision Screwdriver - Anti Slip Handle With Rotating Cap For Ease Of Use And Precise Control| Accurately Machined For Ultimate Fit| Handy Storage Case| Includes 3 Phillips And 8 Flats,EAN,T1,Confirmed,Unknown,1.6316666666666666,91.66666666666666,B,Confirmed Match Margin,High margin EAN match; zero sales may be missing data or timing.,HIGH,No,LOW,0.28
BUZZ BATHROOM WIPES 50PK,abm Buzz Anti-Bac Bathroom Wipes Ocean Surf 250PK,EAN,T1,Confirmed,Unknown,1.623666666666667,104.21480530594782,B,Confirmed Match Margin,High margin EAN match; zero sales may be missing data or timing.,HIGH,No,LOW,0.66
MARKSMAN 3PCE PAINT BRUSH SET,"MARKSMAN Pack of 3 Piece Paint Brush Set Painting Decoration DIY 1"" 1.5"" 2""",EAN,T1,Confirmed,Unknown,1.62075,104.02759948652118,B,Confirmed Match Margin,High margin EAN match; zero sales may be missing data or timing.,HIGH,No,LOW,0.56
SECURIT DOOR & GATE SPRING ZP 250MM,"Securit Gate Door Spring, Silver, 33 x 8.4 x 3 cm",EAN,T1,Confirmed,Unknown,1.6150000000000022,39.583333333333385,B,Confirmed Match Margin,High margin EAN match; zero sales may be missing data or timing.,HIGH,No,LOW,0.52
EXITEX BRUSH STRIP PVC 914MM WHITE,"White PVC Brush Strip Draught Excluder 914mm – Door Bottom Seal with 18mm Bristles, Noise & Dust Stopper, Includes Screws",EAN,T1,Confirmed,Unknown,1.6016666666666668,58.66910866910866,B,Confirmed Match Margin,High margin EAN match; zero sales may be missing data or timing.,HIGH,No,LOW,0.36
GREEN BLADE HAND FORK WITH WOODEN HANDLE,Green Blade - Cushion Grip Handle Hand Fork - Brown,EAN,T1,Confirmed,Unknown,1.588333333333334,132.36111111111114,B,Confirmed Match Margin,High margin EAN match; zero sales may be missing data or timing.,HIGH,No,LOW,0.53
FORTUNE EDT 100ML POUR HOMME EACH,Spring Flower Ladies Perfume 100ml Fragrance Natural spray,EAN,T1,Confirmed,Unknown,1.5870000000000009,58.8213491475167,B,Confirmed Match Margin,High margin EAN match; zero sales may be missing data or timing.,HIGH,No,LOW,0.35
LAV KLASIK GLASS TEA GLASS 115ML 6 PACK,Set 6 PCS Traditional USEABLE Turkish MOROCCAN OLD Persian Eastern Tea Glasses,EAN,T1,Confirmed,Unknown,1.585000000000001,84.30851063829793,B,Confirmed Match Margin,High margin EAN match; zero sales may be missing data or timing.,HIGH,No,LOW,0.29
DEKTON CAULKING GUN,"Dekton Caulking Gun: Heavy-Duty Sealant & Adhesive Applicator with Metal Frame, Hexagon Rod, Plunger Handle, and Release Lever for Easy and Precise Application in Home and Professional Projects",EAN,T1,Confirmed,Unknown,1.5833333333333333,57.99755799755798,B,Confirmed Match Margin,High margin EAN match; zero sales may be missing data or timing.,HIGH,No,LOW,0.18
GLAMOUR CONNECTION MICROFIBRE HAIR WRAP,"XOXO Tie Dye Fleece Hair Drying Wrap (1 Pc.) - Assorted Blue, Orange, Pink, Rainbow Turban Towel, Perfect for Effortless Drying",EAN,T1,Confirmed,Unknown,1.5749999999999995,51.302931596091184,B,Confirmed Match Margin,High margin EAN match; zero sales may be missing data or timing.,HIGH,No,LOW,0.17
RUSTINS SMALL JOB GLOSS 250ML MAGNOLIA,Rustins GPMG250 250ml Small Job - Magnolia,EAN,T1,Confirmed,Unknown,1.5733333333333335,35.67649281934997,B,Confirmed Match Margin,High margin EAN match; zero sales may be missing data or timing.,HIGH,No,LOW,0.68
MATCHO EDT 100ML FOR MEN EACH,MATCHO FOR MEN(D),EAN,T1,Confirmed,Unknown,1.5703333333333325,58.203607610575695,B,Confirmed Match Margin,High margin EAN match; zero sales may be missing data or timing.,HIGH,No,LOW,0.61
SAAO EPOXY PUTTY MULTI-USE,SAAO Waterproof Epoxy Putty Stick for Metals Ceramics Pipework Sealer Filler,EAN,T1,Confirmed,Unknown,1.5454166666666669,91.44477317554242,B,Confirmed Match Margin,High margin EAN match; zero sales may be missing data or timing.,HIGH,No,LOW,0.41
MARKSMAN METAL SPRING CLAMP 4 INCH,8 x Metal Spring Clamps stall Clips with Rubber Coated Tipped Grip Holder for Camping Tarpaulin 4 inches,EAN,T1,Confirmed,Unknown,1.5215833333333337,97.66260162601628,B,Confirmed Match Margin,High margin EAN match; zero sales may be missing data or timing.,HIGH,No,LOW,0.38
JCB LED D/L GLS BC 10W EACH,JCB LED 8.5 Watt Bayonet Cap GLS Lamp Daylight 6500K 8.5W Replacement BC B22 LED Bulb,EAN,T1,Confirmed,Unknown,1.5183333333333342,104.71264367816097,B,Confirmed Match Margin,High margin EAN match; zero sales may be missing data or timing.,HIGH,No,LOW,0.32
ULTRATAPE PROF INS ASS PK10,Multi-Colour PVC Electrical Insulation Tape ROLL 19MM 10 Pack,EAN,T1,Confirmed,Unknown,1.5083333333333335,25.695627484383877,B,Confirmed Match Margin,High margin EAN match; zero sales may be missing data or timing.,HIGH,No,LOW,0.39
WHAM STUDIO BASKET GREY 12.01,Wham 12.01 40cm Rectangular Home Studio Storage Basket (Grey),EAN,T1,Confirmed,Unknown,1.5054166666666668,87.01830443159923,B,Confirmed Match Margin,High margin EAN match; zero sales may be missing data or timing.,HIGH,No,LOW,0.51
NAGCHAMPA INCENSE LARGE,JRose Collections Wooden Nagchampa Incense Joss Stick Cone Holder Smoke Box Made by Rosewood with 10 Satya Incense Sticks,EAN,T1,Confirmed,Unknown,1.5050000000000001,51.89655172413793,B,Confirmed Match Margin,High margin EAN match; zero sales may be missing data or timing.,HIGH,No,LOW,0.31
MARKSMAN HOOK AND PICK SET,4Pc Pick and Hook Tool Set Mini Hook Scraping Tool,EAN,T1,Confirmed,Unknown,1.5003333333333344,96.29867351305099,B,Confirmed Match Margin,High margin EAN match; zero sales may be missing data or timing.,HIGH,No,LOW,0.34
JUST STATIONERY DOUBLE SIDED TAPE SET,Just stationery Double Sided Tape and Squares Set,EAN,T1,Confirmed,Unknown,1.499666666666667,106.96623870660962,B,Confirmed Match Margin,High margin EAN match; zero sales may be missing data or timing.,HIGH,No,LOW,0.86
ROLSON BRADWL 75MM SOFT GRIP HANDLE,Rolson 48570 Bradawl 75mm Soft Handle,EAN,T1,Confirmed,Unknown,1.4816666666666671,115.75520833333337,B,Confirmed Match Margin,High margin EAN match; zero sales may be missing data or timing.,HIGH,No,LOW,0.83
SAAO REMOVEABLE CABLE CLIP XL,"Rapide Strong as an Ox SmartClips Self Adhesive Clips & Strips, Pack of 8 for Tidying up Cables and Wires, Hanging Decorations",EAN,T1,Confirmed,Unknown,1.4790833333333342,94.93474540008563,B,Confirmed Match Margin,High margin EAN match; zero sales may be missing data or timing.,HIGH,No,LOW,0.25
EXITEX BRUSH STRIP 914MM MILL,Door Draught Excluder Brush Strip 914mm – Aluminium Mill Finish Draft Stopper Seal with Hard-Wearing Polypropylene Bristles,EAN,T1,Confirmed,Unknown,1.4750000000000012,40.19073569482292,B,Confirmed Match Margin,High margin EAN match; zero sales may be missing data or timing.,HIGH,No,LOW,0.34
LAV BUTTER DISH 405CC,LAV -- 145010,EAN,T1,Confirmed,Unknown,1.4716666666666673,74.70389170896789,B,Confirmed Match Margin,High margin EAN match; zero sales may be missing data or timing.,HIGH,No,LOW,0.41
