SupplierTitle,AmazonTitle,match_type,EAN,EAN_OnPage,ASIN,bought_in_past_month,NetProfit,ROI,SellingPrice_incVAT,SupplierPrice_exVAT,bucket,inclusion_reason,confidence,verification_status,title_similarity,asin_product_count,supplier_category,SupplierURL,AmazonURL,ProfitMargin,Breakeven,fba_seller_count,fbm_seller_count,total_offer_count,validation_required,priority,price_ratio
BRIGHT & HOMELY FOIL PLATTER 14 INCH 355MM X 245MM X 21MM 2 PIECES,"MATANA 20 Large Aluminium Foil Platters, 14"" (35x26cm) – Disposable & Reusable Serving Trays with Raised Edges & Extra Depth – Oven & Freezer Safe Buffet Platters for Party Food, Christmas & Catering",T1,5050796012768,714983185394.0,B0723GGWNK,400.0,5.178333333333335,442.5925925925927,13.99,0.62,A,Proven demand with positive profit,HIGH,VERIFIED,0.0384615384615384,2,unknown,https://www.efghousewares.co.uk/bright-homely-foil-platter-14-inch-355mm-x-245mm-x-21mm-2-pieces-124157,https://www.amazon.co.uk/dp/B0723GGWNK,44.41744102930666,7.775999999999999,,,3.0,NO,HIGH,22.56451612903226
CADIX 24CM PASTA PLATE,"Music Theory Key Concepts Wheel, Guitar, Piano, Accelerated Learning Tool, Understand Chords, Scales, Keys - FAST! No Music Reading Needed. New for 2025.",T1,883314449006,733968644107.0,B0DTBVMRSS,50.0,5.161666666666668,339.58333333333337,11.99,0.97,A,Proven demand with positive profit,HIGH,VERIFIED,0.0,5,unknown,https://www.efghousewares.co.uk/cadix-24cm-pasta-plate,https://www.amazon.co.uk/dp/B0DTBVMRSS,51.65971643035864,5.796,,,1.0,NO,HIGH,12.360824742268042
KNEELING PADS,"Ohuhu Comfy Garden Kneeling Pad 2 Pack, 4cm Extra Thick Kneeling Mat Comfortable Kneeling Pads for Gardening, Outdoor, Work, Soft EVA Foam Pad Knee Pads Premium Knee Cushion for Yoga & Bath",T2,6923456801929,,B0C2Y2T2S8,200.0,5.158333333333334,316.4621676891616,15.19,1.08,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.0833333333333333,2,unknown,https://www.efghousewares.co.uk/kneeling-pads-113663,https://www.amazon.co.uk/dp/B0C2Y2T2S8,40.75049374588546,8.999999999999998,,,1.0,YES,HIGH,14.064814814814813
KINGAVON LARGE WALL CLOCK,"ZENO Large Wall Clock | Large Kitchen Clock | Skeleton Clocks | Wall Mounted Black Clocks with Roman Numerals Great for Bedroom, Kitchen, Home, Indoor & Outdoor | 40CM",T1,5017403136170,5060862676121.0,B0CNZFZ74F,500.0,5.147916666666666,137.64483065953652,15.95,3.19,A,Proven demand with positive profit,HIGH,VERIFIED,0.1578947368421052,1,unknown,https://www.efghousewares.co.uk/kingavon-large-wall-clock-109429,https://www.amazon.co.uk/dp/B0CNZFZ74F,38.73040752351097,9.7725,,,1.0,NO,HIGH,5.0
PRIMA BAKING TRAY WITH HANDLE 36X24X5CM,"Brownie Tin Baking Tray Non Stick| 30x23x5 cm, Cake Trays for Baking Tins Large Rectangle Swiss Roll Tin, Easy to Clean Heavy Duty Deep Pan with Cutting Guides Swift Release",T2,5038673151151,,B08ZC4XFB2,300.0,5.137916666666668,167.35884907709016,14.99,2.52,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.0769230769230769,1,unknown,https://www.efghousewares.co.uk/prima-baking-tray-with-handle-36x24x5cm,https://www.amazon.co.uk/dp/B08ZC4XFB2,41.1307538358906,8.824499999999999,,,,YES,HIGH,5.948412698412699
CHEERS SERVING TRAY METAL CIRCULAR WITH HANDLES,"Hanobe Round Decorative Coffee Tray: Marble Pattern Serving Circle Tray with Handles Coffee Table Trays for Living Room Bar Drink Party Home Kitchen, Black",T1,8720573947770,774696830684.0,B0BPLXMVBR,100.0,5.129999999999998,141.32231404958674,17.58,3.08,A,Proven demand with positive profit,HIGH,VERIFIED,0.1428571428571428,1,unknown,https://www.efghousewares.co.uk/cheers-serving-tray-metal-circular-with-handles-111037,https://www.amazon.co.uk/dp/B0BPLXMVBR,35.017064846416375,11.424,,,10.0,NO,HIGH,5.707792207792207
MASON CASH MIXING BOWL CREAM 29CM,"Mason Cash Colour Mix Cream Mixing Bowl | 4 Litre Capacity | 29cm Earthenware Bowl with Classic Pattern Design | Lightweight & Dishwasher Safe | Ideal for Baking, Pastry, Dough, Cakes & Cookies",T1,5010853235530,5010853235530.0,B01IFIJ91Y,200.0,5.114999999999998,73.8095238095238,24.99,6.38,A,Proven demand with positive profit,HIGH,VERIFIED,0.24,1,unknown,https://www.efghousewares.co.uk/mason-cash-mixing-bowl-cream-29cm-118288,https://www.amazon.co.uk/dp/B01IFIJ91Y,24.56182472989196,18.852,,,6.0,NO,HIGH,3.91692789968652
APOLLO ROLLING PIN EACH,"Tuuli Kitchen Professional Wooden Rolling Pin with Revolving Centre 44 x 5,5 cm",T1,5026180048163,3830058240748.0,B07H4M4BRY,600.0,5.106666666666667,265.97222222222223,14.9,1.37,A,Proven demand with positive profit,HIGH,VERIFIED,0.1818181818181818,3,unknown,https://www.efghousewares.co.uk/apollo-rolling-pin-each-21-10,https://www.amazon.co.uk/dp/B07H4M4BRY,41.12751677852349,8.771999999999998,,,2.0,NO,HIGH,10.875912408759124
BLOCH TECH ICE CREAM VAN,"Wooden Ice Cream Set for Kids, More Pcs Wooden Role Play Ice Cream Shop Play Food Kitchen Toy Imaginative Toys Gift for 3 4 5 6 7 Year Old Girls & Boys, Christmas",T2,5015934717752,,B0DB5BZFSW,700.0,5.099583333333334,212.48263888888889,13.99,1.85,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.08,1,unknown,https://www.efghousewares.co.uk/bloch-tech-ice-cream-van-108794,https://www.amazon.co.uk/dp/B0DB5BZFSW,43.74195854181559,7.8705,,,,YES,HIGH,7.562162162162162
DURANE CLOTHES DRYER AIRER 18M,"Straame 4-Tier Winged Clothes Airer – Foldable Clothes Drying Rack with Wheels for Indoor/Outdoor Use, Heavy-Duty Laundry Airer, Dryer rack, 76×50×178 cm (Grey)",T1,5055490677473,5060938436901.0,B0G25C1V5T,100.0,5.094999999999999,66.9513797634691,24.99,7.06,A,Proven demand with positive profit,HIGH,VERIFIED,0.15,2,unknown,https://www.efghousewares.co.uk/durane-clothes-dryer-airer-18m-121591,https://www.amazon.co.uk/dp/B0G25C1V5T,24.465786314525808,18.876,,,2.0,NO,HIGH,3.539660056657224
Plastic Food Containers 1000ml 4pk,ZENO Glass Food Storage with Lids 4 Pack | 1000ml Airtight Food Containers | BPA Free Food Storage Containers with Plastic Locking Lids | Glass Meal Prep Lunch Box Takeaway Containers,T1,5056175988600,5060862671591.0,B09X7JR23L,200.0,5.092333333333334,251.34912800263248,17.95,1.476,A,Proven demand with positive profit,HIGH,VERIFIED,0.2105263157894736,1,unknown,https://www.efghousewares.co.uk/plastic-food-containers-1000ml-4pk-106993,https://www.amazon.co.uk/dp/B09X7JR23L,34.04345403899722,11.839200000000002,,,1.0,NO,HIGH,12.161246612466124
PORCELAIN FLOWERPOT ASSORTED,Nicola Spring Patterned Plant Pots - Assorted - 3 Pack - 14cm Porcelain Indoor Ceramic Planter with Drainage Holes Outdoor Garden Flower Pots for House & Garden Flowers,T1,8721037008327,5055512090327.0,B071VNQFKV,50.0,5.066250000000002,131.59090909090915,15.99,3.3,A,Proven demand with positive profit,HIGH,VERIFIED,0.1052631578947368,1,unknown,https://www.efghousewares.co.uk/porcelain-flowerpot-assorted-119766,https://www.amazon.co.uk/dp/B071VNQFKV,38.02063789868669,9.9105,,,1.0,NO,HIGH,4.845454545454546
SERVING PLATE STILO 20CM ASSORTED,"MIKASA Chalk Rectangle White Porcelain Serving Platter, White Glossy Rectangular Plate, Ideal for Buffets, Appetisers, Desserts, Party Food, Dishwasher Safe, 33cm",T1,8414926481942,5057982116699.0,B0FKH9PR6W,100.0,5.064999999999999,318.5534591194968,14.79,1.04,A,Proven demand with positive profit,HIGH,VERIFIED,0.0526315789473684,1,unknown,https://www.efghousewares.co.uk/serving-plate-stilo-20cm-assorted-118569,https://www.amazon.co.uk/dp/B0FKH9PR6W,41.09533468559837,8.712,,,2.0,NO,HIGH,14.221153846153845
COLOUR FLAME PARTY 10PK,The Glowhouse Magic Neon Flames Mystical Fire Colourant (10 Pack),T1,5056239445582,5060622240593.0,B07PP3YV13,50.0,5.057000000000002,324.58279845956366,12.99,1.008,A,Proven demand with positive profit,HIGH,VERIFIED,0.0,1,unknown,https://www.efghousewares.co.uk/colour-flame-party-10pk-105757,https://www.amazon.co.uk/dp/B07PP3YV13,46.715935334873,6.9216,,,1.0,NO,HIGH,12.886904761904763
OUD AMETHYST PERFUME 100ML EACH,Badee al Oud Amethyst Lattafa Unisex Eau de Parfum,T2,5055170270048,,B097V46KFD,200.0,5.042333333333331,93.6192598093823,19.99,4.836,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.2222222222222222,1,unknown,https://www.efghousewares.co.uk/oud-amethyst-perfume-100ml-each-112691,https://www.amazon.co.uk/dp/B097V46KFD,30.26913456728363,13.9392,,,13.0,YES,HIGH,4.133581472291149
URBAN LIVING LIBERTY COLANDER MIDNIGHT BLUE 30CM,"SKERITO Set of 3 Collapsible Kitchen Colander/Strainer, 4 Quart & 2 Quart Sink Colander, Perfect for Draining Pasta, Vegetable,Fruits (Green,Blue, Purple), Polypropylene",T1,5414886510877,732173613502.0,B07CWL8D6X,200.0,5.038333333333334,362.47002398081537,13.99,0.84,A,Proven demand with positive profit,HIGH,VERIFIED,0.0,1,unknown,https://www.efghousewares.co.uk/urban-living-liberty-colander-midnight-blue-30cm-113357,https://www.amazon.co.uk/dp/B07CWL8D6X,43.216583273766986,7.944,,,1.0,NO,HIGH,16.654761904761905
SABICHI STAINLESS STEEL 16CM SAUCEPAN,"Judge Vista Stainless Steel Medium Saucepan, 16cm, 1L Shatterproof Vented Glass Lid, Induction Ready, Oven Safe",T1,3709650219610,5010763003274.0,B00022BNVG,100.0,5.036666666666665,80.45793397231094,21.02,5.71,A,Proven demand with positive profit,HIGH,VERIFIED,0.125,2,unknown,https://www.efghousewares.co.uk/sabichi-s-s-16cm-saucepan,https://www.amazon.co.uk/dp/B00022BNVG,28.753568030447184,14.976,,,6.0,NO,HIGH,3.681260945709282
NY COFFEE 3IN1 12PC 170G,Blissify - NY Coffee 3-in-1 Instant White Coffee Mix with Sugar 100 Satchet Case Pack - 10 Cases x 10 Packets - Value Pack,T1,5900649084339,5060980497837.0,B0FYQXKFGS,50.0,5.035666666666668,248.55215531424813,14.99,1.476,A,Proven demand with positive profit,HIGH,VERIFIED,0.1333333333333333,1,unknown,https://www.efghousewares.co.uk/ny-coffee-3in1-12pc-170g-110786,https://www.amazon.co.uk/dp/B0FYQXKFGS,40.31220813875918,8.9472,,,1.0,NO,HIGH,10.155826558265582
SOFT DART GUN WITH PULL RELOAD ACTION 20PCE DART,"Toy Gun Kids, Foam Blaster Gun Boys Toy Guns, Soft Bullet Shell Ejecting Toy for boys Soft bullet Toy Gun with Holster, Shell Ejecting Magazine, Target, 16 Shells, 20 Bullets Shooting game kids toy",T2,5050565781802,,B0FP2T11K1,200.0,5.034583333333331,56.95230015082954,22.99,8.29,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.0952380952380952,1,unknown,https://www.efghousewares.co.uk/soft-dart-gun-with-pull-reload-action-20pce-dart-117334,https://www.amazon.co.uk/dp/B0FP2T11K1,26.278816876903,16.9485,,,,YES,HIGH,2.773220747889023
SOFT COVER NOTEBOOK A5,"RETTACY College Ruled Notebook - 320 Numbered Pages Large B5 Lined Journal Notebook, 100gsm Thick Lined Paper, Faux Leather Softcover, for Women Men Work School,19 x 25 cm - Black",T2,5056283869280,,B0B8MJ3Y62,200.0,5.029250000000002,285.428490351873,12.99,1.212,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.04,1,unknown,https://www.efghousewares.co.uk/soft-cover-notebook-a5-108456,https://www.amazon.co.uk/dp/B0B8MJ3Y62,46.459584295612025,6.954899999999999,,,,YES,HIGH,10.717821782178218
WHAM CRYSTAL 32LTR SMOKE BOX & LID,"Wham Crystal 5 x 32L Stackable Plastic Storage Boxes with Lids | Ideal for Home, Office, Toys & More | Medium Boxes | Made in UK - Clear",T1,5038135251009,9786040194312.0,6040194316,100.0,5.01833333333333,115.0993883792048,28.99,3.81,A,Proven demand with positive profit,HIGH,VERIFIED,0.1052631578947368,1,unknown,https://www.efghousewares.co.uk/wham-crystal-32ltr-smoke-box-lid-121469,https://www.amazon.co.uk/dp/6040194316,20.77268023456363,22.968,,,18.0,NO,HIGH,7.608923884514435
GALAXY SLIME 400G,"YOPINSAND DIY Slime Kit, Galaxy Slime Making Kit for Girls, Glow in The Dark Slime with Add-ins, Foam Balls, Charms, Glitters, Party Favors Gift Toys for Kids 3-12",T2,5033849924287,,B0D5LX83X3,500.0,5.001666666666668,215.5890804597701,15.29,1.77,A,Proven demand with positive profit,LOW,VALIDATION_REQUIRED,0.0952380952380952,1,unknown,https://www.efghousewares.co.uk/galaxy-putty-400g-111952,https://www.amazon.co.uk/dp/B0D5LX83X3,39.25441465009811,9.288,,,1.0,YES,HIGH,8.638418079096045
PRO USER PRY BAR 380MM,"4PCs Flat Pry Bar Set, 380mm, 250mm, 190mm, 140mm Crowbar with Heavy Duty Nail Puller, Utility Claw Bar, Wonder Bar,Mini Pry Bar for Home Remolding & Woodworking",T1,5017403146322,794677316457.0,B0D67HJLSH,100.0,4.985000000000002,171.896551724138,15.99,2.35,A,Proven demand with positive profit,HIGH,VERIFIED,0.0909090909090909,1,unknown,https://www.efghousewares.co.uk/pro-user-pry-bar-380mm-115546,https://www.amazon.co.uk/dp/B0D67HJLSH,37.41088180112572,10.008,,,1.0,NO,HIGH,6.804255319148936
DOUGHSET 22PCE,"Ophy All-in-One Dough Set: 48 Pcs Kitchen Creations Dough Tools Set with 12 Dough Blocks, Loaded with Modeling Clay Tools Set & Plasticine Accessories, Crafts Gift for Kids Ages 2+",T1,8711252310480,784300276500.0,B0F8QW933Z,100.0,4.9383333333333335,98.17760106030484,16.99,4.48,A,Proven demand with positive profit,HIGH,VERIFIED,0.0,1,unknown,https://www.efghousewares.co.uk/doughset-22pce,https://www.amazon.co.uk/dp/B0F8QW933Z,34.87934078869924,11.064,,,1.0,NO,HIGH,3.7924107142857135
