,EAN,EAN_OnPage,ASIN,SupplierTitle,AmazonTitle,NetProfit,ROI,supplier_pack,amazon_pack,pack_ratio,adjusted_profit,title_similarity,brand_match,verdict,confidence,reason
233,5055706641984.0,717931463803.0,B0FSXQP8SR,PROKLEEN PREMIUM DUSTPAN & BRUSH,"Cordless Handheld Car Vacuum & Air Blower â€“ Mini Powerful 12000Pa Suction, Portable Small Hoover, HEPA, Accessories for Interior, PC, Home & Kitchen",11.2749999999999,481.837606837606,1,1,1.0,11.2749999999999,0.18681318681318682,False,OTHER,30,Insufficient match evidence
234,5060298503602.0,,B0F5H9YKWX,MASON MINI CAR BLADE FUSE ASSORTMENT,"JOREST 360Pcs Car Fuse Assortment Kit, 160 Mini Blade Fuses Automotive + 90 Standard Auto Fuses + 50 Micro Fuse + 60 Micro2 â€“ for RV/Truck/Motorcycle(2A 3A 5A 7.5A 10A 15A 20A 25A 30A 35A 40A)",6.69166666666666,481.414868105515,1,360,360.0,-355.18033333333335,0.19130434782608696,False,OTHER,30,Insufficient match evidence
235,5030481984389.0,,B0D5GNBNYJ,PPS SERVING 3 SECTION TRAY,"3 Pack Serving Tray Plastic, Compartment Serving Platters, BPA free, Dinner/Fruit/Snack Food Tray for Kichen, Bar, Buffets, Party, Thanks Giving Day, Christmas",5.62125,480.448717948718,1,3,3.0,4.13325,0.21621621621621623,False,OTHER,30,Insufficient match evidence
236,5030481940095.0,,B07BHG9L1W,PPS RECTANGLE 24 DOYLEYS ASSORTED,LJY 100 Pieces White Lace Rectangle Paper Doilies Cake Packaging Pads Wedding Tableware Decoration (10.5 x 14.5 inch),5.32708333333333,479.917417417417,1,100,100.0,-61.20091666666668,0.29333333333333333,False,OTHER,30,Insufficient match evidence
237,5055441406008.0,5060079032796.0,B0DJQRRNK5,DEKTON RATCHET TIE DOWN,"Auto-Retract Ratchet Tie Down Straps (2-Pack) â€“ 600kg Max Break Strength, Includes (2) 2.5cm x 3m Straps with Ergonomic Padded Handles",14.6816666666666,478.230184581976,1,1,1.0,14.6816666666666,0.2389937106918239,False,OTHER,30,Insufficient match evidence
238,5060357992750.0,5060357992415.0,B07MZ2Z9GL,SUPERIOR ROUND 10 CONTAINER & LID 2 OZ,"Superior 20-Pack 16oz Microwave Containers With Lids â€“ Durable Crack-Resistant Clear Round Food Containers With Lids - Food Storage Containers - Leak Proof, Meal Prep Containers",5.30166666666666,477.627627627627,1,1,1.0,5.30166666666666,0.2672811059907834,True,OTHER,30,Insufficient match evidence
239,4008455546322.0,705736912404.0,B0DN6BWS36,DR BECKMANN COFFEE MACH TABS 6S PK6,"Mould King V8 Engine Building Blocks Set, 2250 PCS Combustion Engine Model Kit That Runs, Mini Engine for Adults with Battery, Engineering Construction STEM Toy for Boys Girls",52.275,471.796028880866,6,2250,375.0,-4673.589,0.0761904761904762,False,OTHER,30,Insufficient match evidence
240,5055490625818.0,717710483480.0,B0FGHZB8FM,ONYA DINNER SET 16 PIECES 4 MUGS 4 BOWLS 4 DINNER PLATES 4 SIDE PLATES SEIZE THE DAY POPPY,"Oversize Turbo Dryer Blower,Car Accessories,Max Instantaneous Thrust 1.60KG,4 Speeds,64MM Super Big Electric Cordless Air Blower for Leaf,Patio Cleaning,Lawn Care & Car Drying (Shining Black)",69.88,471.207012811867,16,1,0.0625,85.945,0.099644128113879,False,OTHER,30,Insufficient match evidence
241,6946532158724.0,5055964725358.0,B07RY1VR6G,HEAVY CLEAVER 9 INCH,Star Wars Millennium Falcon Posable Desk Lamp - Officially Licensed Disney Merchandise Light Decor and Gifts for Men | Paladone,22.0816666666666,470.824449182658,1,1,1.0,22.0816666666666,0.1360544217687075,False,OTHER,30,Insufficient match evidence
242,5060226010059.0,,B0C8JDVRRF,Cat Lead & Harness,"Cat Harness and Lead Set, Escape-Proof Kitten Harness with Retractable Cat Lead, 5m/16.4 Ft Automatic Extendable Cat Leash for Dogs Puppy Pets Walking (blue, S)",6.02166666666666,470.442708333333,1,1,1.0,6.02166666666666,0.16853932584269662,False,OTHER,30,Insufficient match evidence
243,8720573115544.0,,B0BVVZQXZ7,GARDEN PLANTER ZINC CLR ASSORTED,Set of 3 Vintage Long Oval Galvanized Metal Garden Trough Planters Windowsill Box Herb Pots Outdoor Plant Pots,14.3391666666666,467.073832790445,1,3,3.0,8.2911666666666,0.30985915492957744,False,LOW_PRIORITY,30,Weak match - low confidence
244,5055441432205.0,,B0D9RPT9HK,DEKTON MULTI-SURF SAND SHT 10PC 100GRIT,"Hand Warmers Rechargeable 2 Pack, Electric Handwarmers Portable Pocket Heater, Reusable Hand Warmer 2 in 1, 3 Levels Heat, Up to 24 hrs, Double-Sided Heating USB Warmers for Winter Gift",9.10499999999999,466.923076923076,1,2,2.0,7.42499999999999,0.125,False,OTHER,30,Insufficient match evidence
245,883314568677.0,,B0F8ZHMJBY,LUMINARC HARENA DESERT PLATE 19CM BLACK,"Fox Night Light for Kids, Cute Silicone Lamp with Rechargeable Dimmable 20 Mins Timer, Kids Bedside Decoration Light, Birthday Holiday Christmas Gifts Idea for Baby Girl Boy Friend",7.50166666666666,465.942028985507,1,1,1.0,7.50166666666666,0.2009132420091324,False,OTHER,30,Insufficient match evidence
246,5056295709666.0,,B0CJ2B3GDQ,CASA & CASA OCEANIC MICROFIBRE DUSTER,KDD Headset Stand with 9 Light Modes - Gaming Controller Holder for Desk - Rotatable Headphone Stand & Detachable Controller Hook for Gamer Gaming PC Xbox ONE PS5 Earphone Accessoriesï¼ˆBlack,10.4583333333333,464.814814814814,1,1,1.0,10.4583333333333,0.14035087719298245,False,OTHER,30,Insufficient match evidence
247,8681873025066.0,,B0FPG5XMWV,THL BOWL PLASTIC REUSABLE 12OZ 20PCS,"Goodluck 25 Pack Gold Glitter Plastic Bowls,340ml/12oz Reusable Soup Bowls, Heavy Duty Dessert Bowls for Weddings, Parties, Dinners, Catering, Thanksgiving and Everyday Use",5.85166666666666,464.417989417989,20,25,1.25,5.63866666666666,0.23076923076923078,False,OTHER,30,Insufficient match evidence
248,5060357992767.0,5060357992422.0,B0DKD8V7F6,SUPERIOR ROUND 10 CONTAINER & LID 4 OZ,Superior 32oz Food Containers With Lids â€“ 20-Pack Durable Crack-Resistant Clear Round Deli Containers With Lids -Microwave Safe Leak-Proof Meal Prep Containers - Perfect for Food Storage,5.645,462.704918032787,1,1,1.0,5.645,0.25663716814159293,True,OTHER,30,Insufficient match evidence
249,5026180081726.0,717931463803.0,B0FSXQP8SR,ECO WASH UP BRUSH VEGETABLE,"Cordless Handheld Car Vacuum & Air Blower â€“ Mini Powerful 12000Pa Suction, Portable Small Hoover, HEPA, Accessories for Interior, PC, Home & Kitchen",11.1949999999999,462.603305785123,1,1,1.0,11.1949999999999,0.2033898305084746,False,OTHER,30,Insufficient match evidence
250,5026180030687.0,,B0C52WVQT2,APOLLO KALIBR PARING KNIFE 9CM,"ENOKING Wooden Universal Knife Block, Knife Block Without Knives, Acacia Wood Knife Holder Storage Stand with Removable Plastic Bristles for Kitchen Counter Knife Storage Rackï¼ˆ2-Tierï¼‰",18.435,458.582089552238,1,1,1.0,18.435,0.12903225806451613,False,OTHER,30,Insufficient match evidence
251,5012145000710.0,,B0BTZDR9GD,CAROLINE 5 PLASTIC TUBS W/LIDS 650ML,"Caterserve 25 Takeaway Plastic Containers With lids 650ml - Microwave and Dishwasher safe - Ideal for Food storage and Meal Prep - BPA free,recyclable,reusable",6.72375,457.397959183673,1,1,1.0,6.72375,0.29743589743589743,False,OTHER,30,Insufficient match evidence
252,6923456819801.0,,B07WGDB7X4,ADORN PLACEMAT SILVER EMBOSSED 37CM ASSORTED,Snowkingdom 6 Pack Silver Placemats Metallic Glitter Pressed Vinyl Dinning Table Mats Decorative Round Leaf Charger for Winter Holiday Thanksgiving Christmas,5.57125,456.659836065573,1,6,6.0,1.5512499999999996,0.27860696517412936,False,OTHER,30,Insufficient match evidence
253,5055441429595.0,609613846212.0,B00YA95TZI,DEKTON PLIERS LONG NOSE 8 INCH,Mydome Light Switch Timer â€“ Police Approved Retro Fit Timer Switch - A No Wiring Home Security Lighting & Burglar Deterrent,16.5716666666666,456.519742883379,1,1,1.0,16.5716666666666,0.2709677419354839,False,OTHER,30,Insufficient match evidence
254,5050796010528.0,,B0006UF6BC,BRIGHT & HOMELY BYPASS LOPPER,Spear & Jackson 8090RS Razorsharp Telescopic Ratchet Bypass Lopper,11.6216666666666,452.204928664072,1,1,1.0,11.6216666666666,0.4421052631578947,False,NEEDS_VERIFICATION,44,Partial match - verify details
255,5030481680090.0,,B0895YT4LS,GLEAMAX COTTON MOP AND HANDLE,"Artraise Type 90 Filters for Vax Mach Air Lift Stretch Pet Max Hoover Vacuum Cleaner, 3 Pack Premium Pre & Post Motor HEPA Filter Set Replacement Kit for Vax",8.02499999999999,445.833333333333,1,3,3.0,5.02499999999999,0.1827956989247312,False,OTHER,30,Insufficient match evidence
256,6923456821330.0,5010792958026.0,B0CMDTPCKW,ADORN MUG 10X8CM ASSORTED,"Lesser & Pavey Stacking Mugs Set of 4 | Ceramic Coffee Mugs Set for Home or Work | Premium Design Mugs Set for All Occasions | Lovely Mugs for Tea, Coffee & Hot Drinks - Vincent Van Gogh",6.18833333333333,445.203836930455,1,4,4.0,3.16433333333333,0.17061611374407584,False,OTHER,30,Insufficient match evidence
257,5053844276211.0,5037331032078.0,B09P58TDMW,PREMIER LANTERN FIRE EFFECT LIGHT,"Safety First Aid Group Workplace First Aid Kit (Small 1-10 Persons) Economy HSE-Compliant with Inspection Tags, Wall Bracket, Extra Plasters",17.1366666666666,445.108225108225,1,1,1.0,17.1366666666666,0.17341040462427745,False,OTHER,30,Insufficient match evidence
258,5050796012768.0,714983185394.0,B0723GGWNK,BRIGHT & HOMELY FOIL PLATTER 14 INCH 355MM X 245MM X 21MM 2 PIECES,"MATANA 20 Large Aluminium Foil Platters, 14"" (35x26cm) â€“ Disposable & Reusable Serving Trays with Raised Edges & Extra Depth â€“ Oven & Freezer Safe Buffet Platters for Party Food, Christmas & Catering",5.17833333333333,442.592592592592,2,1,0.5,5.55033333333333,0.04460966542750929,False,OTHER,30,Insufficient match evidence
259,8711252113395.0,,B00606D4U6,ALPINA SALT SHAKER & PEPPER MILL,"Cole & Mason H33506P Cube Clear Salt Shaker and Pepper Mill Combi, Precision+, Acrylic, 145 mm, Duo Mill, Includes 1 x Salt Shaker/Pepper Grinder",8.62666666666666,442.393162393162,1,1,1.0,8.62666666666666,0.3163841807909605,False,LOW_PRIORITY,31,Weak match - low confidence
260,5030481680236.0,,B09BJL2Z46,GLEAMAX GALVANIZED SCOURER 40G 10 PACK,"OIVO 4 x 4880mWh Xbox Controller Battery Pack for XBX One/X-box Series X|S, Rechargeable Batteries Xbox Controller, XBX Series Battery with Charger Station",8.34166666666666,441.358024691358,10,1,0.1,9.78886666666666,0.14507772020725387,False,OTHER,30,Insufficient match evidence
261,5017403096191.0,714953981896.0,B01H4OL8QE,BIKE SADDLE COVER CUSHIONED,"Zacro Bike Seat Cushion Cover - Gel Padded Bike Seat Cover for Men Women, Extra Soft Exercise Bicycle Seat Compatible with Peloton, Outdoor & Indoor",5.37666666666666,440.710382513661,1,1,1.0,5.37666666666666,0.19428571428571428,False,OTHER,30,Insufficient match evidence
262,5059482059971.0,,B009RM6PGU,DRAPER HSS DRILL BIT 1.5 MM,"Draper 18551 Combined HSS and Masonry Drill Bit Set, Blue, 17 Pcs",5.155,440.59829059829,1,17,17.0,-6.749,0.5,True,NEEDS_VERIFICATION,50,"Brand match, verify pack/variant"
263,8681873025042.0,,B09HZY6KT2,THL PLASTIC 30 PLATE 7 INCH,"Frcctre 24-Pack Plastic Plates, 7-Inch Colorful Dinner Plates, BPA-Free Reusable, Perfect for BBQ, Travel, Events - Dishwasher Safe, 8 Colors",5.53125,438.988095238095,1,1,1.0,5.53125,0.23809523809523808,False,OTHER,30,Insufficient match evidence
264,5015302170981.0,,B0CFYPK9L9,CHRISTMAS GIFT BAG P3 SILVER HOUSES,"1200W Ceramic Plug in Fan Heater, Portable Electric Heaters with 2 Heat Modes, Anti-Dumping, Anti-Overheating, Safe and Environmentally Friendly,for Bedroom,Living Room,Office (Blue)",8.81875,438.743781094527,1,1,1.0,8.81875,0.1935483870967742,False,OTHER,30,Insufficient match evidence
265,8720573606561.0,,B0BXBBZVGB,HUMIDIFIER ASSORTED 205MM,"Aerobe Humidifier for Bedroom with 12 Extra Filters, 500ML Cool Mist Humidifiers for Home and Plants, Humidifiers for Baby with 12~16 Working Hours, Waterless Auto-Off Mini Humidifier",7.82458333333333,434.699074074074,1,1,1.0,7.82458333333333,0.15384615384615385,False,OTHER,30,Insufficient match evidence
266,5010559086955.0,814744020022.0,B01L8Q3J5M,DRAPER RETRACTABLE KNIFE SET,"SHARPAL 103N All-in-1 Knife and Garden Tool Blade Sharpener, Sharpening and Honing Shears, Secateurs, Lawn Mower Blade, Axe, Pruner, Scissors, Outdoor and Kitchen Knives",8.98833333333333,434.219001610305,1,1,1.0,8.98833333333333,0.15228426395939088,False,OTHER,30,Insufficient match evidence
267,,,B09XR4583G,ROLSON DOUBLE OPEN END SPANNER 5PC SET,"DURATECH Double Open End Spanner Set, Super-Thin Open Ended Wrench Flat Spanner Set for Narrow Space, Carbon Steel, Mirror-Chrome Plated, 8-Piece, Metric, 5.5 mm-27 mm, with Carry Pouch",11.8529166666666,434.172771672771,1,1,1.0,11.8529166666666,0.28699551569506726,False,OTHER,30,Insufficient match evidence
268,5038135556906.0,,B0FR64NK66,BAKER & SALT 6 YORKHIRE PUDDING TRAY,"Morphy Richards EverCosy Premium Fleece Heated Electric Under Blanket, Teddy, Double, 150x122cm, 9 Settings, Adjustble Timer, 3p/hour Cost, Machine Washable, Auto Shut Off, 600021",18.1845833333333,433.999602227525,1,1,1.0,18.1845833333333,0.13023255813953488,False,OTHER,30,Insufficient match evidence
269,5056283859458.0,,B0D95YYBYR,Cat Litter Tray,"Cat Litter Tray Box, Litter Box, Plastic Cat Open Top Litter Tray with Free Scoop Kitten Detachable Rim Easy Cleaning,48 x 40 x 20cm (Green)",7.24625,433.907185628742,1,1,1.0,7.24625,0.1935483870967742,False,OTHER,30,Insufficient match evidence
270,5038673120249.0,5060444450668.0,B012BQL0FO,PRIMA CUTLERY SET 16PC,"Exzact Cutlery Set Forged Stainless Steel 16pcs - 4 x Forks, 4 x Table Knives, 4 x Table Spoons, 4 x Teaspoons Flatware/Silverware/Home - Service for 4",12.4216666666666,431.30787037037,1,16,16.0,-29.5183333333334,0.20809248554913296,False,OTHER,30,Insufficient match evidence
271,5060226061006.0,5055609599931.0,B0CPJKLQH6,BEWARE OF THE DOG SIGN,Abbey Pack of 2 Warning Caution Wet Floor Sign Yellow 640mm Height â€“ Cleaning in Progress Floor Sign Printed on the Other Side â€“ Mini Wet Floor Sign Ideal for Commercial Business use,5.48291666666666,428.352864583333,1,2,2.0,4.60691666666666,0.19230769230769232,False,OTHER,30,Insufficient match evidence
272,5030481930331.0,,B0DPFV1FXJ,PPS MICRO 6 ROUND CONTAINER+LIDS 300ML,"6 Pack 300ml Round Food Containers with Lids Airtihgt, Plastic Reusable Snack Pots with Clip Lock, Leak-proof Small Storage Container Set Stackable for Yoghurt, Fruit, Snack",4.91291666666666,419.907407407407,1,6,6.0,1.19291666666666,0.24644549763033174,False,OTHER,30,Insufficient match evidence
273,5012128487224.0,,B07DJ5MQ5J,HOME COLLECTION WHITE FRAME 4X6,"Icona Bay - 6x4 Picture Frames - White, 6 Pack - Sturdy Engineered Wood Photo Frames 6 x 4 - Sleek Design, Table Top or Wall Mount - Exclusives Collection",4.91291666666666,419.907407407407,1,6,6.0,1.19291666666666,0.16216216216216217,False,OTHER,30,Insufficient match evidence
274,5023674229268.0,791107827279.0,B09QXDZXCP,COUNTRY CLUB JUMBO DUSTER 40X60CM,"Carpenters Squares Tool, Preciva Combination Square12 Inch/300mm, Stainstainless Steel Angle Ruler, Woodworking Toolkit L Shape (Carpenter Square)",5.83166666666667,419.544364508393,1,1,1.0,5.83166666666667,0.1340782122905028,False,OTHER,30,Insufficient match evidence
275,5050796010153.0,5060316214305.0,B00DY9EXS4,BRIGHT & HOMELY HANGERS PLASTIC BLACK 6 PACK,"HANGERWORLD 15 Pack Strong Black Plastic Garment Coat Hangers for Clothes with Notches - All Purpose 43cm (17"") (One Size, 15, count)",4.275,419.117647058823,6,15,2.5,3.4290000000000003,0.22598870056497175,False,OTHER,30,Insufficient match evidence
276,5030481930119.0,5070000730509.0,B09YTML8KG,PPS FOIL 5 CONTAINERS & LID 200X111X55MM,"20 Pack Aluminium Foil Trays with Lids 21.4x16x5cm/1000ml- Foil Food Containers for Food Storage, Baking, Roasting, Takeaway and Party (Pack of 20 with Lids)",4.635,417.567567567567,1,20,20.0,-8.133000000000001,0.2436548223350254,False,OTHER,30,Insufficient match evidence
277,5012904112753.0,,B0D5HN7W14,CHEF AID SANTOKU KNIFE SOFT GRIP HANDLE,"MasterChef Knife Set with Block, 5 Kitchen Knives with Sharp Stainless Steel Blades (Chef, Paring, Utility, Carving, Bread) Soft Touch Easy Grip Handles & Universal Knife Holder, Earth Greys",12.0470833333333,416.854094579008,1,1,1.0,12.0470833333333,0.23580786026200873,False,OTHER,30,Insufficient match evidence
278,5050796012256.0,,B0FLDMBJ2M,BRIGHT & HOMELY PILLAR CANDLE IVORY 100 HOUR BURN 20CM X 8CM,simpa Unscented Ivory Pillar Candles Smokeless Burn 100 Hour Burn Time 80mm x 200mm - Set of 4,10.6162499999999,416.323529411764,1,4,4.0,3.4162499999999003,0.5194805194805194,False,NEEDS_VERIFICATION,51,Partial match - verify details
279,5050796012713.0,,B07CS3PMSJ,BRIGHT & HOMELY FOIL PIE DISHES 215MM X 45MM X 45MM 5 PIECES,110 mm x 33 mm Round Foil Container - Pie dishes x 100,4.83833333333333,413.532763532763,5,1,0.2,5.43353333333333,0.3684210526315789,False,LOW_PRIORITY,36,Weak match - low confidence
280,5055706660022.0,,B01GEOZEVU,BABY PIPKIN FIRST FEEDING SPOOND 7PCE,NumNum GOOtensil Pre-Spoons - Baby Spoons Set for 6+ Months - Silicone Self Feeding Utensils BPA-Free - Baby Led Weaning (BLW) Supplies & Feeding Essentials - 2 Spoons (Blue & Orange),4.835,413.247863247863,7,1,0.14285714285714285,5.472714285714286,0.24545454545454545,False,OTHER,30,Insufficient match evidence
281,5026180081610.0,,B0BZKQ1MQG,APOLLO ECO BOTTLE BRUSH,"Neoteck Gas Leak Detector Natural Gas Detector with Audible & Visual Alarm, Portable Gas Sniffer to Locate Combustible Gas Leak Sources Like Methane, Propane for Home-Grey",9.08833333333333,413.10606060606,1,1,1.0,9.08833333333333,0.14432989690721648,False,OTHER,30,Insufficient match evidence
282,4894158063309.0,,B0BK11SJVQ,FESTIVE MAGIC 50 LIGHTS B/O MULTI,"SEYMAC stock Case for iPad A16 11th/10th Generation (11/10.9 Inch) 2025/2022, Heavy Duty Shockproof with Screen Protector, 360Â° Rotating Stand/Hand Strap, Pencil Holder & Shoulder Strap, Black",9.14166666666666,409.940209267563,1,1,1.0,9.14166666666666,0.168141592920354,False,OTHER,30,Insufficient match evidence
283,4894158062043.0,,B085CCNXXB,CHARGER PLATE GOLD UBL,"Dirt Bike Gifts, Motocross 3D Night Light for Kids for Xmas Holiday Birthday Gifts for KidsMotorcycle Fan with Remote Control 16 Colors Changing + 4 Changing Mode + Dim Function",7.73458333333333,409.23721340388,1,1,1.0,7.73458333333333,0.09045226130653267,False,OTHER,30,Insufficient match evidence
284,5015934889077.0,,B0F6LQ3PK6,BLOCK TECH BLOCKS IN BLOOM ROSE,"Romantic Pink Roses Bouquet Building Set with Vase & LED Light, 845PCS Flowers Botanical Building Blocks Toys, Gifts for for Her & Him, Artificial Fake Flowers for Office Home Decor & Display",11.8583333333333,408.908045977011,1,845,845.0,-2368.221666666667,0.1981981981981982,False,OTHER,30,Insufficient match evidence
285,5029594608824.0,8681002821286.0,B0F3WDTPFC,ROLSON CABLE TIES BLACK 200X4.8MM 100PCS,"Fire Cement - Ready Mixed Cement, 1500Â°C Heat Resistant, 310ml Black Fire Sealant for Fireplace, Stove, Boiler, Chimney, Grills, Furnace",4.925,407.024793388429,100,1,0.01,5.70908,0.21468926553672316,False,OTHER,30,Insufficient match evidence
286,5030481930140.0,,B0DZNWNYV7,PPS FOIL ROASTING DISHES LARGE,"10 Pack Large Aluminium Foil Trays Deep (3500ml) - Tin Foil Food Containers for Cooking, Baking, Roasting, and BBQ (32x26x7)",4.88291666666666,406.909722222222,1,10,10.0,-2.13708333333334,0.23376623376623376,False,OTHER,30,Insufficient match evidence
287,5055441429489.0,609613846212.0,B00YA95TZI,DEKTON ROTARY SAW BLADE 6PC SET,Mydome Light Switch Timer â€“ Police Approved Retro Fit Timer Switch - A No Wiring Home Security Lighting & Burglar Deterrent,16.2016666666666,405.041666666666,1,1,1.0,16.2016666666666,0.24358974358974358,False,OTHER,30,Insufficient match evidence
288,5055706659521.0,5056623761960.0,B0F8PG9ND2,SOZALI MILKSHAKE SUNDAE GLASS,"Sundae Glasses Set of 6, Tall 350ml Knickerbocker Glory Dessert Cups, Milkshake Soda Fountain Glass Dessert Glasses with Footed Base, Ice Cream Bowls Glassware, Dishwasher Safe",5.98125,401.426174496644,1,6,6.0,0.3412500000000005,0.25365853658536586,False,OTHER,30,Insufficient match evidence
