RowID,bucket,MLS,MLS_band,title_match,sales,is_exact_ean_strict,EAN_digits,EAN_OnPage_digits,EAN_digits_normalized,EAN_OnPage_digits_normalized,EAN_strict_valid,EAN_OnPage_strict_valid,Supplier EAN,Amazon EAN,pack_supplier_count,pack_amazon_count,pack_supplier_evidence,pack_amazon_evidence,Qty_Ratio,Adjusted_Profit_baseline,NetProfit,NetProfit_num,ROI,ASIN,SupplierTitle,AmazonTitle,SupplierPrice_incVAT,SellingPrice_incVAT,ip_risk
1133,OTHER,31,UNLIKELY_OTHER,0.23255813953488372,50.0,False,5016679234870,,5016679234870,,True,False,5016679234870,-,,,,,,,1.26624999999999,1.26624999999999,31.0355392156862,B0DNZHRHMP,BIRDBRAND CLEAR LAMP OIL 1LT,Smokeless and Odourless Premium Dutch Lamp Oil with Intergrated Easy Pour Funnel - Clear Candle Oil - 1 Litre Bottle. Spill- Free Design Bottle.,4.236,10.95,False
1134,OTHER,10,UNLIKELY_OTHER,0.14507772020725387,500.0,False,5019923200898,,5019923200898,,True,False,5019923200898,-,,,,,,,0.374999999999999,0.374999999999999,30.99173553719,B0F3HZZW2T,SECURPAK GLASS  PLATED SLOTTED BP 38MM,"Crevice Cleaning Brushes, Scrub Brush Tool for Hard to Reach Tight Spaces, Home Essentials Cleaning Supplies for Shower, Bathroom, Kitchen, Toiletï¼ŒWindow",0.792,5.64,False
1135,OTHER,32,UNLIKELY_OTHER,0.2391304347826087,50.0,False,5010792470108,,5010792470108,,True,False,5010792470108,-,,,,,,,2.77124999999999,2.77124999999999,30.9636871508379,B0DBQSZZLG,DIFFUSER 500ML PEONY & BLUSH,Lesser & Pavey Desire Aroma Pomegranate & Peony Diffuser 500ml | Aromatherapy for Home Relaxation | Stylish Gift Idea | Perfect for a Soothing Home Ambiance,10.08,19.95,False
1136,OTHER,18,UNLIKELY_OTHER,0.1320754716981132,100.0,False,5019923196221,,5019923196221,,True,False,5019923196221,-,,2.0,,(pack of 2); pack of 2,,,0.432916666666666,0.432916666666666,30.922619047619,B09NW5T692,SECURPLUMB PS ELBOW 15MM,Pipestation 15mm Compression Elbow Connectors (Pack of 2) | Durable Compression Joint Plumbing Fittings for Copper Plumbing Pipe Connectors | 15mm Chrome Compressions Plumbers Pipe Fitting,1.02,5.99,False
1137,NEEDS_VERIFICATION,73,NEEDS_VERIFICATION,0.6382978723404256,50.0,False,5060386422662,,5060386422662,,True,False,5060386422662,-,,,,,,,1.92958333333333,1.92958333333333,30.8733333333333,B01CMHNDKC,BLUE CANYON ROUND WALL MIRROR WHITE,"Blue Canyon Round Mirror, 40 cm Length x 40 cm Width, White",6.84,14.95,False
1138,OTHER,21,UNLIKELY_OTHER,0.1940928270042194,300.0,False,5056032969131,,5056032969131,,True,False,5056032969131,-,,,,,,,5.74958333333333,5.74958333333333,30.6644444444444,B0CZDKK3R9,TOWER PRESTO 2 TIER STEAMER PT21004WHT,"Aigostar 3 Tier Electric Food Steamer 12L, 900W Vegetable Steamer with 60 Minute Timer, BPA Free, Separate Rice Bowl and Stackable Steam Baskets, Healthy Cooking, Energy Saving, Refill While Steaming",21.84,37.99,False
1139,LOW_PRIORITY,36,POSSIBLE_LOW_PRIORITY,0.3062200956937799,100.0,False,,749355142972,,749355142972,False,True,-,749355142972,,,,,,,0.765,0.765,30.4780876494024,B0BHNPHR73,FESTIVE MAGIC HANGING WISHING SANTA SIGN 40CM,"Wooden Christmas Decorations, Christmas Plaque Sign Door Hanging Sign Xmas Santa Ornaments Ceiling Window Decorations for Xmas Home Room Indoor Outdoor Decor Y3SDGP",2.352,6.99,False
1140,LOW_PRIORITY,45,POSSIBLE_LOW_PRIORITY,0.3977272727272727,400.0,False,5014353089983,,5014353089983,,True,False,5014353089983,-,2.0,5.0,2x500g,pack of 5,2.5,-3.4392500000000013,0.898749999999999,0.898749999999999,30.3631756756756,B00QM9CG7I,KILROCK DAMP CLEAR REFILL POUCH 1KG (2x500g),"Kilrock Damp Clear Moisture Trap Refill - Pack of 5 x 500 grams - Moisture Absorbers - for air quality, reduces damp odours & damage",2.892,8.85,False
1141,OTHER,27,UNLIKELY_OTHER,0.36923076923076925,50.0,False,742288774326,6915389012343,742288774326,6915389012343,True,True,742288774326,6915389012343,3.0,,3 pieces,,,,5.42,5.42,30.0443458980044,B07SYK3KX5,MASTERCOOK CASSEROLE SET 20-22-24CM 3 PIECES,"Amazon Basics 3-Piece Stainless Steel Space Saving Induction Cookware Set - Casserole with Stackable Lid, Soft Touch Handle - 16/20/24 cm, 14.56 inches",20.988,41.88,False
1142,OTHER,17,UNLIKELY_OTHER,0.025,300.0,False,5055706660213,7427316664826,5055706660213,7427316664826,True,True,5055706660213,7427316664826,8.0,8.0,8pce,8 pack,1.0,0.388333333333333,0.388333333333333,0.388333333333333,29.6437659033079,B0FHLKKDKJ,BABY PIPKIN MINI FOOD STORAGE POTS 8PCE,"Mini Plastic Food Storage Pots with Lids â€“ 8 Pack Weaning Containers â€“ Airtight, Leakproof, Microwave & Freezer Safe â€“ Reusable Snack, Sauce & Meal Prep Containers â€“ travel Stackable & BPA-Free",0.912,5.77,False
1143,OTHER,23,UNLIKELY_OTHER,0.21645021645021645,100.0,False,5024418660842,,5024418660842,,True,False,5024418660842,-,12.0,,pack of 12,,,,1.54125,1.54125,29.3571428571428,B0DH974Z2Q,INCENSE STICKS MAGIC MIST PACK OF 12,"Stamford Fantasy Mythical Incense Sticks â€“ 12 Unique Fragrances (15 Sticks Each) with JRose Burner | Dragonâ€™s Fire, Mermaidâ€™s Love, Unicornâ€™s Grace & More | Aromatic Home & Meditation Set",5.64,12.99,False
1144,OTHER,28,UNLIKELY_OTHER,0.2037037037037037,200.0,False,5026180035583,,5026180035583,,True,False,5026180035583,-,,,,,,,2.24499999999999,2.24499999999999,29.308093994778,B0CQJ78NMH,APOLLO MARBLE CHEESE WIRE BOARD,"Upgraded Cheese Slicer Set with 5 Replacement Wires & Heavy-Duty 5"" x 8"" Marble Board - Durable Cheese Cutter for Block Cheeses, Butter, and More - Essential Kitchen Gadget Tool - White",8.532,18.99,False
1145,LOW_PRIORITY,36,POSSIBLE_LOW_PRIORITY,0.29310344827586204,300.0,False,5054061297706,,5054061297706,,True,False,5054061297706,-,,16.0,,16 piece,,,3.31833333333333,3.31833333333333,29.2106807511737,B07C8V2DJ7,RUSSELL HOBBS VIENNA CUTLERY SET 16PC,"Russell Hobbs RH00022GP Vienna 16 Piece Cutlery Set - Stainless Steel Silverware, Service for 4, Tableware with Forks, Knives, Tablespoons and Teaspoons, Dishwasher Safe Flatware, Mirror Polished",12.972,24.97,False
1146,OTHER,12,UNLIKELY_OTHER,0.16037735849056603,50.0,False,5030481680069,,5030481680069,,True,False,5030481680069,-,,3.0,,3 pack,,,0.341666666666666,0.341666666666666,29.2022792022792,B0CX81B81N,GLEAMAX 3 DISH BRUSHES,"Holikme 3 Pack Dish Brush Set with Bamboo Handle, Kitchen Scrub Brush for Cleaning Dish, Pot, Sink and Stove, Skillet Scrubber with Tough Bristles for Cast Iron Grill Pan, Yellow White Black",0.744,5.99,False
1147,FILTERED_OUT,67,NEEDS_VERIFICATION,0.5294117647058824,300.0,False,5029594103718,5029594112017,5029594103718,5029594112017,True,True,5029594103718,5029594112017,,,,,,,0.861666666666667,0.861666666666667,29.1103603603603,B00JITHXRM,ROLSON CLAW HAMMER FIBREGLASS 8OZ,Rolson 11201 8oz Stubby Claw Hammer,2.892,8.09,False
1148,OTHER,33,UNLIKELY_OTHER,0.24444444444444444,200.0,False,5015302106713,4008600409359,5015302106713,4008600409359,True,True,5015302106713,4008600409359,,,,,,,0.413333333333333,0.413333333333333,29.1079812206573,B09MWPSLQF,FIRST STEPS SAFARI BABY FEEDING BOTTLE 150ML,NUK First Choice+ Baby Bottle| 0-6 Months M | Temperature Control | Anti Colic Vent | 150 ml | BPA-Free | Silicone Teat | Safari (Beige),1.044,5.98,False
1149,OTHER,30,UNLIKELY_OTHER,0.21145374449339208,100.0,False,5012145002233,,5012145002233,,True,False,5012145002233,-,,2.0,,2pcs,,,0.535,0.535,29.0760869565217,B09N7Q1FZ9,CAROLINE PAPER TABLE COVER GOLD,"2Pcs 137*274cm White and Gold Disposable TableCloths Party Paper Plastic TableCloth,Gold Star Rectangular Waterproof Table Cover for Picnic,Baby Shower,Wedding,Christmas,Birthday Party Decorations",1.548,6.99,False
1150,OTHER,32,UNLIKELY_OTHER,0.2535211267605634,100.0,False,8691444216830,9851420464535,8691444216830,9851420464535,True,True,8691444216830,9851420464535,40.0,100.0,40pcs,pack of 100,2.5,-0.942333333333333,0.371666666666667,0.371666666666667,29.0364583333334,B0BD8MBJTV,THL SPOON PLASTIC LUX REUSABLE CLEAR 40PCS,"Generic Pack of 100 Heavy Duty Clear Plastic Spoons, Reusable and Washable Spoons Perfect for Picnics,Parties,Camping,Catering Events & Travelling Tableware and Dinnerware",0.876,6.29,False
1151,OTHER,15,UNLIKELY_OTHER,0.2073170731707317,100.0,False,5036446805539,,5036446805539,,True,False,5036446805539,-,,,,,,,0.825000000000001,0.825000000000001,28.9473684210526,B0BKS724M3,FUJI Ni-mH AA 800 MAH BATTERIES,"Premium Foldable Clothes Drying Hanger with 20 Clips, Anti-Rusty Plastic Drying Rack for Socks, Lingeries, Delicates and Baby Clothes",2.76,9.99,False
1152,OTHER,29,UNLIKELY_OTHER,0.2857142857142857,300.0,False,5017403811046,,5017403811046,,True,False,5017403811046,-,13.0,,13pce,,,,0.581666666666666,0.581666666666666,28.9386401326699,B0CZMQKXJ7,BLACKSPUR PRECISION KNIFE SET 13PCE,"Precision Craft Knife Set With 2 Knives and 10 Spare Blades - Professional Exacto for Adult Carving, Hobby, Modeling and Art Projects",1.752,5.99,False
1153,OTHER,29,UNLIKELY_OTHER,0.30057803468208094,50.0,False,5055441431628,8712962529674,5055441431628,8712962529674,True,True,5055441431628,8712962529674,,30.0,,30 pcs,,,0.401666666666666,0.401666666666666,28.8968824940048,B092VXSYR2,DEKTON HOOK /LOOP SAND DISC 5PC CRS 80GRIT,Sanding Discs Hook and Loop 180/80/40 Mixed Grit 125mm 8 Hole 30 Pcs Round Sandpaper Pads Set Compatible With Random Orbital Sander,1.008,5.99,False
1154,OTHER,33,UNLIKELY_OTHER,0.2608695652173913,900.0,False,5024418660859,,5024418660859,,True,False,5024418660859,-,12.0,,pack of 12,,,,1.51291666666666,1.51291666666666,28.8174603174602,B0CN2XTXX1,INCENSE STICKS SACRED WOOD PACK OF 12,"Natural Incense Sticks Multipack Variants - 5 (90 gms) Charcoal Free Incense Stick, Made from Upcycled Flowers | Sacred InsensÃ© Sticks from all Cultures (Scented Sticks)",5.64,12.95,False
1155,FILTERED_OUT,87,HIGH_LIKELIHOOD,0.85,50.0,False,5027785817369,5027785811817,5027785817369,5027785811817,True,True,5027785817369,5027785811817,,,,,,,0.431666666666667,0.431666666666667,28.5871964679912,B073VPL2VQ,ULTRATAPE PICTURE FRAME TAPE 24MMX50M,Ultratape | Picture Frame Tape | 48mm x 33m,1.152,6.53,False
1156,NEEDS_VERIFICATION,66,NEEDS_VERIFICATION,0.6444444444444445,50.0,False,3426470301268,,3426470301268,,True,False,3426470301268,-,20.0,20.0,20x17cm,20 x 17 cm,1.0,1.03625,1.03625,1.03625,28.5468319559228,B0DN1HXF9B,PYREX AIR FRYER SQUARE DISH 20X17CM,PYREX PREPWARE â€“ Square Glass Dish 20 x 17 cm â€“ 1 L,3.696,9.99,False
1157,VERIFIED_RECOMMENDED,95,HIGH_LIKELIHOOD,0.2962962962962963,50.0,True,26102251102,26102251102,026102251102,026102251102,True,True,026102251102,026102251102,,,,,,,0.761666666666667,0.761666666666667,28.4203980099502,B0042FBWQ0,CARAFE .5LT GLASS,"Arcoroc ARC C0199 Carafon Vin Carafe, Glass, transparent, 580 ml",2.556,8.99,False
1158,OTHER,25,UNLIKELY_OTHER,0.25339366515837103,600.0,False,5060091191631,5060913008772,5060091191631,5060913008772,True,True,5060091191631,5060913008772,,6.0,,6pcs,,,6.88541666666666,6.88541666666666,28.2073603714324,B0FDLCNNTL,ROYAL CUISINE STAINLESS STEEL SAUCE PAN 3PC SET,"Stainless Steel Saucepan Set â€“ Non Stick Cooking Pots â€“ Tri-Ply Stainless Steel Pot Suitable for All Hobs â€“ 6pcs 16.7cm, 18.7cm & 20.9cm (3 Pots + 3 Lids) â€“ by Nuovva",28.6319999999999,51.41,False
1159,LOW_PRIORITY,36,POSSIBLE_LOW_PRIORITY,0.26143790849673204,50.0,False,9333527348500,,9333527348500,,True,False,9333527348500,-,16.0,100.0,16pk,100 pcs,6.25,-5.141083333333334,0.402916666666666,0.402916666666666,28.1759906759906,B0DK6VD1Z2,FESTIVE MAGIC HOOKS GUTTER CLIPS 16PK,"100 Pcs Black Gutter Clips, Versatile S-Hooks for Festive Decorations, Reusable Accessory for Christmas Fairy Lights",1.056,5.99,False
1160,FILTERED_OUT,38,POSSIBLE_LOW_PRIORITY,0.29896907216494845,100.0,False,8691444216823,16392267969,8691444216823,016392267969,True,True,8691444216823,016392267969,40.0,40.0,40pcs,40 pack; set of 40,1.0,0.36,0.36,0.36,28.125,B0D7M7GNZR,THL KNIVES PLASTIC REUSABLE CLEAR 40PCS,"Premium Clear Hard Plastic Cutlery Set,Reusable Cutlery Set of 40 Pack: Forks & Spoons & Knives,for Birthday Parties Picnics Buffets BBQ's Weddings Camping",0.876,5.94,False
1161,OTHER,29,UNLIKELY_OTHER,0.22594142259414227,300.0,False,5027785809531,5019200120192,5027785809531,5019200120192,True,True,5027785809531,5019200120192,,,,,,,0.384999999999999,0.384999999999999,28.1021897810218,B073X6QQRP,RHINO LABEL LOW TAC MASKING TAPE 25MMX25M,ProDec Advance 24mm (1 inch) x 50m Low Tack Precision Edge Multi Surface Painters Masking Tape for Razor Sharp Lines with No Paint Bleed For Indoor Painting and Decorating Compatible with All Paints,0.984,4.95,False
1162,OTHER,29,UNLIKELY_OTHER,0.19791666666666666,300.0,False,,,,,False,False,-,-,,21.0,,21x29.7 cm; 3 pack,,,1.33291666666666,1.33291666666666,28.0614035087719,B0DJ352XPP,WOOD FRAME 1INCH WHITE A4,"wyewye A4 Frame 3 Pack, 21x29.7 cm Wood Picture Frames with Stand, Tabletop or Wall Hanging, A4 White Frame with A5 Mount, Document Frame with Plexiglass Window, White",5.04,11.99,False
1163,OTHER,23,UNLIKELY_OTHER,0.2222222222222222,500.0,False,5050796011686,,5050796011686,,True,False,5050796011686,-,6.0,6.0,pack of 6,pack of 6,1.0,1.33291666666666,1.33291666666666,1.33291666666666,28.0614035087719,B0DN1K8KKD,BRIGHT & HOMELY MASKING TAPE 48MMx40M PACK OF 6,"Pack of 6 Masking Tape Rolls (24mm x 50m) â€“ Premium Quality Masking Tape for Painting, Decorating & Crafts, Low Tack, Residue-Free, Strong Adhesion, Ideal Paper Tape, Artist & Paint Use",5.04,11.99,False
1164,OTHER,34,UNLIKELY_OTHER,0.26666666666666666,100.0,False,5056295702346,,5056295702346,,True,False,5056295702346,-,,,,,,,1.35624999999999,1.35624999999999,28.021694214876,B007IGLU12,BLUE CANYON LED VANITY MIRROR 17CM X 22CM,Blue Canyon 17cm Free Standing Round Swivel Mirror - Chrome Finish - Perfect for Shaving and Applying Makeup - One Side with 3x Magnification - Double Sided Multipurpose Mirror - BA121,5.148,12.15,False
1165,NEEDS_VERIFICATION,54,NEEDS_VERIFICATION,0.5714285714285714,50.0,False,5010853253428,,5010853253428,,True,False,5010853253428,-,,,,,,,0.910416666666666,0.910416666666666,27.9268916155419,B07VC8TFB8,KILNER BOTTLE SQUARE 1LTR,"Kilner Clip Top Bottle, 1 Litre",3.252,9.29,False
1166,OTHER,13,UNLIKELY_OTHER,0.18357487922705315,100.0,False,15055706641332,727380548068,15055706641332,727380548068,True,True,15055706641332,727380548068,,,,,,,1.91833333333333,1.91833333333333,27.6815776815777,B085CCNXXB,MOP HEAD METAL 12 OZ 200GM PK8,"Dirt Bike Gifts, Motocross 3D Night Light for Kids for Xmas Holiday Birthday Gifts for KidsMotorcycle Fan with Remote Control 16 Colors Changing + 4 Changing Mode + Dim Function",7.656,16.99,False
1167,HIGH_LIKELIHOOD_RECOMMENDED,81,HIGH_LIKELIHOOD,0.74,50.0,False,5032759027644,,5032759027644,,True,False,5032759027644,-,,,,,,,0.625416666666666,0.625416666666666,27.5513950073421,B00ABJQTPU,"AMTECH POINTING TROWEL 150M(6"") WITH SOFT GRIP","Amtech G0230 150mm (6"") Pointing trowel with soft grip",2.064,7.49,False
1168,FILTERED_OUT,77,HIGH_LIKELIHOOD,0.7191011235955056,50.0,False,5010303194424,5010303180588,5010303194424,5010303180588,True,True,5010303194424,5010303180588,3.0,,3pcs,,,,0.425,0.425,27.4193548387097,B0BYKDX25N,FAIRY MAX POWER SOAP DISPENSING DISH BRUSH & REFILLS 3PCS,Fairy Soap Dispensing Dish Brush,1.2,6.57,False
1169,FILTERED_OUT,41,POSSIBLE_LOW_PRIORITY,0.36477987421383645,50.0,False,5055441463803,3165140907101,5055441463803,3165140907101,True,True,5055441463803,3165140907101,,36.0,,36 x 65 mm,,,0.275,0.275,27.2277227722772,B078W5V7TK,DEKTON HSS-R EDGE GROUND DRILL BIT 3.3MM X 65MM,"Bosch Professional 10-Piece PointTeQ HSS Twist Drill Bit (for Metal, 3.3 x 36 x 65 mm, Drill Driver Accessories)",0.552,3.99,False
1170,FILTERED_OUT,31,UNLIKELY_OTHER,0.2127659574468085,50.0,False,5056184015694,,5056184015694,,True,False,5056184015694,-,,,,,,,0.988333333333334,0.988333333333334,27.2268135904499,B0FVDY6BCL,FX TYPE C TO IPHONE DATA CABLE BLACK,"ACANDYA USB C Cable for Carplay, Car Play Cord for Apple iPhone 17 iPhone 16 Pro USB A to Type C Data Transfer Braided Charger Charging Cable for Android Auto Samsung S24 S23 Charge Wire 3.3 FT Black",3.696,8.89,True
1171,OTHER,21,UNLIKELY_OTHER,0.2,200.0,False,8692952149863,8692952197383,8692952149863,8692952197383,True,True,8692952149863,8692952197383,,6.0,,set of 6,,,0.855000000000001,0.855000000000001,27.1428571428571,B081V9NGMW,LAV FAME WINE GLASS 30CL PK3,LAV Stemless Red & White Wine Glasses Tumbler Set of 6 - Drinking Glassware for Water Champagne Martini Mimosa Prosecco Cocktail Sangria - Short 16 oz No Stem Glasses Dishwasher Safe,3.12,12.99,False
1172,FILTERED_OUT,51,NEEDS_VERIFICATION,0.5585585585585585,300.0,False,3426470283373,764558754944,3426470283373,764558754944,True,True,3426470283373,764558754944,,3.0,,set of 3,,,3.18666666666666,3.18666666666666,26.8690275435637,B00NEKRON4,PYREX ESSENTIALS CASSEROLE 6.7LTR RECT,"Pyrex Essentials - Set of 3 glass casseroles high resistance 1,4L/2,1L/3L",13.572,29.84,False
1173,VERIFIED_RECOMMENDED,95,HIGH_LIKELIHOOD,0.2900763358778626,700.0,True,5030481940088,5030481940088,5030481940088,5030481940088,True,True,5030481940088,5030481940088,,,,,,,0.296666666666666,0.296666666666666,26.7267267267267,B07YQ5HFFN,PPS ROUND 40 DOYLEYS 21CM,"40 X White Round LACE DOYLEYS - 22cm/8.5"" Quality Disposable Paper mats Great for Entertaining and Parties",0.672,4.28,False
1174,OTHER,29,UNLIKELY_OTHER,0.2814814814814815,700.0,False,50304811940063,5030481940088,50304811940063,5030481940088,True,True,50304811940063,5030481940088,,,,,,,0.296666666666666,0.296666666666666,26.7267267267267,B07YQ5HFFN,PPS ROUND 150  DOYLEYS 11.5CM,"40 X White Round LACE DOYLEYS - 22cm/8.5"" Quality Disposable Paper mats Great for Entertaining and Parties",0.672,4.28,False
1175,FILTERED_OUT,74,NEEDS_VERIFICATION,0.6956521739130435,100.0,False,5029594522380,5029594522458,5029594522380,5029594522458,True,True,5029594522380,5029594522458,280.0,280.0,280x115mm,280 x 120 mm,1.0,0.741666666666666,0.741666666666666,0.741666666666666,26.6786570743405,B006A7D1O4,ROLSON PLASTERING TROWEL 280X115MM,"Rolson 52245 Smooth Plastering Trowel, Multi, 280 x 120 mm",2.676,9.29,False
1176,OTHER,24,UNLIKELY_OTHER,0.23157894736842105,50.0,False,5024418453826,,5024418453826,,True,False,5024418453826,-,5.0,5.0,5x9cm,5x10cm,1.0,0.679583333333333,0.679583333333333,0.679583333333333,26.4429312581063,B0FFMFQMDJ,LED WHITE FLAME LIGHT 7.5X9CM,"goobay LED Candles White Real Wax Candle 7,5x10cm with Timer Function Warm White 3D Battery-Powered Wick, for Elegant Decoration, Safe and Stylish Lighting 77774",2.424,7.99,False
1177,OTHER,21,UNLIKELY_OTHER,0.27450980392156865,400.0,False,5024418476962,789605254703,5024418476962,789605254703,True,True,5024418476962,789605254703,3.0,3.0,3 pieces,3pcs,1.0,2.18833333333333,2.18833333333333,2.18833333333333,26.2705082032812,B08FQSZ7QY,CHRISTMAS STACKED SANTAS 50CM 3 PIECES,"KAHEIGN 3Pcs Christmas Plush Figurines, Christmas Sitting Santa Claus Snowman Reindeer Christmas Ornament Long Legs Figurine for Table Fireplace Decor Home Decoration",9.336,19.99,False
1178,OTHER,26,UNLIKELY_OTHER,0.32941176470588235,100.0,False,5032759002283,,5032759002283,,True,False,5032759002283,-,,,,,,,1.16333333333333,1.16333333333333,26.2603461249059,B0001P06HQ,AMTECH BOLSTER 4 INCH,Footprint - Made in Britain - 4Inch (100mm) Brick Bolster - Blue,4.656,12.34,False
1179,OTHER,30,UNLIKELY_OTHER,0.21761658031088082,400.0,False,5016574127185,,5016574127185,,True,False,5016574127185,-,,,,,,,0.537916666666667,0.537916666666667,26.1124595469255,B0CWDZCCFF,LYNWOOD 5PC PAINT BRUSH SET,"Hardys 5pc Paint Brush Set Mix | Essential Brushes for All Wall, Ceiling & Paint Decorating | Synthetic Bristle, Straight Line & Angled for Cutting In & Smooth Finish",1.812,7.07,False
1180,LOW_PRIORITY,42,POSSIBLE_LOW_PRIORITY,0.3431372549019608,50.0,False,5055441448466,,5055441448466,,True,False,5055441448466,-,,,,,,,0.328333333333333,0.328333333333333,26.058201058201,B0BY9QYJ97,DEKTON MINI SCRAPER WITH 5 PLASTIC BLADES,"JCKD 1pcs Mini Plastic Scraper with 20 Plastic Blades, Plastic Scraper, Adhesive Residue Remover for Removing Glass Window Stickers and car Stickers, Label Remover",0.852,4.39,False
1181,FILTERED_OUT,61,NEEDS_VERIFICATION,0.5714285714285714,100.0,False,5030481970238,5028635004045,5030481970238,5028635004045,True,True,5030481970238,5028635004045,,,,,,,0.288333333333333,0.288333333333333,25.975975975976,B073H7GJ13,PPS POCKET TISSUES 3PLY 10S PK10,"Handy Pocket 3ply Tissues, Packs of 10",0.672,5.95,False
1182,FILTERED_OUT,38,POSSIBLE_LOW_PRIORITY,0.3380281690140845,600.0,False,5055490669096,5060913008833,5055490669096,5060913008833,True,True,5055490669096,5060913008833,4.0,8.0,4 pieces,8pcs,2.0,-40.932333333333396,11.3516666666666,11.3516666666666,25.7290722272589,B0FDL1V313,EPOQUE STAINLESS STEEL STOCK POT SET 4 PIECES RED 18-20-22-24CM,Stainless Steel Pots and Pans Set â€“ 8pcs Cookware with Glass Lids â€“ Induction Hob Pot Set â€“ Cooking Saucepan Pots & Frying Pan Set â€“ by Nuovva,52.284,89.99,False
1183,OTHER,21,UNLIKELY_OTHER,0.1875,700.0,False,5010353328794,5010353322822,5010353328794,5010353322822,True,True,5010353328794,5010353322822,,3.0,,3 pack,,,0.465,0.465,25.0,B07QQBHTT4,MINKY BRITES FLAT SCOURING PAD 4PC,Minky Anti-Bacterial Cleaing Pad | 3 Pack | Reusable Microfibre Cloth | Minky Pad | Kitchen Cleaner | Dual Sided Sponge | Non Scratch Sponge | Cleaning Products | Cleaning Supplies | Sponges,1.572,6.75,False
1184,OTHER,19,UNLIKELY_OTHER,0.16521739130434782,700.0,False,5010353327803,5010353322822,5010353327803,5010353322822,True,True,5010353327803,5010353322822,,3.0,,3 pack,,,0.465,0.465,25.0,B07QQBHTT4,MINKY EVERYDAY SPONGES BRIGHT & GOLD 2PC,Minky Anti-Bacterial Cleaing Pad | 3 Pack | Reusable Microfibre Cloth | Minky Pad | Kitchen Cleaner | Dual Sided Sponge | Non Scratch Sponge | Cleaning Products | Cleaning Supplies | Sponges,1.572,6.75,False
1185,OTHER,33,UNLIKELY_OTHER,0.2619047619047619,200.0,False,5027908007431,7061115342303,5027908007431,7061115342303,True,True,5027908007431,7061115342303,,,,,,,3.73291666666666,3.73291666666666,24.721302428256,B07GKZ974P,SOFTESSE FAMILY FACIAL TISSUES PK24,36 x Boxes Ultra Soft Luxurious 100 White Facial Family TISSUES 100 FIL 2PLY Tissue for Dental Medical Home Cleaning from PASHA81 LTD,17.46,29.99,False
1186,OTHER,29,UNLIKELY_OTHER,0.29347826086956524,100.0,False,5029594190244,762983170940,5029594190244,762983170940,True,True,5029594190244,762983170940,,,,,,,1.96166666666666,1.96166666666666,24.7061293031066,B0D5M57GDG,"ROLSON  ADJUSTABLE WRENCH 3PC SET 6,8,10""","Shall 3-Piece Adjustable Wrench Set, 10/8/6 Inch Cr-V Steel Wrench with Cushion Grip,Navy Blue, Laser-Etched for Home, Garage, Workshop and DIY",8.868,17.99,False
1187,OTHER,9,UNLIKELY_OTHER,0.12444444444444444,300.0,False,5505441428635,5016743105204,5505441428635,5016743105204,True,True,5505441428635,5016743105204,,3.0,,3 pcs,,,1.045,1.045,24.5882352941176,B0D7T8LTNV,DEKTON CLAW HAMMER FIBERGLASS 16OZ,"Cleaning Brush - Hard Bristle Crevice Cleaning Brush - Easy Living Magic Brush - Grout Cleaning Brushes for Difficult Places to Reach, such as Window Track Bathroom Gap Kitchen Groove (3 PCS)",4.44,9.99,False
1188,FILTERED_OUT,35,POSSIBLE_LOW_PRIORITY,0.28431372549019607,300.0,False,5051346799535,6972403931424,5051346799535,6972403931424,True,True,5051346799535,6972403931424,70.0,70.0,70x120cm; pack of 2,2 pack; 70 x 140 cm,1.0,1.44166666666666,1.44166666666666,1.44166666666666,24.5599091425326,B08D38T3JW,BAMBOO BATH TOWELS SILVER 70x120CM PACK OF 2,Yoofoss Bamboo Bath Towels 2 Pack Towel Set 500 GSM 70 x 140 cm Extra Large Bath Towels Super Soft & Highly Absorbent Bath Sheets Highly Absorbent and Quick Dry,6.384,15.29,False
1189,OTHER,23,UNLIKELY_OTHER,0.20987654320987653,200.0,False,5030481930515,5065010529175,5030481930515,5065010529175,True,True,5030481930515,5065010529175,,,,,,,0.315,0.315,23.8636363636363,B0B4B6Y517,PPS FOIL BBQ DRILL ROUND 2 TRAY 34CM,"Large Aluminium Foil Trays Food Large Container with lids Oven BBQ Takeaway Roasting Freezing Storing (No 9) 9"" x 9"" x 2"" (10)",0.924,6.99,False
1190,OTHER,9,UNLIKELY_OTHER,0.13168724279835392,50.0,False,8720573253833,,8720573253833,,True,False,8720573253833,-,,,,,,,1.97833333333333,1.97833333333333,23.5796583234008,B0D8S1XKJL,LIGHT UP FESTIVE HOUSE WITH SCENERY LED (3 ASSORTED DESIGNS),Palmtree 953XL 953 XL Remanufactured for HP 953xl Ink Cartridges Multipack for HP Officejet Pro 7720 Ink Cartridges Pro 7740 8710 8720 8725 8715 8730 8740 8210 8218 8718 8740 Printers,9.408,18.04,False
1191,OTHER,28,UNLIKELY_OTHER,0.2828282828282828,900.0,False,,,,,False,False,-,-,,12.0,,12 pack,,,1.40958333333333,1.40958333333333,23.1458675424192,B08JPG71GV,CHRISTMAS WREATH RED BERRIES 25CM,"Christmas Red Berry Twig Stem, 12 Pack Artificial Red Berry Picks for Xmas Wreaths decorations, Christmas Tree Decorations, Crafts, Wedding, Holiday Home Decor (Red)",6.648,13.99,False
