RowID,SupplierTitle,AmazonTitle,EAN,EAN_OnPage,ASIN,NetProfit,Adjusted_Profit,ROI,sales,title_match,is_exact_ean_strict,Brand_Match,RSU,Pack_Verdict,Category,SubCategory,Filter_Reason
60,APAC RIBBON 2INCH 100 YARDS PURPLE,"UGEARS V8 Engine 3D Wooden Puzzles for Adults - Wooden Model Kits for Adults to Build DIY Craft, for Engineers, 3D Puzzle Model Engine Kit, 3D Puzzles Adult Hobby Kit, Brain Teaser",8001565224858,nan,B0D9W1S3Y5,50.53125,50.53125,0.16787790697674398,300,0.12149532710280374,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
61,APAC RIBBON 2INCH 100YDS  BURGUNDY,"UGEARS V8 Engine 3D Wooden Puzzles for Adults - Wooden Model Kits for Adults to Build DIY Craft, for Engineers, 3D Puzzle Model Engine Kit, 3D Puzzles Adult Hobby Kit, Brain Teaser",8001565224964,nan,B0D9W1S3Y5,50.53125,50.53125,0.16787790697674398,300,0.1588785046728972,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
62,EUROWRAP TISSUE PAPER 6SHTS LIGHT BLUE,"Toddler Toys for 2 3 4 5 6 Years Old Boys, Die-Cast Transport Truck Car Toys 61-Inch Race Track for Boys Kids, Toddler Car Toys Set for Kids Boys Girls",5033601868323,nan,B0C3LYMSZ5,15.7679166666666,15.7679166666666,0.167743794326241,100,0.14814814814814814,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
63,SIL CRAFT STICKERS UNICORN,"BEZGAR TB141 Remote Control Cars - 1:14 Scale RC Car, 2WD 20KM/H All-Terrains Toy Off Road Vehicle Monster Truck with Two Rechargeable Batteries for Boys Kids Adults and Girls, Red",5024418052029,nan,B07WZRM6WK,23.115,23.115,0.166294964028776,200,0.1262135922330097,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
64,BIRDBRAND S/WASH R/T/USE EACH 5LT,"2K Bird Feeder with Camera, Solar Powered, AI Identify 10,000+ Birds, 1.8L Capacity, IP65 Waterproof, 2.4GHz/5GHz, Bird Box Camera with Full Color Night Vision, Present for Bird Lover",5016679520003,nan,B0DTKDYJ8J,64.51625,64.51625,0.165426282051282,400,0.16666666666666666,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
65,PALOMA CHRISTMAS NAPKINS 3 PLY 20 PACK ASSORTED DESIGNS,"Laplink PCmover Professional 11 - Migration of your Applications, Files and Settings from an Old PC to a New PC - Data Transfer Software - Optional High Speed Ethernet Cable - 1 License",3838952032452,48296309469,B07CT3TVNT,24.3983333333333,24.3983333333333,0.162655555555555,100,0.16666666666666666,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
66,APAC RIBBON 2INCH 100 YARDS MAGENTA,"UGEARS V8 Engine 3D Wooden Puzzles for Adults - Wooden Model Kits for Adults to Build DIY Craft, for Engineers, 3D Puzzle Model Engine Kit, 3D Puzzles Adult Hobby Kit, Brain Teaser",8001565224933,4820184122314,B0D9W1S3Y5,47.815,47.815,0.158853820598006,300,0.12093023255813953,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
67,BETTINA BATH 4 SPONGES ROUNDED,OLEVS Men Watch Leather Strap Classic Dress Large Face Analog Quartz Date Luminous Waterproof Gents Wrist Watch,5052578011211,nan,B07YWB6QGR,22.9683333333333,22.9683333333333,0.158402298850574,50,0.22695035460992907,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
68,ADORN FOLDING BAG ASSORTED COLOURS,"TREKOLOGY YIZI GO Camping Chair for Adult â€“ Compact, Foldable, Lightweight 0.9 kg, 136 kg Capacity, Durable Aluminum, Quick Setup, Ideal for Backpacking, Beach, and Outdoor Adventures (Black)",6923456800571,855462008824,B07NT77GT8,23.2583333333333,23.2583333333333,0.155055555555555,100,0.19383259911894274,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
69,CARPRIDE PAINT SPRAY 400ML UNDER BODY SEAL,"HP CF541A 203A Original LaserJet Toner Cartridge, Cyan, Single Pack",5053249228587,190781107095,B075QDW3BF,38.8383333333333,38.8383333333333,0.15473439575033202,100,0.1834862385321101,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
70,NORTHPOLE CURLING RIBBON 4 X 4M,Pos Display Shop 5 x A4 Portrait Leaflet Holder Wall Mountable LDS5000 Recyclable!,5033601008965,7426823912727,B07CZHJKPW,19.8316666666666,19.8316666666666,0.150239898989899,50,0.21238938053097345,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
71,RODO WIRE BRUSH WITH SCRAPER 4 ROW,Work Boots Mens Womens Comfortable Steel Toe Cap Boots Lightweight Work Shoes Protective Puncture Proof Safety Footwear Industrial Safety Trainers with Swivel Buckle Shoelaces,5019200246458,nan,B0DK1CSSN1,28.105,28.105,0.149494680851063,100,0.18181818181818182,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
72,PREMIER COLOUR YOUR OWN CHRISTMAS KEYRING SET (6 ASSORTED DESIGNS),"Safety First Aid Group Workplace First Aid Kit (Small 1-10 Persons) Economy HSE-Compliant with Inspection Tags, Wall Bracket, Extra Plasters",5053844267714,nan,B09P58TDMW,18.9766666666666,18.9766666666666,0.148255208333333,400,0.22330097087378642,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
73,CHARGER PLATE SILVER REDBUD 33CM,OLEVS Mens Watches Designer Calendar Dress Metal Stainless Steel Quartz Analog Waterproof Luminous Wrist Watch Gent Large,5018705345147,nan,B0BPLGMW1B,26.1054166666666,26.1054166666666,0.146659644194756,100,0.0784313725490196,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
74,CHRISTMAS MUSICAL SNOW GLOBE CHRISTMAS SANTA,"Cordless Vacuum Cleaner, 600W 50KPA 65Mins Cordless Stick Vacuum with Touch Screen AUTO-Mode, Pet Tool &1M Hose, Wall-Charging, Fragrance Release, Powerful Vacuum for Floors/Carpets/Pet Hair UK Homes",5025301737399,nan,B0FJ1RGCSP,110.059583333333,110.059583333333,0.138614084802686,900,0.18106995884773663,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
75,BRIGHT & HOMELY WOODEN PEGS 36 PACK,"LED Batten Light Under Cabinet Lights with Plug in. Fluorescent Strip Light 3000-6500K Dimming and Color. with Wireless Control Panel and Remote Control.15W for Garage,Closet,Office,Shed (40CM-1PCS)",5050796010498,nan,B0FQHQH4Q5,16.0716666666666,16.0716666666666,0.13736467236467198,50,0.1630901287553648,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
76,COK LATTE GLASS 25CL 2PK,"Laplink PCmover Professional 11 - Migration of your Applications, Files and Settings from an Old PC to a New PC - Data Transfer Software - Optional High Speed Ethernet Cable - 1 License",8435123280763,48296309469,B07CT3TVNT,24.1183333333333,24.1183333333333,0.135496254681647,100,0.11483253588516747,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
77,"IMPERIAL SOUP PLATE BLUE 9""","Denby - Imperial Blue Dinner Plates Set of 2 - Dishwasher Microwave Safe Crockery 26.5cm - Blue, White Ceramic Stoneware Tableware - Chip & Crack Resistant Large Plates",8694169938490,745606660523,B07SG6C3BR,23.9816666666666,22.517666666666603,0.135489642184557,50,0.22564102564102564,False,,2.0,BUNDLE (2x) - OK,EXCLUDED,WEAK,Weak evidence
78,STAINLESS STEEL PET BOWL EMBOSSED 1QT,"Handheld Garment Clothes Steamer, 1800W Steamer Clothing for Portable, 150Â°C Turbo Extreme Penetrating Steam Wrinkle Reduction, 20s Fast Heat up Steam iron for Travel, Home, Office",5060226063369,nan,B0F53YN25G,18.705,18.705,0.134568345323741,50,0.1926605504587156,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
79,APOLLO GLASS CHOPPING BOARD CLEAR 28X38,Saker Cordless Leaf Blower Portable Dust Cleaner Handheld Blower 180000 RPM with Adjustable Speed for Lawn Care and Dust Patio Cleaning 2 Batteries Green with Case,5026180069403,nan,B0FCM9Z123,38.055,38.055,0.13352631578947302,100,0.18811881188118812,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
80,ECO BAMBOO DISH BRUSH ROUND,"Wireless Gaming Headset for PS5, PS4, PC, Switch, Mac, 2.4 GHz Wireless & 5.4 Bluetooth Gaming Headphones with Mic ENC Noise Cancelling, 50mm Drivers, 3D Stereo Sound, 50H Battery, Foldable",5030481160050,nan,B0FRFRH3SG,20.11625,20.11625,0.12978225806451602,100,0.08333333333333333,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
81,UNIQUE CANDLES GLITTER 12 ASSORTED COLS,"Smasiagon Magnetic Drawing Board Kids - Baby Girls Toys Ages 1-3, Portable Doodle Pad Educational Toys for 1 2 3 Year Old Toddler Girl Boy Birthday Gift (Pink)",11179190331,689908947299,B0BJCWBBVB,12.9249999999999,12.9249999999999,0.12925,500,0.20202020202020202,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
82,LAUNDRY BAG HUL LARGE 70X55X23CM ASSORTED,"Premium Baby Toys for 6-18 Months, 8 in 1 Montessori Toys Set, Educational Learning Toys for Toddlers 1-3 Years Old Trendy Babies Gifts for Boys & Girls",5061022621234,nan,B0CQP7TT72,22.015,22.015,0.127254335260115,50,0.12435233160621761,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
83,BETTINA MICROFIBRE FLICK DUSTER,OLEVS Men Watch Leather Strap Classic Dress Large Face Analog Quartz Date Luminous Waterproof Gents Wrist Watch,5052578045209,nan,B07YWB6QGR,22.6383333333333,22.6383333333333,0.127181647940074,50,0.2535211267605634,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
84,SMART CHOICE RUBBER BALL DOG TOY,"Cheerble Smart Interactive Dog Toys - Wicked Ball AIR, Automatic Moving Bouncing & Rotating Dog Ball with E-TPU Material, IPX7, USB-C Rechargeable, Active Rolling Balls for Medium-Large Dogs - Blue",5052516111348,nan,B0FS1K5WQH,24.0191666666666,24.0191666666666,0.127085537918871,200,0.1572052401746725,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
85,PORCELAIN MUG 12OZ COLOURED,"vancasso SIMI Mugs Set, 12oz/360ml Porcelain Coffee Mug Set of 6, Bohemian Style Tea and Coffee Cups with Handle, Microwave & Dishwasher Safe, Suitable for All Kinds of Drinks",742288768073,nan,B0FN3TVZVL,14.8616666666666,11.141666666666602,0.127022792022792,300,0.22772277227722773,False,,6.0,BUNDLE (6x) - OK,EXCLUDED,WEAK,Weak evidence
86,APOLLO WOODEN UTENSIL SET ASSTD,"Wooden Utensil Set - 10 Pcs Teak Wooden Spoon Kitchen Utensils Set for Nonstick Pans & Cookware. Non-Scratch, Heat Resistant, Comfortable Grip. Includes Cooking Spatula",5026180016858,nan,B0BBGQ2GLZ,27.94625,27.94625,0.12588400900900898,400,0.24120603015075376,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
87,FESTIVE MAGIC PASTEL SANTA WATERBAALL 45MM,"Premium Baby Toys for 6-18 Months, 8 in 1 Montessori Toys Set, Educational Learning Toys for Toddlers 1-3 Years Old Trendy Babies Gifts for Boys & Girls",9333527745026,nan,B0CQP7TT72,21.965,21.965,0.123398876404494,50,0.14432989690721648,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
88,PPS WINE DRINK 5 GOBLETS,"Kingrol 6 Pack 10oz Wine Glasses Goblets, 300ml Vintage Water Glasses, Romantic Mixed Drink Glasses for Party, Daily Use",5030481960147,nan,B095RYQRP3,14.0016666666666,10.281666666666599,0.119672364672364,100,0.20833333333333334,False,,6.0,BUNDLE (6x) - OK,EXCLUDED,WEAK,Weak evidence
89,COUNTRY CLUB 3 MICROFIBRE DUSTERS YELLOW,"Tracer ProScribe Tool with Deep Hole Pencil, Lead Holster and Carry Case (DIY, Woodworking, and Carpentry Multi-Function Scribe Tool)",5023674207402,5060668270882,B09BNJMXKQ,16.2216666666666,16.2216666666666,0.11927696078431299,700,0.19653179190751446,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
90,ECO BAMBOO SCRUB BRUSH,"Wireless Gaming Headset for PS5, PS4, PC, Switch, Mac, 2.4 GHz Wireless & 5.4 Bluetooth Gaming Headphones with Mic ENC Noise Cancelling, 50mm Drivers, 3D Stereo Sound, 50H Battery, Foldable",50304811690036,657381061429,B0FRFRH3SG,18.485,18.485,0.119258064516129,100,0.06635071090047394,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
91,ECO BAMBOO DISH BRUSH RECTANGULAR,"Wireless Gaming Headset for PS5, PS4, PC, Switch, Mac, 2.4 GHz Wireless & 5.4 Bluetooth Gaming Headphones with Mic ENC Noise Cancelling, 50mm Drivers, 3D Stereo Sound, 50H Battery, Foldable",50304811690074,657381061429,B0FRFRH3SG,18.485,18.485,0.119258064516129,100,0.07207207207207207,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
92,FOREVER BEAUTIFUL DETANGLING BRUSH,"SYLSTAR 30W Rechargeable Work Light, 3000 Lumen Magnetic Work Light Battery Powered, Waterproof Portable Cordless Job Site Lighting for Construction Site, Workshop, Garage, Camping, and Car Repairing",5056170351324,729920105601,B0BKGQLN8Z,16.4816666666666,16.4816666666666,0.11857314148681,800,0.1888412017167382,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
93,THL LINEA ROUND BOWL 3L ASSORTED COLOURS,"vancasso Bonita Pasta Bowls 38 oz, Large Ceramic Salad Bowls, Pasta Bowl Set of 6, Microwave & Dishwasher Safe Soup Bowls, Serving Bowls, Cool Colors",8682655106935,nan,B0BJTY4RLJ,19.3179166666666,12.777916666666602,0.11779217479674702,100,0.2857142857142857,False,,6.0,BUNDLE (6x) - OK,EXCLUDED,WEAK,Weak evidence
94,DIWALI BOWL BLACK 12CM,"Premium Baby Toys for 6-18 Months, 8 in 1 Montessori Toys Set, Educational Learning Toys for Toddlers 1-3 Years Old Trendy Babies Gifts for Boys & Girls",883314714531,nan,B0CQP7TT72,21.885,21.885,0.11766129032258,50,0.10344827586206896,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
95,SCOURER 8PC METAL GALVANISED,DONYER POWER Convector Radiator Heater 2000W Room Heating with Adjustable Thermostat,5056557829842,nan,B0773HXND3,13.6616666666666,13.6616666666666,0.116766381766381,500,0.25,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
96,BBQ TONGS,"Mould King V8 Engine Building Blocks Set, 2250 PCS Combustion Engine Model Kit That Runs, Mini Engine for Adults with Battery, Engineering Construction STEM Toy for Boys Girls",8720573453752,nan,B0DN6BWS36,62.99625,62.99625,0.11622924354243501,50,0.07608695652173914,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
97,SABICHI HADEN KITCHEN DIGITAL SCALE RED 5KG,"Mould King V8 Engine Building Blocks Set, 2250 PCS Combustion Engine Model Kit That Runs, Mini Engine for Adults with Battery, Engineering Construction STEM Toy for Boys Girls",5021961195296,nan,B0DN6BWS36,62.99625,62.99625,0.11622924354243501,50,0.1926605504587156,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
98,ROCKINGHAM FORGE SCISSORS 8INCH RED  (SP12),"Xpert - Defiant S3 Safety Dealer Boots. Pull On Chelsea Steel Toe Cap Shoes, Comfortable And Water Resistant Work Boots For Men With Midsole Design For Safety and Ankle Support",5019311965149,5060345836325,B01FJLXFIS,27.385,27.385,0.11603813559321999,100,0.1278538812785388,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
99,LAUNDRY BAG HUL XLARGE 80X60X26CM ASS,"Premium Baby Toys for 6-18 Months, 8 in 1 Montessori Toys Set, Educational Learning Toys for Toddlers 1-3 Years Old Trendy Babies Gifts for Boys & Girls",5061022621241,nan,B0CQP7TT72,21.855,21.855,0.11563492063492,50,0.12698412698412698,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
100,BBQ SKEWER 4PC 24CM,DONYER POWER Convector Radiator Heater 2000W Room Heating with Adjustable Thermostat,8711252456522,nan,B0773HXND3,16.0262499999999,16.0262499999999,0.11529676258992799,500,0.17475728155339806,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
101,PRIMA PLUNGER WOODEN LARGE,Spear & Jackson 8290RS Razorsharp Advance Heavy Duty Telescopic Ratchet Anvil Lopper,5038673231037,5012095076711,B004N9BSQE,14.6616666666666,14.6616666666666,0.114544270833333,600,0.14545454545454545,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
102,THL LINEA ROUND BOWL 2L ASSORTED COLOURS,"vancasso Bonita Pasta Bowls 38 oz, Large Ceramic Salad Bowls, Pasta Bowl Set of 6, Microwave & Dishwasher Safe Soup Bowls, Serving Bowls, Warm Colors",8682655106911,nan,B0BJTVLVX4,15.8116666666666,10.7716666666666,0.113752997601918,300,0.2857142857142857,False,,6.0,BUNDLE (6x) - OK,EXCLUDED,WEAK,Weak evidence
103,ADORN DEEP BOWL 5INCH,"LIFVER Deep Soup Bowls Porcelain 20oz, 600 ml Large Cereal Bowl Ceramic, Serving Bowls for Tapas, Dessert, Curry, Ramen, Snack, Breakfast, Dishwasher, Microwave & Oven Safe - Multicolour",6923456816268,753936290037,B07MMYFSNY,12.6116666666666,12.6116666666666,0.11361861861861801,50,0.15458937198067632,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
104,THL STORAGE BOX RECT 1200ML,"Storage Boxes with Lid - Plastic Storage Bins with 1 Lid,28L*4Tier Clear Stackable Storage Boxes with Wheels,Large Bins Organizer for Bedroom Living Room Bathroom, Clear",8682655100254,6977718359581,B0FCLZWDT7,20.8866666666666,20.8866666666666,0.11351449275362299,200,0.1836734693877551,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
105,URBAN LIVING HAND BRUSH ASSORTED,"Bearbao Toddler Boy Toys for 2 3 4 5 6 Years Old Boys, 65 Inches Race Track for Boys Kids Die-Cast Transport Truck Car Toy, Toddler Car Toys Set for Kids Boy",5414886542045,nan,B0D8WQGL78,13.6416666666666,13.6416666666666,0.11181693989071001,500,0.2222222222222222,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
106,UNIQUE CANDLE NUMBER W/DECOR 8,"Shayson Whack a Mole Game, Interactive Constructive Smack Moles Game Playmat with Sound for 2 3 4 5 6 Years Old Kids, Boys Girls Interactive Toys with 2 Hammers, Educational Game for Toddlers (Green)",11179373185,nan,B0F8J3S5HW,12.7345833333333,12.7345833333333,0.111706871345029,400,0.10480349344978165,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
107,"IMPERIAL DEEP DINNER PLATE BLUE 10""","Denby - Imperial Blue Dinner Plates Set of 2 - Dishwasher Microwave Safe Crockery 26.5cm - Blue, White Ceramic Stoneware Tableware - Chip & Crack Resistant Large Plates",8694169938513,745606660523,B07SG6C3BR,23.6116666666666,21.7036666666666,0.110334890965732,50,0.2857142857142857,False,,2.0,BUNDLE (2x) - OK,EXCLUDED,WEAK,Weak evidence
108,HAWAIIAN NECKLACE RED 40INCH,"Toddler Toys for 2 3 4 5 6 Years Old Boys, Die-Cast Transport Truck Car Toys 61-Inch Race Track for Boys Kids, Toddler Car Toys Set for Kids Boys Girls",11179191727,nan,B0C3LYMSZ5,13.6016666666666,13.6016666666666,0.107949735449735,100,0.1787709497206704,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
109,PRODEC SLANT CUT LINING FITCH 1/2 in,"Magnetic Stylus Pen for Remarkable 2 Pen Replacement with Soft Digital Eraser + 5 Tips,Digital Stylus with Eraser for Remarkable,Alternative Marker Plus,4096 Pressure Sensitivity",5019200019892,nan,B0DK6VD1QF,14.2616666666666,14.2616666666666,0.10723057644110198,50,0.18691588785046728,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
110,PRIMA SOFT TIP BRUSHES 3PK,Spear & Jackson 8290RS Razorsharp Advance Heavy Duty Telescopic Ratchet Anvil Lopper,5038673230184,5012095076711,B004N9BSQE,14.5816666666666,14.5816666666666,0.107218137254901,600,0.18181818181818182,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
111,PUREBREED PUPPY TRAINING PADS 40X50CM PACK OF 10,"Cherry Blossom Tree House Micro Building Blocks Set,Peach Blossom Pond Flowers Bricks Architecture Kit with LED Light Gifts for Adults and Kidsï¼ˆ2500+Piecesï¼‰",5056683915365,746566913162,B0DHK95CBX,13.3583333333333,13.3583333333333,0.106018518518518,300,0.21153846153846154,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
112,UNIQUE CANDLE NUMBER W/DECOR 1,"BlueSwan Craft Kits for Kids, DIY Fabric Flowers Bouquets Toys, Flower Press Textile Kit, Poke-in Arts and Crafts Gifts for 4-12 Year Old Girls, ADHD, Parent-Child Educational Interactive STEM Toy",11179373116,nan,B0FDQL9JFL,12.02625,12.02625,0.10549342105263099,500,0.1504424778761062,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
113,TML LAUNDRY BASKET ROUND GLITTER RED,"TOSY Flying Disc - 108 RGB Multicolor LEDs, Super Bright, Smart Modes, Christmas Stocking Stuffers Gift, Camping Toy for Kid/Teen/Adult, Auto Light Up, Rechargeable, Waterproof, 175g",5022092002293,810096710987,B0C9JLBY6V,20.7383333333333,20.7383333333333,0.105270727580372,500,0.11926605504587157,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
114,LAUNDRY BAG HUL JUMBO 90X56X26CM ASS,"Premium Baby Toys for 6-18 Months, 8 in 1 Montessori Toys Set, Educational Learning Toys for Toddlers 1-3 Years Old Trendy Babies Gifts for Boys & Girls",5061022621258,nan,B0CQP7TT72,21.685,21.685,0.105266990291262,50,0.1702127659574468,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
115,DEKTON SECURITY TORX SET 6PC,"Divoom Pixoo Pixel Art Digital Photo Frame with 8.6 Inch Mood Light App Control, Desk/Wall Led Smart Clock, Decorative Lamp for Gaming Room Home Decorï¼ˆBlackï¼‰",5055441407272,6958444602516,B07HHXWN3C,21.065,21.065,0.10480099502487501,100,0.13756613756613756,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
116,HURRAH BEAD COLOURED ASSORTED,"Wireless 2.4GHz Gaming Headset for PS5, PS4, Mac, Switch, Mobile, Gaming Headphones with Crystal-Clear ENC Mic, Bluetooth 5.4, Ultra-Low Latency, Stereo Bluetooth Headset for PC",6923456788121,721820110730,B0FPGF1M99,14.5049999999999,14.5049999999999,0.10435251798561102,400,0.1650485436893204,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
117,ADJUSTABLE CLOTHES LINE PROP 2.6M ASSORTED,"Blanket Lifter for Feet, Adjustable Height Blanket Lifters for Foot of Bed, Aluminum Alloy Blanket Lifter for Foot Toes Leg Knee Ankle Post Surgery Recovery, 4 Clips Included",5056239426345,658361487635,B0D4M5WM93,23.505,23.505,0.10264192139737899,100,0.25925925925925924,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
118,FESTIVE MAGIC MOUSE DANGLY LEGS,"Montessori Toy for 1 Year Old Girl Gifts, Musical Bilingual Educational Toddler Toy Age 1-2 Yr 12-18 Month, First Birthday Gift for 1 Year Old Girl",4894158097311,692041760427,B0FQ5B4RBL,19.1216666666666,19.1216666666666,0.101172839506172,400,0.19101123595505617,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
119,DEKTON GLOVES INSULATED H/DUTY X LARGE(SOLD EACH),Mydome Light Switch Timer â€“ Police Approved Retro Fit Timer Switch - A No Wiring Home Security Lighting & Burglar Deterrent,5055441413365,609613846212,B00YA95TZI,18.3616666666666,18.3616666666666,0.0997916666666667,200,0.27586206896551724,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
120,COLOUR GLASS SOAP DISPENSER WITH PUMP 400ML ASSORTED COLOURS,"PH4 Wireless Gaming Headset with Microphone, Game/Music Mode, 2.4GHz Bluetooth Gaming Headphones for PS5, PS4, PC, Switch, Low Latency Lossless Sound Foldable Noise Cancelling Black Green",6923456822498,762765667798,B0DHGVMVTJ,15.7216666666666,15.7216666666666,0.0995042194092826,100,0.26720647773279355,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
121,DIWALI DINNER PLATE GREY 27CM,"Premium Baby Toys for 6-18 Months, 8 in 1 Montessori Toys Set, Educational Learning Toys for Toddlers 1-3 Years Old Trendy Babies Gifts for Boys & Girls",883314712186,nan,B0CQP7TT72,21.545,21.545,0.0979318181818182,50,0.19889502762430938,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
122,APOLLO SET 10 BAG CLIPPETS,"GLAKER Professional Hair Clippers Men + T-Blade Trimmer Kit - Cordless Hair Cutting Kits with 13 Premium Guards, Complete Barber Kit with Large LED Display for Mens Grooming",5026180054959,nan,B0B55SNNB7,14.7116666666666,14.7116666666666,0.0967872807017543,200,0.1507537688442211,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
123,THL CLEANING BRUSH WITH HANDLE,"SEYMAC stock Case for iPad 9th/8th/7th Generation 10.2'', [Strong Magnetic] Auto Sleep/Wake Drop Proof Cover with [Multi-angle Stand] Pencil Holder, Card Slot for iPad 10.2 Inch 2021/2020/2019, Black",8697409843547,nan,B085PQG8WV,12.1716666666666,12.1716666666666,0.096600529100529,200,0.18340611353711792,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
124,KINGFISHER PLASTIC WINE 6 GLASSES,"Set of 6 Large Plastic Wine Glasses, 550ml Unbreakable Plastic Wine Glasses Reusable, Clear Plastic Red Wine Glass Long Stemmed Picnic Wine Glass",5013478110084,nan,B0D9LY2MJX,12.1849999999999,7.624999999999899,0.0930152671755725,50,0.2696629213483146,False,,6.0,BUNDLE (6x) - OK,EXCLUDED,WEAK,Weak evidence
125,CAROLINE FOIL PUDDING MINI 10 BASINS,"GPS Smart Watch for Men, 2.06""HD Screen Fitness Watch Answer/Make Call, Smartwatch with Heart Rate/Sleep Monitor/Pedometer, 100+ Sports Modes, IP68 Waterproof Activity Tracker Running for Android iOS",5012145000369,nan,B0FJ1XS191,18.0716666666666,18.0716666666666,0.09267521367521361,100,0.14468085106382977,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
126,PAN AROMA COLOUR TEALIGHTS CASHMERE & APRICOT PACK OF 12,"Lightsaber Star Wars, Light Saber Upgraded RGB 15 Colors, USB Rechargeable Lightsaber with Metal Handle, with Sounds Mode Laser Sword Toy for Kids and Adults Cosplay Party Gifts (60CM 1PC)",5053249268811,nan,B0DY77CB9N,13.1983333333333,13.1983333333333,0.09102298850574711,200,0.1885245901639344,False,,1.0,1:1 Match,EXCLUDED,WEAK,Weak evidence
127,OVEN LOVE BAKING DISH OVAL RED 0.19L,"MALACASA Oval Ceramic Oven Baking Dishes, Ideal for Lasagne, Shepherds Pie and More - Small Pie Dish, Set of 4, 22 OZ, White, Oven Safe",5018705740478,nan,B0D876QQH4,15.1866666666666,11.1546666666666,0.090938123752495,100,0.24561403508771928,False,,4.0,BUNDLE (4x) - OK,EXCLUDED,WEAK,Weak evidence
